March 2013 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,50.3,5,-5.8,56.1
AL-003,Baldwin County,Alabama,54.8,9,-4.8,59.6
AL-005,Barbour County,Alabama,51.9,9,-5.2,57.1
AL-007,Bibb County,Alabama,49.2,10,-5.4,54.6
AL-009,Blount County,Alabama,48.2,18,-3.8,52
AL-011,Bullock County,Alabama,50.8,9,-5.4,56.2
AL-013,Butler County,Alabama,51.1,4,-6,57.1
AL-015,Calhoun County,Alabama,47.6,9,-5,52.6
AL-017,Chambers County,Alabama,48.4,11,-5,53.4
AL-019,Cherokee County,Alabama,47,9,-4.9,51.9
AL-021,Chilton County,Alabama,48.9,7,-5.8,54.7
AL-023,Choctaw County,Alabama,51.6,8,-5.4,57
AL-025,Clarke County,Alabama,52.2,9,-5.3,57.5
AL-027,Clay County,Alabama,47.8,10,-5,52.8
AL-029,Cleburne County,Alabama,46.4,9,-5.2,51.6
AL-031,Coffee County,Alabama,51.9,4,-6.2,58.1
AL-033,Colbert County,Alabama,45.9,14,-4.9,50.8
AL-035,Conecuh County,Alabama,52.4,4,-5.6,58
AL-037,Coosa County,Alabama,48.9,9,-5.5,54.4
AL-039,Covington County,Alabama,52.1,4,-6,58.1
AL-041,Crenshaw County,Alabama,50.8,4,-6.1,56.9
AL-043,Cullman County,Alabama,46.7,13,-4.9,51.6
AL-045,Dale County,Alabama,52.6,5,-5.8,58.4
AL-047,Dallas County,Alabama,50.8,6,-5.9,56.7
AL-049,DeKalb County,Alabama,45.7,12,-4.9,50.6
AL-051,Elmore County,Alabama,50.2,7,-5.6,55.8
AL-053,Escambia County,Alabama,53.6,7,-5.2,58.8
AL-055,Etowah County,Alabama,47.7,11,-4.6,52.3
AL-057,Fayette County,Alabama,47.7,7,-5.7,53.4
AL-059,Franklin County,Alabama,45.3,9,-5.6,50.9
AL-061,Geneva County,Alabama,53.3,6,-5.6,58.9
AL-063,Greene County,Alabama,50.4,8,-5.4,55.8
AL-065,Hale County,Alabama,50,8,-5.7,55.7
AL-067,Henry County,Alabama,53,9,-5.3,58.3
AL-069,Houston County,Alabama,53.8,8,-5.5,59.3
AL-071,Jackson County,Alabama,45.6,12,-5,50.6
AL-073,Jefferson County,Alabama,48.8,12,-4.6,53.4
AL-075,Lamar County,Alabama,47.8,6,-5.7,53.5
AL-077,Lauderdale County,Alabama,45.6,14,-4.8,50.4
AL-079,Lawrence County,Alabama,45.2,9,-5.9,51.1
AL-081,Lee County,Alabama,50,10,-4.9,54.9
AL-083,Limestone County,Alabama,45.6,10,-5.3,50.9
AL-085,Lowndes County,Alabama,51.5,5,-5.4,56.9
AL-087,Macon County,Alabama,50.4,7,-5.6,56
AL-089,Madison County,Alabama,46,11,-5,51
AL-091,Marengo County,Alabama,50.7,7,-5.9,56.6
AL-093,Marion County,Alabama,45.7,6,-6.3,52
AL-095,Marshall County,Alabama,46.6,10,-5,51.6
AL-097,Mobile County,Alabama,54.6,9,-4.6,59.2
AL-099,Monroe County,Alabama,52.5,7,-5.3,57.8
AL-101,Montgomery County,Alabama,51.4,8,-5.2,56.6
AL-103,Morgan County,Alabama,46,10,-5.4,51.4
AL-105,Perry County,Alabama,49.9,8,-5.8,55.7
AL-107,Pickens County,Alabama,49.8,11,-4.9,54.7
AL-109,Pike County,Alabama,51,5,-6,57
AL-111,Randolph County,Alabama,47.6,11,-4.7,52.3
AL-113,Russell County,Alabama,51.6,11,-4.6,56.2
AL-115,St. Clair County,Alabama,48.6,13,-4.2,52.8
AL-117,Shelby County,Alabama,48.9,10,-5,53.9
AL-119,Sumter County,Alabama,50.6,6,-5.6,56.2
AL-121,Talladega County,Alabama,48.6,9,-5.2,53.8
AL-123,Tallapoosa County,Alabama,48.8,9,-5.3,54.1
AL-125,Tuscaloosa County,Alabama,49.4,9,-5.3,54.7
AL-127,Walker County,Alabama,47.5,8,-5.6,53.1
AL-129,Washington County,Alabama,53,9,-5,58
AL-131,Wilcox County,Alabama,51.6,7,-5.7,57.3
AL-133,Winston County,Alabama,45.2,6,-6.3,51.5
AZ-001,Apache County,Arizona,43.4,107,3.5,39.9
AZ-003,Cochise County,Arizona,56.3,122,4.9,51.4
AZ-005,Coconino County,Arizona,47.2,121,5.3,41.9
AZ-007,Gila County,Arizona,54.2,122,5.6,48.6
AZ-009,Graham County,Arizona,56,121,5.4,50.6
AZ-011,Greenlee County,Arizona,51.3,119,4.9,46.4
AZ-012,La Paz County,Arizona,66.5,122,6.1,60.4
AZ-013,Maricopa County,Arizona,65,122,5.9,59.1
AZ-015,Mohave County,Arizona,56.8,121,5.9,50.9
AZ-017,Navajo County,Arizona,45.8,116,4.5,41.3
AZ-019,Pima County,Arizona,62.7,122,5.9,56.8
AZ-021,Pinal County,Arizona,62.6,119,5.1,57.5
AZ-023,Santa Cruz County,Arizona,56.2,120,5.4,50.8
AZ-025,Yavapai County,Arizona,53.8,120,5.7,48.1
AZ-027,Yuma County,Arizona,68,124,6.4,61.6
AR-001,Arkansas County,Arkansas,48.3,12,-4.9,53.2
AR-003,Ashley County,Arkansas,49.9,10,-5,54.9
AR-005,Baxter County,Arkansas,42.7,16,-4.7,47.4
AR-007,Benton County,Arkansas,43.9,24,-3.7,47.6
AR-009,Boone County,Arkansas,42.4,14,-4.6,47
AR-011,Bradley County,Arkansas,50,18,-4.3,54.3
AR-013,Calhoun County,Arkansas,49.8,15,-4.5,54.3
AR-015,Carroll County,Arkansas,42.7,19,-4.3,47
AR-017,Chicot County,Arkansas,50,8,-5.1,55.1
AR-019,Clark County,Arkansas,49,15,-4.3,53.3
AR-021,Clay County,Arkansas,42.6,9,-6.2,48.8
AR-023,Cleburne County,Arkansas,44.5,13,-5.1,49.6
AR-025,Cleveland County,Arkansas,48.9,13,-4.9,53.8
AR-027,Columbia County,Arkansas,50.5,14,-4.5,55
AR-029,Conway County,Arkansas,46.3,15,-4.7,51
AR-031,Craighead County,Arkansas,44.3,12,-5.4,49.7
AR-033,Crawford County,Arkansas,46.4,24,-3.4,49.8
AR-035,Crittenden County,Arkansas,46.2,11,-5.4,51.6
AR-037,Cross County,Arkansas,46,10,-5.3,51.3
AR-039,Dallas County,Arkansas,48.8,12,-4.8,53.6
AR-041,Desha County,Arkansas,48.9,12,-5.1,54
AR-043,Drew County,Arkansas,49.5,14,-4.7,54.2
AR-045,Faulkner County,Arkansas,46.3,11,-5,51.3
AR-047,Franklin County,Arkansas,45.8,20,-4,49.8
AR-049,Fulton County,Arkansas,41.6,11,-5.3,46.9
AR-051,Garland County,Arkansas,47.7,20,-4,51.7
AR-053,Grant County,Arkansas,48.7,14,-4.6,53.3
AR-055,Greene County,Arkansas,43.2,11,-6,49.2
AR-057,Hempstead County,Arkansas,50,19,-3.7,53.7
AR-059,Hot Spring County,Arkansas,48.3,15,-4.5,52.8
AR-061,Howard County,Arkansas,48.7,21,-3.6,52.3
AR-063,Independence County,Arkansas,44.3,12,-5.1,49.4
AR-065,Izard County,Arkansas,42.9,12,-5,47.9
AR-067,Jackson County,Arkansas,45.3,12,-4.9,50.2
AR-069,Jefferson County,Arkansas,48.4,11,-5,53.4
AR-071,Johnson County,Arkansas,45,18,-4.2,49.2
AR-073,Lafayette County,Arkansas,51.5,22,-3.5,55
AR-075,Lawrence County,Arkansas,43.4,11,-5.7,49.1
AR-077,Lee County,Arkansas,47.1,10,-5.3,52.4
AR-079,Lincoln County,Arkansas,49,14,-4.7,53.7
AR-081,Little River County,Arkansas,50.6,25,-3.1,53.7
AR-083,Logan County,Arkansas,46.5,18,-4.3,50.8
AR-085,Lonoke County,Arkansas,47,9,-5.6,52.6
AR-087,Madison County,Arkansas,43.1,23,-3.8,46.9
AR-089,Marion County,Arkansas,42.6,14,-4.8,47.4
AR-091,Miller County,Arkansas,51.8,22,-3.2,55
AR-093,Mississippi County,Arkansas,44.7,11,-5.6,50.3
AR-095,Monroe County,Arkansas,47.3,10,-5.2,52.5
AR-097,Montgomery County,Arkansas,47.5,23,-3.6,51.1
AR-099,Nevada County,Arkansas,49.9,15,-4.2,54.1
AR-101,Newton County,Arkansas,42.6,18,-4.2,46.8
AR-103,Ouachita County,Arkansas,49.7,12,-4.8,54.5
AR-105,Perry County,Arkansas,47.4,17,-4.1,51.5
AR-107,Phillips County,Arkansas,47.8,11,-5.1,52.9
AR-109,Pike County,Arkansas,48.3,19,-3.9,52.2
AR-111,Poinsett County,Arkansas,45.4,12,-5,50.4
AR-113,Polk County,Arkansas,46.4,17,-3.8,50.2
AR-115,Pope County,Arkansas,45.7,16,-4.1,49.8
AR-117,Prairie County,Arkansas,46.6,9,-5.9,52.5
AR-119,Pulaski County,Arkansas,47.6,15,-4.8,52.4
AR-121,Randolph County,Arkansas,42.2,10,-6.1,48.3
AR-123,St. Francis County,Arkansas,46.4,9,-5.6,52
AR-125,Saline County,Arkansas,47.6,15,-4.5,52.1
AR-127,Scott County,Arkansas,46.7,22,-3.7,50.4
AR-129,Searcy County,Arkansas,42.9,17,-4.6,47.5
AR-131,Sebastian County,Arkansas,47.6,25,-3.3,50.9
AR-133,Sevier County,Arkansas,49.4,24,-3.3,52.7
AR-135,Sharp County,Arkansas,42.3,11,-5.6,47.9
AR-137,Stone County,Arkansas,43.3,16,-4.9,48.2
AR-139,Union County,Arkansas,50.6,16,-4.3,54.9
AR-141,Van Buren County,Arkansas,44.1,15,-4.8,48.9
AR-143,Washington County,Arkansas,44.2,24,-3.6,47.8
AR-145,White County,Arkansas,45.4,10,-5.8,51.2
AR-147,Woodruff County,Arkansas,46.1,11,-5.4,51.5
AR-149,Yell County,Arkansas,47.4,20,-3.8,51.2
CA-001,Alameda County,California,55.2,112,3.3,51.9
CA-003,Alpine County,California,38.5,119,5,33.5
CA-005,Amador County,California,53.1,122,4.7,48.4
CA-007,Butte County,California,54.2,114,3.9,50.3
CA-009,Calaveras County,California,53.6,122,4.9,48.7
CA-011,Colusa County,California,55.5,111,3.2,52.3
CA-013,Contra Costa County,California,56.4,111,3.4,53
CA-015,Del Norte County,California,46.8,117,3.4,43.4
CA-017,El Dorado County,California,48.3,120,4.5,43.8
CA-019,Fresno County,California,51,122,5.6,45.4
CA-021,Glenn County,California,54.3,113,3.7,50.6
CA-023,Humboldt County,California,48.4,99,2.2,46.2
CA-025,Imperial County,California,69.8,124,6.7,63.1
CA-027,Inyo County,California,56.2,123,6.7,49.6
CA-029,Kern County,California,57.3,123,5.8,51.6
CA-031,Kings County,California,59.4,121,4.8,54.6
CA-033,Lake County,California,50.7,109,3,47.7
CA-035,Lassen County,California,41.3,120,4.4,36.9
CA-037,Los Angeles County,California,58.2,123,6.1,52.1
CA-039,Madera County,California,51.7,123,5.5,46.2
CA-041,Marin County,California,53.5,100,2.5,51
CA-043,Mariposa County,California,49.7,120,4.5,45.2
CA-045,Mendocino County,California,50,96,2.2,47.8
CA-047,Merced County,California,58.4,122,4.7,53.7
CA-049,Modoc County,California,40.6,115,4.2,36.4
CA-051,Mono County,California,39.7,125,6.4,33.3
CA-053,Monterey County,California,54.7,117,4,50.7
CA-055,Napa County,California,54.1,108,3,51.1
CA-057,Nevada County,California,46.8,116,4.3,42.5
CA-059,Orange County,California,59.5,111,3.1,56.4
CA-061,Placer County,California,48.2,117,4.3,43.9
CA-063,Plumas County,California,42,119,4.4,37.6
CA-065,Riverside County,California,64,124,6.5,57.5
CA-067,Sacramento County,California,57.7,114,3.4,54.3
CA-069,San Benito County,California,54.4,122,5,49.4
