May 2004 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,74,111,2.6,71.4
AL-003,Baldwin County,Alabama,74.2,83,0.7,73.5
AL-005,Barbour County,Alabama,73.7,91,1.4,72.3
AL-007,Bibb County,Alabama,72.9,105,2.5,70.4
AL-009,Blount County,Alabama,72,115,3.5,68.5
AL-011,Bullock County,Alabama,73.3,94,1.6,71.7
AL-013,Butler County,Alabama,72.3,75,0.4,71.9
AL-015,Calhoun County,Alabama,71.9,117,3.1,68.8
AL-017,Chambers County,Alabama,72.3,117,3.1,69.2
AL-019,Cherokee County,Alabama,71.9,115,3.2,68.7
AL-021,Chilton County,Alabama,72.8,108,2.5,70.3
AL-023,Choctaw County,Alabama,72.9,88,1,71.9
AL-025,Clarke County,Alabama,72.8,79,0.7,72.1
AL-027,Clay County,Alabama,70.7,105,2.4,68.3
AL-029,Cleburne County,Alabama,70.5,112,2.8,67.7
AL-031,Coffee County,Alabama,73.8,85,1,72.8
AL-033,Colbert County,Alabama,71.6,120,3.5,68.1
AL-035,Conecuh County,Alabama,72.7,71,0.1,72.6
AL-037,Coosa County,Alabama,72.2,107,2.5,69.7
AL-039,Covington County,Alabama,73,71,0.2,72.8
AL-041,Crenshaw County,Alabama,72.6,82,0.8,71.8
AL-043,Cullman County,Alabama,71.7,116,3.5,68.2
AL-045,Dale County,Alabama,74.3,88,1.2,73.1
AL-047,Dallas County,Alabama,74.2,107,2.4,71.8
AL-049,DeKalb County,Alabama,70.3,114,3,67.3
AL-051,Elmore County,Alabama,73.7,110,2.5,71.2
AL-053,Escambia County,Alabama,73.1,65,0.1,73
AL-055,Etowah County,Alabama,72.4,120,3.6,68.8
AL-057,Fayette County,Alabama,72.2,104,2.4,69.8
AL-059,Franklin County,Alabama,71.1,111,3.1,68
AL-061,Geneva County,Alabama,74.4,85,1,73.4
AL-063,Greene County,Alabama,73.5,101,1.9,71.6
AL-065,Hale County,Alabama,73.5,102,2.1,71.4
AL-067,Henry County,Alabama,74.5,92,1.3,73.2
AL-069,Houston County,Alabama,74.8,84,0.8,74
AL-071,Jackson County,Alabama,70.6,117,3.1,67.5
AL-073,Jefferson County,Alabama,72.6,111,3,69.6
AL-075,Lamar County,Alabama,72.3,102,2.4,69.9
AL-077,Lauderdale County,Alabama,71.3,120,3.6,67.7
AL-079,Lawrence County,Alabama,71.2,112,3,68.2
AL-081,Lee County,Alabama,73.4,116,2.9,70.5
AL-083,Limestone County,Alabama,71.8,119,3.8,68
AL-085,Lowndes County,Alabama,74,103,2,72
AL-087,Macon County,Alabama,74,111,2.4,71.6
AL-089,Madison County,Alabama,71.6,119,3.6,68
AL-091,Marengo County,Alabama,73.7,104,1.9,71.8
AL-093,Marion County,Alabama,71.2,104,2.5,68.7
AL-095,Marshall County,Alabama,71.5,114,3.2,68.3
AL-097,Mobile County,Alabama,73.9,84,0.7,73.2
AL-099,Monroe County,Alabama,72.9,78,0.6,72.3
AL-101,Montgomery County,Alabama,74.1,108,2.2,71.9
AL-103,Morgan County,Alabama,71.7,117,3.4,68.3
AL-105,Perry County,Alabama,73.6,106,2.4,71.2
AL-107,Pickens County,Alabama,72.9,100,2,70.9
AL-109,Pike County,Alabama,73.3,87,1.2,72.1
AL-111,Randolph County,Alabama,71.2,116,3,68.2
AL-113,Russell County,Alabama,74.2,113,2.5,71.7
AL-115,St. Clair County,Alabama,72.2,116,3.3,68.9
AL-117,Shelby County,Alabama,72.6,112,3,69.6
AL-119,Sumter County,Alabama,73.5,99,1.9,71.6
AL-121,Talladega County,Alabama,72.1,108,2.8,69.3
AL-123,Tallapoosa County,Alabama,72.2,111,2.5,69.7
AL-125,Tuscaloosa County,Alabama,72.9,100,2.1,70.8
AL-127,Walker County,Alabama,72.4,112,3,69.4
AL-129,Washington County,Alabama,72.8,68,0.2,72.6
AL-131,Wilcox County,Alabama,73.4,94,1.4,72
AL-133,Winston County,Alabama,70.9,107,2.8,68.1
AZ-001,Apache County,Arizona,58.6,104,2.5,56.1
AZ-003,Cochise County,Arizona,69.1,111,2.8,66.3
AZ-005,Coconino County,Arizona,61.4,112,3.5,57.9
AZ-007,Gila County,Arizona,67.1,113,3.4,63.7
AZ-009,Graham County,Arizona,69.2,112,3.1,66.1
AZ-011,Greenlee County,Arizona,63.9,107,2.5,61.4
AZ-012,La Paz County,Arizona,79.8,116,4,75.8
AZ-013,Maricopa County,Arizona,78.5,117,4,74.5
AZ-015,Mohave County,Arizona,70.5,113,3.5,67
AZ-017,Navajo County,Arizona,60.7,108,3,57.7
AZ-019,Pima County,Arizona,74.6,109,3,71.6
AZ-021,Pinal County,Arizona,77.1,116,3.7,73.4
AZ-023,Santa Cruz County,Arizona,67.6,110,2.9,64.7
AZ-025,Yavapai County,Arizona,66.4,109,3.4,63
AZ-027,Yuma County,Arizona,79.4,116,3.7,75.7
AR-001,Arkansas County,Arkansas,72.5,94,1.9,70.6
AR-003,Ashley County,Arkansas,72.8,98,1.7,71.1
AR-005,Baxter County,Arkansas,68.4,110,2.9,65.5
AR-007,Benton County,Arkansas,68,111,2.5,65.5
AR-009,Boone County,Arkansas,67.8,110,2.9,64.9
AR-011,Bradley County,Arkansas,72.5,99,1.8,70.7
AR-013,Calhoun County,Arkansas,72.2,94,1.6,70.6
AR-015,Carroll County,Arkansas,67.5,110,2.5,65
AR-017,Chicot County,Arkansas,73.2,91,1.4,71.8
AR-019,Clark County,Arkansas,71.2,88,1.2,70
AR-021,Clay County,Arkansas,71.4,114,3.4,68
AR-023,Cleburne County,Arkansas,69.5,111,2.6,66.9
AR-025,Cleveland County,Arkansas,72.3,101,1.9,70.4
AR-027,Columbia County,Arkansas,72,88,1,71
