April 2017 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,68.2,125,4.6,63.6
AL-003,Baldwin County,Alabama,69.4,114,3,66.4
AL-005,Barbour County,Alabama,67.9,116,3.4,64.5
AL-007,Bibb County,Alabama,66.8,122,4.3,62.5
AL-009,Blount County,Alabama,66.5,129,6.2,60.3
AL-011,Bullock County,Alabama,67.8,122,4,63.8
AL-013,Butler County,Alabama,67.4,111,3,64.4
AL-015,Calhoun County,Alabama,66.3,129,5.6,60.7
AL-017,Chambers County,Alabama,65.4,122,4.1,61.3
AL-019,Cherokee County,Alabama,66.2,129,5.8,60.4
AL-021,Chilton County,Alabama,66.4,118,4,62.4
AL-023,Choctaw County,Alabama,67.7,115,3.3,64.4
AL-025,Clarke County,Alabama,67.9,114,3.2,64.7
AL-027,Clay County,Alabama,65.2,125,4.6,60.6
AL-029,Cleburne County,Alabama,65.6,129,5.9,59.7
AL-031,Coffee County,Alabama,68.2,112,3.1,65.1
AL-033,Colbert County,Alabama,65.3,125,5.5,59.8
AL-035,Conecuh County,Alabama,67.8,109,2.7,65.1
AL-037,Coosa County,Alabama,66.5,125,4.5,62
AL-039,Covington County,Alabama,67.9,107,2.6,65.3
AL-041,Crenshaw County,Alabama,67.5,114,3.2,64.3
AL-043,Cullman County,Alabama,66,129,5.9,60.1
AL-045,Dale County,Alabama,68.7,116,3.3,65.4
AL-047,Dallas County,Alabama,68.5,125,4.5,64
AL-049,DeKalb County,Alabama,64.7,129,5.5,59.2
AL-051,Elmore County,Alabama,68.2,127,4.9,63.3
AL-053,Escambia County,Alabama,68.2,110,2.5,65.7
AL-055,Etowah County,Alabama,66.3,129,5.7,60.6
AL-057,Fayette County,Alabama,67.1,128,5.4,61.7
AL-059,Franklin County,Alabama,65.5,129,5.7,59.8
AL-061,Geneva County,Alabama,68.8,110,2.9,65.9
AL-063,Greene County,Alabama,67.2,118,3.6,63.6
AL-065,Hale County,Alabama,67.4,121,4,63.4
AL-067,Henry County,Alabama,69,118,3.6,65.4
AL-069,Houston County,Alabama,69.5,113,3.2,66.3
