March 2017 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,59.3,96,3.2,56.1
AL-003,Baldwin County,Alabama,63.4,108,3.8,59.6
AL-005,Barbour County,Alabama,60.1,96,3,57.1
AL-007,Bibb County,Alabama,57.8,97,3.2,54.6
AL-009,Blount County,Alabama,55.5,104,3.5,52
AL-011,Bullock County,Alabama,59.8,102,3.6,56.2
AL-013,Butler County,Alabama,61,110,3.9,57.1
AL-015,Calhoun County,Alabama,56.2,104,3.6,52.6
AL-017,Chambers County,Alabama,56.2,92,2.8,53.4
AL-019,Cherokee County,Alabama,55.4,103,3.5,51.9
AL-021,Chilton County,Alabama,57.4,91,2.7,54.7
AL-023,Choctaw County,Alabama,60.6,104,3.6,57
AL-025,Clarke County,Alabama,61.6,108,4.1,57.5
AL-027,Clay County,Alabama,55.6,96,2.8,52.8
AL-029,Cleburne County,Alabama,55.7,109,4.1,51.6
AL-031,Coffee County,Alabama,60.8,90,2.7,58.1
AL-033,Colbert County,Alabama,53.9,95,3.1,50.8
AL-035,Conecuh County,Alabama,60.9,93,2.9,58
AL-037,Coosa County,Alabama,57,93,2.6,54.4
AL-039,Covington County,Alabama,60.7,90,2.6,58.1
AL-041,Crenshaw County,Alabama,60.6,107,3.7,56.9
AL-043,Cullman County,Alabama,54.6,98,3,51.6
AL-045,Dale County,Alabama,61,89,2.6,58.4
AL-047,Dallas County,Alabama,60,97,3.3,56.7
AL-049,DeKalb County,Alabama,53.5,97,2.9,50.6
AL-051,Elmore County,Alabama,59.2,99,3.4,55.8
AL-053,Escambia County,Alabama,61.3,90,2.5,58.8
AL-055,Etowah County,Alabama,55.4,100,3.1,52.3
AL-057,Fayette County,Alabama,57.8,112,4.4,53.4
AL-059,Franklin County,Alabama,54.2,95,3.3,50.9
AL-061,Geneva County,Alabama,61.3,85,2.4,58.9
AL-063,Greene County,Alabama,58.8,94,3,55.8
AL-065,Hale County,Alabama,58.6,93,2.9,55.7
AL-067,Henry County,Alabama,61.2,94,2.9,58.3
AL-069,Houston County,Alabama,62.1,95,2.8,59.3
AL-071,Jackson County,Alabama,52.8,85,2.2,50.6
AL-073,Jefferson County,Alabama,57.3,106,3.9,53.4
AL-075,Lamar County,Alabama,58.6,115,5.1,53.5
AL-077,Lauderdale County,Alabama,53.4,95,3,50.4
AL-079,Lawrence County,Alabama,53.6,89,2.5,51.1
AL-081,Lee County,Alabama,57.8,94,2.9,54.9
AL-083,Limestone County,Alabama,53.4,91,2.5,50.9
AL-085,Lowndes County,Alabama,60.9,108,4,56.9
AL-087,Macon County,Alabama,59.3,98,3.3,56
AL-089,Madison County,Alabama,53.6,94,2.6,51
AL-091,Marengo County,Alabama,59.8,95,3.2,56.6
AL-093,Marion County,Alabama,56,108,4,52
AL-095,Marshall County,Alabama,54.6,96,3,51.6
AL-097,Mobile County,Alabama,63.4,114,4.2,59.2
AL-099,Monroe County,Alabama,61.5,106,3.7,57.8
AL-101,Montgomery County,Alabama,60.9,112,4.3,56.6
AL-103,Morgan County,Alabama,54.1,94,2.7,51.4
AL-105,Perry County,Alabama,58.9,96,3.2,55.7
AL-107,Pickens County,Alabama,58.8,107,4.1,54.7
AL-109,Pike County,Alabama,60.3,98,3.3,57
AL-111,Randolph County,Alabama,55.5,97,3.2,52.3
AL-113,Russell County,Alabama,59.1,93,2.9,56.2
AL-115,St. Clair County,Alabama,56.1,102,3.3,52.8
AL-117,Shelby County,Alabama,57,97,3.1,53.9
AL-119,Sumter County,Alabama,59.5,100,3.3,56.2
AL-121,Talladega County,Alabama,56.5,94,2.7,53.8
AL-123,Tallapoosa County,Alabama,56.9,96,2.8,54.1
AL-125,Tuscaloosa County,Alabama,58.2,104,3.6,54.7
AL-127,Walker County,Alabama,56.8,104,3.7,53.1
AL-129,Washington County,Alabama,61.6,105,3.6,58
AL-131,Wilcox County,Alabama,60.9,102,3.6,57.3
AL-133,Winston County,Alabama,54.6,97,3.1,51.5
AZ-001,Apache County,Arizona,46.4,128,6.5,39.9
AZ-003,Cochise County,Arizona,58.6,129,7.2,51.4
AZ-005,Coconino County,Arizona,48.8,126,6.9,41.9
AZ-007,Gila County,Arizona,55.9,127,7.3,48.6
AZ-009,Graham County,Arizona,57.6,129,7,50.6
AZ-011,Greenlee County,Arizona,53.9,128,7.5,46.4
AZ-012,La Paz County,Arizona,67.2,125,6.8,60.4
AZ-013,Maricopa County,Arizona,66.8,126,7.7,59.1
AZ-015,Mohave County,Arizona,57.8,125,6.9,50.9
AZ-017,Navajo County,Arizona,48.2,128,6.9,41.3
AZ-019,Pima County,Arizona,65.1,127,8.3,56.8
AZ-021,Pinal County,Arizona,65,127,7.5,57.5
AZ-023,Santa Cruz County,Arizona,58.6,129,7.8,50.8
AZ-025,Yavapai County,Arizona,55.3,126,7.2,48.1
