February 2015 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,42.8,10,-6.4,49.2
AL-003,Baldwin County,Alabama,48,12,-5.6,53.6
AL-005,Barbour County,Alabama,44.7,11,-5.9,50.6
AL-007,Bibb County,Alabama,40.6,8,-6.7,47.3
AL-009,Blount County,Alabama,37.6,10,-6.9,44.5
AL-011,Bullock County,Alabama,44,14,-5.7,49.7
AL-013,Butler County,Alabama,43.7,8,-6.8,50.5
AL-015,Calhoun County,Alabama,38.9,10,-6.4,45.3
AL-017,Chambers County,Alabama,40.9,11,-5.6,46.5
AL-019,Cherokee County,Alabama,37.4,7,-7,44.4
AL-021,Chilton County,Alabama,41.2,10,-6.4,47.6
AL-023,Choctaw County,Alabama,43.9,12,-6.2,50.1
AL-025,Clarke County,Alabama,44.6,11,-6.2,50.8
AL-027,Clay County,Alabama,39.3,9,-6.4,45.7
AL-029,Cleburne County,Alabama,38.4,11,-6,44.4
AL-031,Coffee County,Alabama,44.5,6,-7.1,51.6
AL-033,Colbert County,Alabama,35.1,9,-7.8,42.9
AL-035,Conecuh County,Alabama,44.8,7,-6.9,51.7
AL-037,Coosa County,Alabama,40.9,10,-6.5,47.4
AL-039,Covington County,Alabama,45.2,6,-6.7,51.9
AL-041,Crenshaw County,Alabama,43.6,7,-6.8,50.4
AL-043,Cullman County,Alabama,36.3,8,-7.7,44
AL-045,Dale County,Alabama,45.2,7,-6.7,51.9
AL-047,Dallas County,Alabama,42.9,9,-6.8,49.7
AL-049,DeKalb County,Alabama,35.4,7,-7.5,42.9
AL-051,Elmore County,Alabama,43,11,-6,49
AL-053,Escambia County,Alabama,46.2,8,-6.4,52.6
AL-055,Etowah County,Alabama,37.6,8,-7.2,44.8
AL-057,Fayette County,Alabama,38.3,8,-7.5,45.8
AL-059,Franklin County,Alabama,35,8,-8.2,43.2
AL-061,Geneva County,Alabama,45.9,6,-6.6,52.5
AL-063,Greene County,Alabama,41.4,8,-6.8,48.2
