March 2000 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,59.8,103,3.7,56.1
AL-003,Baldwin County,Alabama,63.6,111,4,59.6
AL-005,Barbour County,Alabama,60.5,101,3.4,57.1
AL-007,Bibb County,Alabama,58,102,3.4,54.6
AL-009,Blount County,Alabama,56.3,107,4.3,52
AL-011,Bullock County,Alabama,60.2,109,4,56.2
AL-013,Butler County,Alabama,60.5,101,3.4,57.1
AL-015,Calhoun County,Alabama,56.7,109,4.1,52.6
AL-017,Chambers County,Alabama,57.6,111,4.2,53.4
AL-019,Cherokee County,Alabama,56,108,4.1,51.9
AL-021,Chilton County,Alabama,58.6,108,3.9,54.7
AL-023,Choctaw County,Alabama,60.6,104,3.6,57
AL-025,Clarke County,Alabama,61.5,107,4,57.5
AL-027,Clay County,Alabama,56.7,108,3.9,52.8
AL-029,Cleburne County,Alabama,55.5,105,3.9,51.6
AL-031,Coffee County,Alabama,61.9,109,3.8,58.1
AL-033,Colbert County,Alabama,55.4,109,4.6,50.8
AL-035,Conecuh County,Alabama,61.4,101,3.4,58
AL-037,Coosa County,Alabama,58.2,106,3.8,54.4
AL-039,Covington County,Alabama,61.8,107,3.7,58.1
AL-041,Crenshaw County,Alabama,60.6,107,3.7,56.9
AL-043,Cullman County,Alabama,55.6,107,4,51.6
AL-045,Dale County,Alabama,62.1,108,3.7,58.4
AL-047,Dallas County,Alabama,60.4,104,3.7,56.7
AL-049,DeKalb County,Alabama,54.9,109,4.3,50.6
AL-051,Elmore County,Alabama,59.6,106,3.8,55.8
AL-053,Escambia County,Alabama,62.1,104,3.3,58.8
AL-055,Etowah County,Alabama,57,112,4.7,52.3
AL-057,Fayette County,Alabama,57.2,104,3.8,53.4
AL-059,Franklin County,Alabama,55.4,109,4.5,50.9
AL-061,Geneva County,Alabama,62.3,107,3.4,58.9
AL-063,Greene County,Alabama,59.1,99,3.3,55.8
AL-065,Hale County,Alabama,58.7,96,3,55.7
AL-067,Henry County,Alabama,61.7,105,3.4,58.3
AL-069,Houston County,Alabama,63,112,3.7,59.3
AL-071,Jackson County,Alabama,54.4,106,3.8,50.6
AL-073,Jefferson County,Alabama,57.1,104,3.7,53.4
AL-075,Lamar County,Alabama,57.5,106,4,53.5
AL-077,Lauderdale County,Alabama,54.8,107,4.4,50.4
AL-079,Lawrence County,Alabama,55,105,3.9,51.1
AL-081,Lee County,Alabama,59,111,4.1,54.9
AL-083,Limestone County,Alabama,54.7,106,3.8,50.9
AL-085,Lowndes County,Alabama,60.6,103,3.7,56.9
AL-087,Macon County,Alabama,60,112,4,56
AL-089,Madison County,Alabama,54.6,105,3.6,51
AL-091,Marengo County,Alabama,60,100,3.4,56.6
AL-093,Marion County,Alabama,56.1,110,4.1,52
AL-095,Marshall County,Alabama,56,109,4.4,51.6
AL-097,Mobile County,Alabama,63.4,114,4.2,59.2
AL-099,Monroe County,Alabama,61.2,97,3.4,57.8
AL-101,Montgomery County,Alabama,60.5,104,3.9,56.6
AL-103,Morgan County,Alabama,55.3,106,3.9,51.4
AL-105,Perry County,Alabama,59.1,100,3.4,55.7
AL-107,Pickens County,Alabama,58.6,106,3.9,54.7
AL-109,Pike County,Alabama,60.8,112,3.8,57
AL-111,Randolph County,Alabama,56.4,108,4.1,52.3
AL-113,Russell County,Alabama,60.1,110,3.9,56.2
AL-115,St. Clair County,Alabama,56.7,107,3.9,52.8
AL-117,Shelby County,Alabama,57.5,105,3.6,53.9
AL-119,Sumter County,Alabama,59.2,95,3,56.2
AL-121,Talladega County,Alabama,57.2,105,3.4,53.8
AL-123,Tallapoosa County,Alabama,58.2,109,4.1,54.1
AL-125,Tuscaloosa County,Alabama,57.9,98,3.3,54.7
AL-127,Walker County,Alabama,56.7,103,3.6,53.1
AL-129,Washington County,Alabama,62.6,117,4.6,58
AL-131,Wilcox County,Alabama,60.7,99,3.4,57.3
AL-133,Winston County,Alabama,55.3,105,3.8,51.5
AZ-001,Apache County,Arizona,40.4,67,0.5,39.9
AZ-003,Cochise County,Arizona,52.6,82,1.2,51.4
AZ-005,Coconino County,Arizona,42.5,65,0.6,41.9
AZ-007,Gila County,Arizona,50.1,80,1.5,48.6
AZ-009,Graham County,Arizona,52,84,1.4,50.6
AZ-011,Greenlee County,Arizona,47.2,76,0.8,46.4
AZ-012,La Paz County,Arizona,61.8,79,1.4,60.4
AZ-013,Maricopa County,Arizona,60.7,78,1.6,59.1
AZ-015,Mohave County,Arizona,52.2,79,1.3,50.9
AZ-017,Navajo County,Arizona,42,71,0.7,41.3
AZ-019,Pima County,Arizona,57.5,68,0.7,56.8
AZ-021,Pinal County,Arizona,58.8,78,1.3,57.5
AZ-023,Santa Cruz County,Arizona,51.8,76,1,50.8
AZ-025,Yavapai County,Arizona,49.5,78,1.4,48.1
AZ-027,Yuma County,Arizona,63,78,1.4,61.6
AR-001,Arkansas County,Arkansas,57.2,107,4,53.2
AR-003,Ashley County,Arkansas,58.5,101,3.6,54.9
AR-005,Baxter County,Arkansas,51,100,3.6,47.4
AR-007,Benton County,Arkansas,51.1,101,3.5,47.6
AR-009,Boone County,Arkansas,50.3,96,3.3,47
AR-011,Bradley County,Arkansas,57.7,99,3.4,54.3
AR-013,Calhoun County,Arkansas,57.4,96,3.1,54.3
AR-015,Carroll County,Arkansas,50.8,101,3.8,47
AR-017,Chicot County,Arkansas,58.8,102,3.7,55.1
AR-019,Clark County,Arkansas,56.6,103,3.3,53.3
AR-021,Clay County,Arkansas,52.6,103,3.8,48.8
AR-023,Cleburne County,Arkansas,53.8,107,4.2,49.6
AR-025,Cleveland County,Arkansas,57.1,101,3.3,53.8
AR-027,Columbia County,Arkansas,59.2,109,4.2,55
AR-029,Conway County,Arkansas,54.3,99,3.3,51
AR-031,Craighead County,Arkansas,53.3,98,3.6,49.7
AR-033,Crawford County,Arkansas,53.5,104,3.7,49.8
AR-035,Crittenden County,Arkansas,55.7,104,4.1,51.6
AR-037,Cross County,Arkansas,54.9,100,3.6,51.3
AR-039,Dallas County,Arkansas,56.9,104,3.3,53.6
AR-041,Desha County,Arkansas,57.8,108,3.8,54
AR-043,Drew County,Arkansas,57.8,101,3.6,54.2
AR-045,Faulkner County,Arkansas,54.6,99,3.3,51.3
AR-047,Franklin County,Arkansas,53.6,105,3.8,49.8
AR-049,Fulton County,Arkansas,50.2,98,3.3,46.9
AR-051,Garland County,Arkansas,55,100,3.3,51.7
AR-053,Grant County,Arkansas,56.6,103,3.3,53.3
AR-055,Greene County,Arkansas,52.9,102,3.7,49.2
AR-057,Hempstead County,Arkansas,56.7,99,3,53.7
AR-059,Hot Spring County,Arkansas,56.3,103,3.5,52.8
AR-061,Howard County,Arkansas,55.3,99,3,52.3
AR-063,Independence County,Arkansas,53.4,105,4,49.4
AR-065,Izard County,Arkansas,52.1,106,4.2,47.9
AR-067,Jackson County,Arkansas,53.8,99,3.6,50.2
AR-069,Jefferson County,Arkansas,56.7,98,3.3,53.4
AR-071,Johnson County,Arkansas,52.9,103,3.7,49.2
AR-073,Lafayette County,Arkansas,58.7,104,3.7,55
AR-075,Lawrence County,Arkansas,52.9,103,3.8,49.1
AR-077,Lee County,Arkansas,56.3,104,3.9,52.4
AR-079,Lincoln County,Arkansas,57.4,102,3.7,53.7
AR-081,Little River County,Arkansas,57.3,100,3.6,53.7
AR-083,Logan County,Arkansas,54.4,103,3.6,50.8
AR-085,Lonoke County,Arkansas,55.7,96,3.1,52.6
AR-087,Madison County,Arkansas,50.2,97,3.3,46.9
AR-089,Marion County,Arkansas,50.8,98,3.4,47.4
AR-091,Miller County,Arkansas,58.3,101,3.3,55
AR-093,Mississippi County,Arkansas,54.2,105,3.9,50.3
AR-095,Monroe County,Arkansas,56.3,102,3.8,52.5
AR-097,Montgomery County,Arkansas,53.9,96,2.8,51.1
AR-099,Nevada County,Arkansas,57.1,99,3,54.1
AR-101,Newton County,Arkansas,50.4,101,3.6,46.8
AR-103,Ouachita County,Arkansas,57.6,101,3.1,54.5
AR-105,Perry County,Arkansas,54.8,99,3.3,51.5
AR-107,Phillips County,Arkansas,57.2,110,4.3,52.9
AR-109,Pike County,Arkansas,55,98,2.8,52.2
AR-111,Poinsett County,Arkansas,53.9,98,3.5,50.4
AR-113,Polk County,Arkansas,53.4,99,3.2,50.2
AR-115,Pope County,Arkansas,53.3,100,3.5,49.8
AR-117,Prairie County,Arkansas,55.9,97,3.4,52.5
AR-119,Pulaski County,Arkansas,55.4,98,3,52.4
AR-121,Randolph County,Arkansas,52,104,3.7,48.3
AR-123,St. Francis County,Arkansas,55.8,104,3.8,52
AR-125,Saline County,Arkansas,55.2,98,3.1,52.1
AR-127,Scott County,Arkansas,53.8,100,3.4,50.4
AR-129,Searcy County,Arkansas,51.3,101,3.8,47.5
AR-131,Sebastian County,Arkansas,54.7,104,3.8,50.9
AR-133,Sevier County,Arkansas,56.2,100,3.5,52.7
AR-135,Sharp County,Arkansas,51.6,101,3.7,47.9
AR-137,Stone County,Arkansas,52.7,108,4.5,48.2
AR-139,Union County,Arkansas,58.8,102,3.9,54.9
AR-141,Van Buren County,Arkansas,52.8,104,3.9,48.9
AR-143,Washington County,Arkansas,51,96,3.2,47.8
AR-145,White County,Arkansas,54.9,101,3.7,51.2
AR-147,Woodruff County,Arkansas,55,99,3.5,51.5
AR-149,Yell County,Arkansas,54.7,102,3.5,51.2
CA-001,Alameda County,California,53.5,92,1.6,51.9
CA-003,Alpine County,California,35.2,88,1.7,33.5
CA-005,Amador County,California,49.5,81,1.1,48.4
CA-007,Butte County,California,51.7,83,1.4,50.3
CA-009,Calaveras County,California,49.8,81,1.1,48.7
CA-011,Colusa County,California,53.9,84,1.6,52.3
CA-013,Contra Costa County,California,54.8,93,1.8,53
CA-015,Del Norte County,California,43.8,76,0.4,43.4
CA-017,El Dorado County,California,45.5,88,1.7,43.8
CA-019,Fresno County,California,47,86,1.6,45.4
CA-021,Glenn County,California,51.9,83,1.3,50.6
CA-023,Humboldt County,California,46.9,74,0.7,46.2
CA-025,Imperial County,California,64.2,74,1.1,63.1
CA-027,Inyo County,California,51,86,1.5,49.6
CA-029,Kern County,California,53.1,89,1.6,51.6
CA-031,Kings County,California,55.9,86,1.3,54.6
CA-033,Lake County,California,49.2,87,1.5,47.7
CA-035,Lassen County,California,38.8,85,1.9,36.9
CA-037,Los Angeles County,California,53.8,93,1.7,52.1
CA-039,Madera County,California,47.9,88,1.7,46.2
CA-041,Marin County,California,52.1,86,1.1,51
CA-043,Mariposa County,California,46.7,84,1.5,45.2
CA-045,Mendocino County,California,48.6,79,0.8,47.8
CA-047,Merced County,California,55.3,90,1.6,53.7
CA-049,Modoc County,California,38,84,1.6,36.4
CA-051,Mono County,California,34.9,89,1.6,33.3
CA-053,Monterey County,California,51.7,84,1,50.7
