February 2021 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,49.2,63,0,49.2
AL-003,Baldwin County,Alabama,51.2,34,-2.4,53.6
AL-005,Barbour County,Alabama,49.9,55,-0.7,50.6
AL-007,Bibb County,Alabama,46.1,49,-1.2,47.3
AL-009,Blount County,Alabama,44.5,61,-0,44.5
AL-011,Bullock County,Alabama,50.1,69,0.4,49.7
AL-013,Butler County,Alabama,50.8,72,0.3,50.5
AL-015,Calhoun County,Alabama,45.3,71,0,45.3
AL-017,Chambers County,Alabama,46.6,68,0.1,46.5
AL-019,Cherokee County,Alabama,44.1,64,-0.3,44.4
AL-021,Chilton County,Alabama,48,69,0.4,47.6
AL-023,Choctaw County,Alabama,46.7,27,-3.4,50.1
AL-025,Clarke County,Alabama,48.4,37,-2.4,50.8
AL-027,Clay County,Alabama,45.5,63,-0.2,45.7
AL-029,Cleburne County,Alabama,45,77,0.7,44.4
AL-031,Coffee County,Alabama,50.8,53,-0.8,51.6
AL-033,Colbert County,Alabama,40.5,33,-2.4,42.9
AL-035,Conecuh County,Alabama,51.8,67,0.1,51.7
AL-037,Coosa County,Alabama,47.4,65,0,47.4
AL-039,Covington County,Alabama,51.5,59,-0.4,51.9
AL-041,Crenshaw County,Alabama,50.4,65,-0,50.4
AL-043,Cullman County,Alabama,42.8,47,-1.2,44
AL-045,Dale County,Alabama,51.1,54,-0.8,51.9
AL-047,Dallas County,Alabama,47.6,42,-2.1,49.7
AL-049,DeKalb County,Alabama,42.2,57,-0.7,42.9
AL-051,Elmore County,Alabama,49.8,76,0.8,49
AL-053,Escambia County,Alabama,51.8,55,-0.8,52.6
AL-055,Etowah County,Alabama,43.8,53,-1,44.8
AL-057,Fayette County,Alabama,43.2,32,-2.6,45.8
AL-059,Franklin County,Alabama,40.6,33,-2.6,43.2
AL-061,Geneva County,Alabama,51.7,54,-0.8,52.5
AL-063,Greene County,Alabama,44.7,29,-3.5,48.2
AL-065,Hale County,Alabama,45.2,33,-3,48.2
