January 2009 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 130 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,46.5,69,0.2,46.3
AL-003,Baldwin County,Alabama,51.9,80,0.9,51
AL-005,Barbour County,Alabama,48.3,77,0.5,47.8
AL-007,Bibb County,Alabama,44.6,69,0.3,44.3
AL-009,Blount County,Alabama,41.3,65,-0.3,41.6
AL-011,Bullock County,Alabama,47.6,78,0.8,46.8
AL-013,Butler County,Alabama,47.3,70,-0.2,47.5
AL-015,Calhoun County,Alabama,43,72,0.7,42.3
AL-017,Chambers County,Alabama,44.9,81,1.2,43.7
AL-019,Cherokee County,Alabama,41.4,65,-0,41.4
AL-021,Chilton County,Alabama,45.2,71,0.5,44.7
AL-023,Choctaw County,Alabama,47.6,73,0.5,47.1
AL-025,Clarke County,Alabama,48.5,73,0.6,47.9
AL-027,Clay County,Alabama,43.5,73,0.7,42.8
AL-029,Cleburne County,Alabama,42.6,80,1.1,41.5
AL-031,Coffee County,Alabama,48.7,72,-0,48.7
AL-033,Colbert County,Alabama,38.8,50,-1.1,39.9
AL-035,Conecuh County,Alabama,49.1,76,0.4,48.7
AL-037,Coosa County,Alabama,44.8,70,0.3,44.5
AL-039,Covington County,Alabama,49.4,75,0.5,48.9
AL-041,Crenshaw County,Alabama,47.1,68,-0.3,47.4
AL-043,Cullman County,Alabama,40.1,54,-1,41.1
AL-045,Dale County,Alabama,49.1,70,-0,49.1
AL-047,Dallas County,Alabama,46.8,67,-0,46.8
AL-049,DeKalb County,Alabama,39.3,59,-0.7,40
AL-051,Elmore County,Alabama,46.4,68,0.3,46.1
AL-053,Escambia County,Alabama,50.4,75,0.7,49.7
AL-055,Etowah County,Alabama,41.3,61,-0.6,41.9
AL-057,Fayette County,Alabama,42.6,65,-0.2,42.8
AL-059,Franklin County,Alabama,38.7,47,-1.5,40.2
AL-061,Geneva County,Alabama,50.2,75,0.5,49.7
AL-063,Greene County,Alabama,45.7,72,0.5,45.2
AL-065,Hale County,Alabama,46.1,75,0.8,45.3
AL-067,Henry County,Alabama,49.1,73,-0,49.1
AL-069,Houston County,Alabama,50.4,74,0.2,50.2
AL-071,Jackson County,Alabama,38.8,54,-1.1,39.9
AL-073,Jefferson County,Alabama,43.4,69,0.3,43.1
AL-075,Lamar County,Alabama,42.4,64,-0.4,42.8
AL-077,Lauderdale County,Alabama,38.4,51,-1,39.4
AL-079,Lawrence County,Alabama,39,48,-1.4,40.4
AL-081,Lee County,Alabama,46.7,81,1.1,45.6
AL-083,Limestone County,Alabama,38.9,51,-1,39.9
AL-085,Lowndes County,Alabama,47.2,69,0,47.2
AL-087,Macon County,Alabama,47.4,78,0.9,46.5
AL-089,Madison County,Alabama,39.2,52,-1,40.2
AL-091,Marengo County,Alabama,47.4,75,0.8,46.6
AL-093,Marion County,Alabama,40.2,57,-1.1,41.3
AL-095,Marshall County,Alabama,40.1,54,-0.9,41
AL-097,Mobile County,Alabama,51.6,82,1.1,50.5
AL-099,Monroe County,Alabama,49.1,78,0.7,48.4
AL-101,Montgomery County,Alabama,47.2,67,0.1,47.1
AL-103,Morgan County,Alabama,39.5,52,-1.1,40.6
AL-105,Perry County,Alabama,45.9,70,0.3,45.6
AL-107,Pickens County,Alabama,44.2,67,0.1,44.1
AL-109,Pike County,Alabama,47.4,67,-0.3,47.7
AL-111,Randolph County,Alabama,43.6,81,1.3,42.3
AL-113,Russell County,Alabama,48,80,1,47
AL-115,St. Clair County,Alabama,42.9,69,0.4,42.5
AL-117,Shelby County,Alabama,44.1,69,0.4,43.7
AL-119,Sumter County,Alabama,46.5,75,0.7,45.8
AL-121,Talladega County,Alabama,44,71,0.4,43.6
AL-123,Tallapoosa County,Alabama,44.8,71,0.4,44.4
AL-125,Tuscaloosa County,Alabama,44.1,65,-0.1,44.2
AL-127,Walker County,Alabama,42.1,63,-0.5,42.6
AL-129,Washington County,Alabama,48.8,67,0.2,48.6
AL-131,Wilcox County,Alabama,47.8,73,0.3,47.5
AL-133,Winston County,Alabama,39.7,55,-1.2,40.9
AZ-001,Apache County,Arizona,33.6,107,3.9,29.7
AZ-003,Cochise County,Arizona,47.5,119,4,43.5
AZ-005,Coconino County,Arizona,36.6,115,4.7,31.9
AZ-007,Gila County,Arizona,45.8,126,4.9,40.9
AZ-009,Graham County,Arizona,46.5,120,3.9,42.6
AZ-011,Greenlee County,Arizona,42.8,122,4.4,38.4
AZ-012,La Paz County,Arizona,55.7,122,4.5,51.2
AZ-013,Maricopa County,Arizona,55.7,124,4.9,50.8
AZ-015,Mohave County,Arizona,46.9,118,4.6,42.3
AZ-017,Navajo County,Arizona,34.8,113,4.4,30.4
AZ-019,Pima County,Arizona,54,123,4.4,49.6
AZ-021,Pinal County,Arizona,53.5,122,4,49.5
AZ-023,Santa Cruz County,Arizona,48.9,122,4.6,44.3
AZ-025,Yavapai County,Arizona,46.1,126,5.2,40.9
AZ-027,Yuma County,Arizona,57.6,123,4.8,52.8
AR-001,Arkansas County,Arkansas,40.2,47,-1,41.2
AR-003,Ashley County,Arkansas,42.8,52,-0.8,43.6
AR-005,Baxter County,Arkansas,33.5,36,-1.4,34.9
AR-007,Benton County,Arkansas,34.4,50,-0.6,35
AR-009,Boone County,Arkansas,33.4,42,-1.3,34.7
AR-011,Bradley County,Arkansas,42.3,55,-0.5,42.8
AR-013,Calhoun County,Arkansas,42.1,55,-0.7,42.8
AR-015,Carroll County,Arkansas,34,46,-0.9,34.9
AR-017,Chicot County,Arkansas,42.7,48,-1.1,43.8
AR-019,Clark County,Arkansas,41,57,-0.6,41.6
AR-021,Clay County,Arkansas,34,36,-1.9,35.9
AR-023,Cleburne County,Arkansas,36.6,45,-0.9,37.5
AR-025,Cleveland County,Arkansas,41.4,51,-0.6,42
AR-027,Columbia County,Arkansas,43.5,62,-0.3,43.8
AR-029,Conway County,Arkansas,37.7,44,-0.9,38.6
AR-031,Craighead County,Arkansas,35.7,43,-1.3,37
AR-033,Crawford County,Arkansas,37.5,58,0,37.5
AR-035,Crittenden County,Arkansas,38.1,42,-1.3,39.4
AR-037,Cross County,Arkansas,38.2,53,-0.6,38.8
AR-039,Dallas County,Arkansas,41,50,-1,42
AR-041,Desha County,Arkansas,41.3,48,-1,42.3
AR-043,Drew County,Arkansas,42.2,52,-0.5,42.7
AR-045,Faulkner County,Arkansas,38,44,-1.2,39.2
AR-047,Franklin County,Arkansas,36.9,47,-0.6,37.5
AR-049,Fulton County,Arkansas,33.2,40,-1,34.2
AR-051,Garland County,Arkansas,39.4,47,-0.7,40.1
AR-053,Grant County,Arkansas,40.9,57,-0.7,41.6
AR-055,Greene County,Arkansas,34.6,35,-1.7,36.3
AR-057,Hempstead County,Arkansas,41.9,59,-0.4,42.3
AR-059,Hot Spring County,Arkansas,40.3,49,-0.9,41.2
AR-061,Howard County,Arkansas,40.4,52,-0.6,41
AR-063,Independence County,Arkansas,36,47,-0.8,36.8
AR-065,Izard County,Arkansas,34.2,38,-1.2,35.4
AR-067,Jackson County,Arkansas,36.7,52,-0.7,37.4
AR-069,Jefferson County,Arkansas,40.9,53,-0.6,41.5
AR-071,Johnson County,Arkansas,35.5,38,-1.4,36.9
AR-073,Lafayette County,Arkansas,43.8,64,0.1,43.7
AR-075,Lawrence County,Arkansas,35.1,45,-1.1,36.2
AR-077,Lee County,Arkansas,38.7,41,-1.5,40.2
AR-079,Lincoln County,Arkansas,41.7,55,-0.3,42
AR-081,Little River County,Arkansas,42.6,64,0.1,42.5
AR-083,Logan County,Arkansas,37.5,43,-1,38.5
AR-085,Lonoke County,Arkansas,39.3,47,-1.2,40.5
AR-087,Madison County,Arkansas,34.3,50,-0.7,35
AR-089,Marion County,Arkansas,33.4,35,-1.4,34.8
AR-091,Miller County,Arkansas,44,66,0.2,43.8
AR-093,Mississippi County,Arkansas,36.4,41,-1.5,37.9
AR-095,Monroe County,Arkansas,38.9,40,-1.5,40.4
