May 2019 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,75.5,124,4.1,71.4
AL-003,Baldwin County,Alabama,76.3,117,2.8,73.5
AL-005,Barbour County,Alabama,75.6,121,3.3,72.3
AL-007,Bibb County,Alabama,73.9,119,3.5,70.4
AL-009,Blount County,Alabama,72.9,124,4.4,68.5
AL-011,Bullock County,Alabama,75.1,122,3.4,71.7
AL-013,Butler County,Alabama,75.1,121,3.2,71.9
AL-015,Calhoun County,Alabama,73,122,4.2,68.8
AL-017,Chambers County,Alabama,72.8,122,3.6,69.2
AL-019,Cherokee County,Alabama,72.8,122,4.1,68.7
AL-021,Chilton County,Alabama,73.8,120,3.5,70.3
AL-023,Choctaw County,Alabama,74.8,115,2.9,71.9
AL-025,Clarke County,Alabama,75,115,2.9,72.1
AL-027,Clay County,Alabama,71.9,122,3.6,68.3
AL-029,Cleburne County,Alabama,72.1,123,4.4,67.7
AL-031,Coffee County,Alabama,76.4,124,3.6,72.8
AL-033,Colbert County,Alabama,71.9,121,3.8,68.1
AL-035,Conecuh County,Alabama,75.1,116,2.5,72.6
AL-037,Coosa County,Alabama,73.4,123,3.7,69.7
AL-039,Covington County,Alabama,75.4,115,2.6,72.8
AL-041,Crenshaw County,Alabama,75.2,123,3.4,71.8
AL-043,Cullman County,Alabama,72.2,122,4,68.2
AL-045,Dale County,Alabama,76.6,122,3.5,73.1
AL-047,Dallas County,Alabama,76.2,125,4.4,71.8
AL-049,DeKalb County,Alabama,70.8,118,3.5,67.3
AL-051,Elmore County,Alabama,75,124,3.8,71.2
AL-053,Escambia County,Alabama,75.6,118,2.6,73
AL-055,Etowah County,Alabama,73.3,123,4.5,68.8
AL-057,Fayette County,Alabama,73.3,118,3.5,69.8
AL-059,Franklin County,Alabama,71.7,122,3.7,68
AL-061,Geneva County,Alabama,76.4,119,3,73.4
AL-063,Greene County,Alabama,74,106,2.4,71.6
AL-065,Hale County,Alabama,74.4,117,3,71.4
AL-067,Henry County,Alabama,76.6,121,3.4,73.2
AL-069,Houston County,Alabama,77.2,121,3.2,74
AL-071,Jackson County,Alabama,70.6,117,3.1,67.5
AL-073,Jefferson County,Alabama,73.7,122,4.1,69.6
AL-075,Lamar County,Alabama,73.6,122,3.7,69.9
AL-077,Lauderdale County,Alabama,71.6,122,3.9,67.7
AL-079,Lawrence County,Alabama,71.5,119,3.3,68.2
AL-081,Lee County,Alabama,74.2,123,3.7,70.5
AL-083,Limestone County,Alabama,72,122,4,68
AL-085,Lowndes County,Alabama,76,124,4,72
AL-087,Macon County,Alabama,75,121,3.4,71.6
AL-089,Madison County,Alabama,71.9,121,3.9,68
AL-091,Marengo County,Alabama,74.8,115,3,71.8
AL-093,Marion County,Alabama,72.1,121,3.4,68.7
AL-095,Marshall County,Alabama,72.4,122,4.1,68.3
AL-097,Mobile County,Alabama,76.4,120,3.2,73.2
AL-099,Monroe County,Alabama,75.7,120,3.4,72.3
AL-101,Montgomery County,Alabama,75.7,124,3.8,71.9
AL-103,Morgan County,Alabama,72.3,121,4,68.3
AL-105,Perry County,Alabama,75,123,3.8,71.2
AL-107,Pickens County,Alabama,74.2,119,3.3,70.9
AL-109,Pike County,Alabama,75.4,122,3.3,72.1
AL-111,Randolph County,Alabama,72,123,3.8,68.2
AL-113,Russell County,Alabama,75.4,123,3.7,71.7
AL-115,St. Clair County,Alabama,73.1,123,4.2,68.9
AL-117,Shelby County,Alabama,73.5,123,3.9,69.6
AL-119,Sumter County,Alabama,74.3,110,2.7,71.6
AL-121,Talladega County,Alabama,73.1,122,3.8,69.3
AL-123,Tallapoosa County,Alabama,73.3,122,3.6,69.7
AL-125,Tuscaloosa County,Alabama,74.2,119,3.4,70.8
AL-127,Walker County,Alabama,73,120,3.6,69.4
AL-129,Washington County,Alabama,75.2,114,2.6,72.6
AL-131,Wilcox County,Alabama,75.8,122,3.8,72
AL-133,Winston County,Alabama,71.3,116,3.2,68.1
AZ-001,Apache County,Arizona,52.1,5,-4,56.1
AZ-003,Cochise County,Arizona,62.5,8,-3.8,66.3
AZ-005,Coconino County,Arizona,52.6,3,-5.3,57.9
AZ-007,Gila County,Arizona,59.2,6,-4.5,63.7
AZ-009,Graham County,Arizona,62,7,-4.1,66.1
AZ-011,Greenlee County,Arizona,57.7,8,-3.7,61.4
AZ-012,La Paz County,Arizona,72.2,11,-3.6,75.8
AZ-013,Maricopa County,Arizona,71.1,12,-3.4,74.5
AZ-015,Mohave County,Arizona,61.7,4,-5.3,67
AZ-017,Navajo County,Arizona,53.1,3,-4.6,57.7
AZ-019,Pima County,Arizona,67.5,10,-4.1,71.6
AZ-021,Pinal County,Arizona,69.7,10,-3.7,73.4
AZ-023,Santa Cruz County,Arizona,60.4,5,-4.3,64.7
AZ-025,Yavapai County,Arizona,58.7,9,-4.3,63
AZ-027,Yuma County,Arizona,72.8,18,-2.9,75.7
AR-001,Arkansas County,Arkansas,73.3,109,2.7,70.6
AR-003,Ashley County,Arkansas,73.9,108,2.8,71.1
AR-005,Baxter County,Arkansas,66.7,84,1.2,65.5
AR-007,Benton County,Arkansas,66.5,81,1,65.5
AR-009,Boone County,Arkansas,66.3,89,1.4,64.9
AR-011,Bradley County,Arkansas,73.4,112,2.7,70.7
AR-013,Calhoun County,Arkansas,72.9,106,2.3,70.6
AR-015,Carroll County,Arkansas,66.2,89,1.2,65
AR-017,Chicot County,Arkansas,74.4,106,2.6,71.8
AR-019,Clark County,Arkansas,71.9,100,1.9,70
AR-021,Clay County,Arkansas,69.9,96,1.9,68
AR-023,Cleburne County,Arkansas,68.4,90,1.5,66.9
AR-025,Cleveland County,Arkansas,72.6,104,2.2,70.4
AR-027,Columbia County,Arkansas,72.7,96,1.7,71
AR-029,Conway County,Arkansas,70.1,95,1.6,68.5
AR-031,Craighead County,Arkansas,71.3,109,2.7,68.6
AR-033,Crawford County,Arkansas,68.7,89,1.4,67.3
AR-035,Crittenden County,Arkansas,73.2,112,2.9,70.3
AR-037,Cross County,Arkansas,72.7,109,2.9,69.8
AR-039,Dallas County,Arkansas,72.2,102,2.1,70.1
AR-041,Desha County,Arkansas,74,114,2.9,71.1
AR-043,Drew County,Arkansas,73.9,112,3,70.9
AR-045,Faulkner County,Arkansas,70.5,99,1.8,68.7
AR-047,Franklin County,Arkansas,68.7,94,1.5,67.2
AR-049,Fulton County,Arkansas,66.8,93,1.7,65.1
AR-051,Garland County,Arkansas,70.3,95,1.6,68.7
AR-053,Grant County,Arkansas,72.1,100,2,70.1
AR-055,Greene County,Arkansas,70.4,103,2.2,68.2
AR-057,Hempstead County,Arkansas,71.9,97,1.6,70.3
AR-059,Hot Spring County,Arkansas,71.2,92,1.6,69.6
AR-061,Howard County,Arkansas,70.8,101,1.8,69
AR-063,Independence County,Arkansas,68.7,89,1.5,67.2
AR-065,Izard County,Arkansas,66.8,83,0.9,65.9
AR-067,Jackson County,Arkansas,70.3,99,1.9,68.4
AR-069,Jefferson County,Arkansas,72.5,106,2.2,70.3
AR-071,Johnson County,Arkansas,68.1,94,1.6,66.5
AR-073,Lafayette County,Arkansas,72.8,96,1.7,71.2
AR-075,Lawrence County,Arkansas,69.4,97,1.7,67.7
AR-077,Lee County,Arkansas,72.9,107,2.5,70.4
AR-079,Lincoln County,Arkansas,73.2,109,2.6,70.6
AR-081,Little River County,Arkansas,72.2,104,2,70.2
AR-083,Logan County,Arkansas,69.6,88,1.4,68.2
AR-085,Lonoke County,Arkansas,72,104,2.1,69.9
AR-087,Madison County,Arkansas,65.5,87,1.2,64.3
AR-089,Marion County,Arkansas,66.7,88,1.3,65.4
AR-091,Miller County,Arkansas,72.8,93,1.6,71.2
AR-093,Mississippi County,Arkansas,72.5,113,3,69.5
AR-095,Monroe County,Arkansas,72.8,106,2.5,70.3
AR-097,Montgomery County,Arkansas,69.6,95,1.5,68.1
AR-099,Nevada County,Arkansas,72.2,98,1.7,70.5
AR-101,Newton County,Arkansas,65.7,92,1.5,64.2
AR-103,Ouachita County,Arkansas,72.6,100,1.8,70.8
AR-105,Perry County,Arkansas,70.4,93,1.4,69
AR-107,Phillips County,Arkansas,73.4,109,2.8,70.6
AR-109,Pike County,Arkansas,70.5,95,1.5,69
AR-111,Poinsett County,Arkansas,72,109,2.7,69.3
AR-113,Polk County,Arkansas,68.8,98,1.7,67.1
AR-115,Pope County,Arkansas,68.5,88,1.2,67.3
AR-117,Prairie County,Arkansas,72.2,101,2.2,70
AR-119,Pulaski County,Arkansas,71.2,92,1.6,69.6
AR-121,Randolph County,Arkansas,69,101,2,67
AR-123,St. Francis County,Arkansas,73,109,2.8,70.2
AR-125,Saline County,Arkansas,70.8,96,1.6,69.2
AR-127,Scott County,Arkansas,69,88,1.3,67.7
