April 2019 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,64.6,87,1,63.6
AL-003,Baldwin County,Alabama,65.8,58,-0.6,66.4
AL-005,Barbour County,Alabama,64.5,70,-0,64.5
AL-007,Bibb County,Alabama,63.3,84,0.8,62.5
AL-009,Blount County,Alabama,62.6,99,2.3,60.3
AL-011,Bullock County,Alabama,64.4,78,0.6,63.8
AL-013,Butler County,Alabama,64.8,75,0.4,64.4
AL-015,Calhoun County,Alabama,62.9,101,2.2,60.7
AL-017,Chambers County,Alabama,62.3,87,1,61.3
AL-019,Cherokee County,Alabama,62.4,97,2,60.4
AL-021,Chilton County,Alabama,63.2,86,0.8,62.4
AL-023,Choctaw County,Alabama,64,57,-0.4,64.4
AL-025,Clarke County,Alabama,64,53,-0.7,64.7
AL-027,Clay County,Alabama,61.9,93,1.3,60.6
AL-029,Cleburne County,Alabama,61.9,103,2.2,59.7
AL-031,Coffee County,Alabama,65,59,-0.1,65.1
AL-033,Colbert County,Alabama,61.4,91,1.6,59.8
AL-035,Conecuh County,Alabama,65.1,67,-0,65.1
AL-037,Coosa County,Alabama,63,88,1,62
AL-039,Covington County,Alabama,64.9,57,-0.4,65.3
AL-041,Crenshaw County,Alabama,64.4,71,0.1,64.3
AL-043,Cullman County,Alabama,61.8,92,1.7,60.1
AL-045,Dale County,Alabama,65.2,62,-0.2,65.4
AL-047,Dallas County,Alabama,64.4,73,0.4,64
AL-049,DeKalb County,Alabama,60.7,90,1.5,59.2
AL-051,Elmore County,Alabama,64.6,94,1.3,63.3
AL-053,Escambia County,Alabama,65.4,59,-0.3,65.7
AL-055,Etowah County,Alabama,62.9,102,2.3,60.6
AL-057,Fayette County,Alabama,62.1,72,0.4,61.7
AL-059,Franklin County,Alabama,60.9,87,1.1,59.8
AL-061,Geneva County,Alabama,65.4,53,-0.5,65.9
AL-063,Greene County,Alabama,63.2,59,-0.4,63.6
AL-065,Hale County,Alabama,63.4,63,-0,63.4
AL-067,Henry County,Alabama,65.4,70,-0,65.4
AL-069,Houston County,Alabama,66.2,68,-0.1,66.3
AL-071,Jackson County,Alabama,60.4,80,1,59.4
AL-073,Jefferson County,Alabama,63.3,96,1.8,61.5
AL-075,Lamar County,Alabama,61.7,64,-0.1,61.8
AL-077,Lauderdale County,Alabama,61,88,1.5,59.5
AL-079,Lawrence County,Alabama,60.5,78,0.6,59.9
AL-081,Lee County,Alabama,63.6,90,1.2,62.4
AL-083,Limestone County,Alabama,61.1,88,1.3,59.8
AL-085,Lowndes County,Alabama,65.3,84,0.9,64.4
AL-087,Macon County,Alabama,64.7,92,1.2,63.5
AL-089,Madison County,Alabama,61.4,91,1.6,59.8
AL-091,Marengo County,Alabama,63.9,61,-0.2,64.1
AL-093,Marion County,Alabama,60.9,77,0.4,60.5
AL-095,Marshall County,Alabama,61.9,92,1.8,60.1
AL-097,Mobile County,Alabama,65.9,60,-0.3,66.2
AL-099,Monroe County,Alabama,64.9,63,0,64.9
AL-101,Montgomery County,Alabama,65.4,87,1.3,64.1
AL-103,Morgan County,Alabama,61.5,88,1.4,60.1
AL-105,Perry County,Alabama,63.6,71,0.3,63.3
AL-107,Pickens County,Alabama,62.6,63,-0.2,62.8
AL-109,Pike County,Alabama,64.3,67,-0.1,64.4
AL-111,Randolph County,Alabama,61.9,95,1.7,60.2
AL-113,Russell County,Alabama,64.5,82,0.8,63.7
AL-115,St. Clair County,Alabama,63,101,2.2,60.8
AL-117,Shelby County,Alabama,63.2,94,1.5,61.7
AL-119,Sumter County,Alabama,63.8,69,0,63.8
AL-121,Talladega County,Alabama,63,95,1.5,61.5
AL-123,Tallapoosa County,Alabama,62.8,87,1,61.8
AL-125,Tuscaloosa County,Alabama,63.4,77,0.6,62.8
AL-127,Walker County,Alabama,62.4,88,1.1,61.3
AL-129,Washington County,Alabama,64.6,53,-0.7,65.3
AL-131,Wilcox County,Alabama,64.5,70,0.1,64.4
AL-133,Winston County,Alabama,60.6,78,0.6,60
AZ-001,Apache County,Arizona,50.4,113,3,47.4
AZ-003,Cochise County,Arizona,60,96,1.7,58.3
AZ-005,Coconino County,Arizona,53.1,113,3.6,49.5
AZ-007,Gila County,Arizona,59.4,116,4,55.4
AZ-009,Graham County,Arizona,60.6,106,3,57.6
AZ-011,Greenlee County,Arizona,56.2,107,2.9,53.3
AZ-012,La Paz County,Arizona,71.9,117,4.1,67.8
AZ-013,Maricopa County,Arizona,70.3,114,4,66.3
AZ-015,Mohave County,Arizona,62.1,112,3.8,58.3
AZ-017,Navajo County,Arizona,52.7,114,3.7,49
AZ-019,Pima County,Arizona,67,107,3.3,63.7
AZ-021,Pinal County,Arizona,68.4,108,3.5,64.9
AZ-023,Santa Cruz County,Arizona,59.1,95,1.8,57.3
AZ-025,Yavapai County,Arizona,58.9,114,4,54.9
AZ-027,Yuma County,Arizona,73,118,4.7,68.3
AR-001,Arkansas County,Arkansas,62.8,78,0.5,62.3
AR-003,Ashley County,Arkansas,62.6,47,-0.7,63.3
AR-005,Baxter County,Arkansas,58.6,87,1.3,57.3
AR-007,Benton County,Arkansas,59.1,95,1.7,57.4
AR-009,Boone County,Arkansas,58.8,98,2,56.8
AR-011,Bradley County,Arkansas,62.7,67,-0.1,62.8
AR-013,Calhoun County,Arkansas,61.9,49,-0.9,62.8
AR-015,Carroll County,Arkansas,58.9,98,2.1,56.8
AR-017,Chicot County,Arkansas,62.6,42,-1,63.6
AR-019,Clark County,Arkansas,61.5,54,-0.6,62.1
AR-021,Clay County,Arkansas,59.3,70,0.2,59.1
AR-023,Cleburne County,Arkansas,59.7,81,0.7,59
AR-025,Cleveland County,Arkansas,61.7,52,-0.7,62.4
