May 2006 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,71.2,57,-0.2,71.4
AL-003,Baldwin County,Alabama,74,78,0.5,73.5
AL-005,Barbour County,Alabama,72,62,-0.3,72.3
AL-007,Bibb County,Alabama,70,55,-0.4,70.4
AL-009,Blount County,Alabama,68.1,56,-0.4,68.5
AL-011,Bullock County,Alabama,71,49,-0.7,71.7
AL-013,Butler County,Alabama,71.1,49,-0.8,71.9
AL-015,Calhoun County,Alabama,68.5,57,-0.3,68.8
AL-017,Chambers County,Alabama,69,61,-0.2,69.2
AL-019,Cherokee County,Alabama,67.9,47,-0.8,68.7
AL-021,Chilton County,Alabama,69.8,49,-0.5,70.3
AL-023,Choctaw County,Alabama,72.2,69,0.3,71.9
AL-025,Clarke County,Alabama,72.5,72,0.4,72.1
AL-027,Clay County,Alabama,67.5,47,-0.8,68.3
AL-029,Cleburne County,Alabama,67.2,52,-0.5,67.7
AL-031,Coffee County,Alabama,72.4,57,-0.4,72.8
AL-033,Colbert County,Alabama,67.7,52,-0.4,68.1
AL-035,Conecuh County,Alabama,72.6,68,0,72.6
AL-037,Coosa County,Alabama,69.2,49,-0.5,69.7
AL-039,Covington County,Alabama,72.8,67,-0,72.8
AL-041,Crenshaw County,Alabama,71,48,-0.8,71.8
AL-043,Cullman County,Alabama,67.7,54,-0.5,68.2
AL-045,Dale County,Alabama,72.8,62,-0.3,73.1
AL-047,Dallas County,Alabama,71.8,62,0,71.8
AL-049,DeKalb County,Alabama,66.3,44,-1,67.3
AL-051,Elmore County,Alabama,70.7,50,-0.5,71.2
AL-053,Escambia County,Alabama,73.4,76,0.4,73
AL-055,Etowah County,Alabama,68.4,54,-0.4,68.8
AL-057,Fayette County,Alabama,69.8,66,0,69.8
AL-059,Franklin County,Alabama,67,47,-1,68
