June 2005 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,77.4,35,-0.9,78.3
AL-003,Baldwin County,Alabama,78.8,39,-0.6,79.4
AL-005,Barbour County,Alabama,77.7,41,-0.9,78.6
AL-007,Bibb County,Alabama,76.9,47,-0.7,77.6
AL-009,Blount County,Alabama,75.2,42,-0.6,75.8
AL-011,Bullock County,Alabama,77.4,41,-0.7,78.1
AL-013,Butler County,Alabama,77.2,35,-1.1,78.3
AL-015,Calhoun County,Alabama,75.6,47,-0.4,76
AL-017,Chambers County,Alabama,75.4,42,-0.7,76.1
AL-019,Cherokee County,Alabama,75.2,37,-0.8,76
AL-021,Chilton County,Alabama,76.2,31,-1.2,77.4
AL-023,Choctaw County,Alabama,77.9,40,-0.7,78.6
AL-025,Clarke County,Alabama,77.6,30,-1.1,78.7
AL-027,Clay County,Alabama,74.2,34,-0.9,75.1
AL-029,Cleburne County,Alabama,74.4,50,-0.3,74.7
AL-031,Coffee County,Alabama,78.5,52,-0.3,78.8
AL-033,Colbert County,Alabama,74.6,27,-1.2,75.8
AL-035,Conecuh County,Alabama,77.7,31,-1.3,79
AL-037,Coosa County,Alabama,75.6,31,-1.1,76.7
AL-039,Covington County,Alabama,78.7,55,-0.3,79
AL-041,Crenshaw County,Alabama,77.3,39,-0.8,78.1
AL-043,Cullman County,Alabama,75,43,-0.6,75.6
AL-045,Dale County,Alabama,78.5,46,-0.6,79.1
AL-047,Dallas County,Alabama,77.8,40,-0.8,78.6
AL-049,DeKalb County,Alabama,73.5,38,-1,74.5
AL-051,Elmore County,Alabama,77.2,35,-0.8,78
AL-053,Escambia County,Alabama,78.2,32,-1,79.2
AL-055,Etowah County,Alabama,75.3,37,-0.8,76.1
AL-057,Fayette County,Alabama,76.1,32,-1.1,77.2
AL-059,Franklin County,Alabama,74.2,27,-1.4,75.6
AL-061,Geneva County,Alabama,79.5,70,0.2,79.3
AL-063,Greene County,Alabama,77.7,38,-1.1,78.8
AL-065,Hale County,Alabama,77.8,48,-0.7,78.5
AL-067,Henry County,Alabama,78.4,38,-0.9,79.3
AL-069,Houston County,Alabama,79.4,48,-0.3,79.7
AL-071,Jackson County,Alabama,74.4,48,-0.4,74.8
AL-073,Jefferson County,Alabama,76.2,40,-0.7,76.9
AL-075,Lamar County,Alabama,76.2,29,-1.2,77.4
AL-077,Lauderdale County,Alabama,74.4,31,-1,75.4
AL-079,Lawrence County,Alabama,74.6,31,-1.1,75.7
