January 2003 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 130 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,41,16,-5.3,46.3
AL-003,Baldwin County,Alabama,46.4,20,-4.6,51
AL-005,Barbour County,Alabama,43.2,21,-4.6,47.8
AL-007,Bibb County,Alabama,38.8,13,-5.5,44.3
AL-009,Blount County,Alabama,35.9,13,-5.7,41.6
AL-011,Bullock County,Alabama,42,20,-4.8,46.8
AL-013,Butler County,Alabama,42.6,18,-4.9,47.5
AL-015,Calhoun County,Alabama,37.7,18,-4.6,42.3
AL-017,Chambers County,Alabama,39.2,21,-4.5,43.7
AL-019,Cherokee County,Alabama,37,23,-4.4,41.4
AL-021,Chilton County,Alabama,39.2,14,-5.5,44.7
AL-023,Choctaw County,Alabama,41.8,16,-5.3,47.1
AL-025,Clarke County,Alabama,42.9,19,-5,47.9
AL-027,Clay County,Alabama,37.9,16,-4.9,42.8
AL-029,Cleburne County,Alabama,37.4,21,-4.1,41.5
AL-031,Coffee County,Alabama,43.1,15,-5.6,48.7
AL-033,Colbert County,Alabama,34.9,15,-5,39.9
AL-035,Conecuh County,Alabama,43.3,14,-5.4,48.7
AL-037,Coosa County,Alabama,39.5,18,-5,44.5
AL-039,Covington County,Alabama,43.6,16,-5.3,48.9
AL-041,Crenshaw County,Alabama,42.7,22,-4.7,47.4
AL-043,Cullman County,Alabama,35.7,16,-5.4,41.1
AL-045,Dale County,Alabama,43.6,14,-5.5,49.1
AL-047,Dallas County,Alabama,41.3,15,-5.5,46.8
AL-049,DeKalb County,Alabama,34.9,15,-5.1,40
AL-051,Elmore County,Alabama,41.2,20,-4.9,46.1
AL-053,Escambia County,Alabama,44.3,14,-5.4,49.7
AL-055,Etowah County,Alabama,36.7,13,-5.2,41.9
AL-057,Fayette County,Alabama,37.4,15,-5.4,42.8
AL-059,Franklin County,Alabama,34.7,14,-5.5,40.2
AL-061,Geneva County,Alabama,44,13,-5.7,49.7
AL-063,Greene County,Alabama,40.3,19,-4.9,45.2
AL-065,Hale County,Alabama,39.9,14,-5.4,45.3
AL-067,Henry County,Alabama,44.3,20,-4.8,49.1
AL-069,Houston County,Alabama,44.8,13,-5.4,50.2
AL-071,Jackson County,Alabama,34.4,12,-5.5,39.9
AL-073,Jefferson County,Alabama,37.6,14,-5.5,43.1
AL-075,Lamar County,Alabama,37.6,16,-5.2,42.8
AL-077,Lauderdale County,Alabama,34.3,15,-5.1,39.4
AL-079,Lawrence County,Alabama,34.8,13,-5.6,40.4
AL-081,Lee County,Alabama,40.6,17,-5,45.6
AL-083,Limestone County,Alabama,34.6,15,-5.3,39.9
AL-085,Lowndes County,Alabama,42.3,18,-4.9,47.2
AL-087,Macon County,Alabama,41.5,16,-5,46.5
AL-089,Madison County,Alabama,34.6,14,-5.6,40.2
AL-091,Marengo County,Alabama,40.9,14,-5.7,46.6
AL-093,Marion County,Alabama,35.6,12,-5.7,41.3
AL-095,Marshall County,Alabama,35.6,14,-5.4,41
AL-097,Mobile County,Alabama,45.8,20,-4.7,50.5
AL-099,Monroe County,Alabama,43.3,15,-5.1,48.4
AL-101,Montgomery County,Alabama,42.4,20,-4.7,47.1
AL-103,Morgan County,Alabama,35.1,15,-5.5,40.6
AL-105,Perry County,Alabama,40,13,-5.6,45.6
AL-107,Pickens County,Alabama,39,19,-5.1,44.1
AL-109,Pike County,Alabama,42.7,20,-5,47.7
AL-111,Randolph County,Alabama,38.2,22,-4.1,42.3
AL-113,Russell County,Alabama,42.6,23,-4.4,47
AL-115,St. Clair County,Alabama,37,13,-5.5,42.5
AL-117,Shelby County,Alabama,38.2,14,-5.5,43.7
AL-119,Sumter County,Alabama,40.6,17,-5.2,45.8
AL-121,Talladega County,Alabama,38.3,13,-5.3,43.6
AL-123,Tallapoosa County,Alabama,39.5,19,-4.9,44.4
AL-125,Tuscaloosa County,Alabama,38.6,13,-5.6,44.2
AL-127,Walker County,Alabama,37.2,14,-5.4,42.6
AL-129,Washington County,Alabama,44.1,20,-4.5,48.6
AL-131,Wilcox County,Alabama,42.1,15,-5.4,47.5
AL-133,Winston County,Alabama,35.3,12,-5.6,40.9
AZ-001,Apache County,Arizona,37.6,130,7.9,29.7
AZ-003,Cochise County,Arizona,49.5,130,6,43.5
AZ-005,Coconino County,Arizona,40.5,130,8.6,31.9
AZ-007,Gila County,Arizona,49.3,130,8.4,40.9
AZ-009,Graham County,Arizona,50,130,7.4,42.6
AZ-011,Greenlee County,Arizona,45.7,130,7.3,38.4
AZ-012,La Paz County,Arizona,59.6,130,8.4,51.2
AZ-013,Maricopa County,Arizona,58.8,130,8,50.8
AZ-015,Mohave County,Arizona,51.5,130,9.2,42.3
AZ-017,Navajo County,Arizona,38.2,130,7.8,30.4
AZ-019,Pima County,Arizona,57.3,130,7.7,49.6
AZ-021,Pinal County,Arizona,56.9,130,7.4,49.5
AZ-023,Santa Cruz County,Arizona,51.3,130,7,44.3
AZ-025,Yavapai County,Arizona,49.8,130,8.9,40.9
AZ-027,Yuma County,Arizona,61.1,130,8.3,52.8
AR-001,Arkansas County,Arkansas,38,23,-3.2,41.2
AR-003,Ashley County,Arkansas,40.6,27,-3,43.6
AR-005,Baxter County,Arkansas,32.8,28,-2.1,34.9
AR-007,Benton County,Arkansas,33.4,40,-1.6,35
AR-009,Boone County,Arkansas,32.8,32,-1.9,34.7
AR-011,Bradley County,Arkansas,40.2,29,-2.6,42.8
AR-013,Calhoun County,Arkansas,40.4,32,-2.4,42.8
AR-015,Carroll County,Arkansas,33.1,33,-1.8,34.9
AR-017,Chicot County,Arkansas,40.1,21,-3.7,43.8
AR-019,Clark County,Arkansas,39.8,36,-1.8,41.6
AR-021,Clay County,Arkansas,32.1,22,-3.8,35.9
AR-023,Cleburne County,Arkansas,34.5,24,-3,37.5
AR-025,Cleveland County,Arkansas,39.5,28,-2.5,42
AR-027,Columbia County,Arkansas,41.6,36,-2.2,43.8
AR-029,Conway County,Arkansas,36.2,27,-2.4,38.6
AR-031,Craighead County,Arkansas,33.4,21,-3.6,37
AR-033,Crawford County,Arkansas,35.8,36,-1.7,37.5
AR-035,Crittenden County,Arkansas,35.8,22,-3.6,39.4
AR-037,Cross County,Arkansas,35.2,21,-3.6,38.8
AR-039,Dallas County,Arkansas,39.6,30,-2.4,42
AR-041,Desha County,Arkansas,38.3,20,-4,42.3
AR-043,Drew County,Arkansas,39.4,24,-3.3,42.7
AR-045,Faulkner County,Arkansas,36.2,24,-3,39.2
AR-047,Franklin County,Arkansas,35.6,32,-1.9,37.5
AR-049,Fulton County,Arkansas,31.7,26,-2.5,34.2
AR-051,Garland County,Arkansas,38.4,36,-1.7,40.1
AR-053,Grant County,Arkansas,39.1,26,-2.5,41.6
AR-055,Greene County,Arkansas,32.6,21,-3.7,36.3
AR-057,Hempstead County,Arkansas,40.7,38,-1.6,42.3
AR-059,Hot Spring County,Arkansas,39.4,35,-1.8,41.2
AR-061,Howard County,Arkansas,39.4,35,-1.6,41
AR-063,Independence County,Arkansas,34.3,27,-2.5,36.8
AR-065,Izard County,Arkansas,33.2,28,-2.2,35.4
AR-067,Jackson County,Arkansas,34.7,28,-2.7,37.4
AR-069,Jefferson County,Arkansas,38.5,23,-3,41.5
AR-071,Johnson County,Arkansas,34.6,29,-2.3,36.9
AR-073,Lafayette County,Arkansas,42.2,42,-1.5,43.7
AR-075,Lawrence County,Arkansas,32.9,25,-3.3,36.2
AR-077,Lee County,Arkansas,36.4,21,-3.8,40.2
AR-079,Lincoln County,Arkansas,38.4,21,-3.6,42
AR-081,Little River County,Arkansas,41.1,38,-1.4,42.5
AR-083,Logan County,Arkansas,36.8,35,-1.7,38.5
AR-085,Lonoke County,Arkansas,37.4,23,-3.1,40.5
AR-087,Madison County,Arkansas,33,34,-2,35
AR-089,Marion County,Arkansas,32.6,28,-2.2,34.8
AR-091,Miller County,Arkansas,42.5,44,-1.3,43.8
AR-093,Mississippi County,Arkansas,33.9,20,-4,37.9
AR-095,Monroe County,Arkansas,37.1,25,-3.3,40.4
AR-097,Montgomery County,Arkansas,38.4,39,-1.2,39.6
AR-099,Nevada County,Arkansas,40.7,38,-1.8,42.5
AR-101,Newton County,Arkansas,32.4,26,-2.4,34.8
AR-103,Ouachita County,Arkansas,40.5,29,-2.6,43.1
AR-105,Perry County,Arkansas,37.2,29,-2.3,39.5
AR-107,Phillips County,Arkansas,37.2,24,-3.6,40.8
AR-109,Pike County,Arkansas,39.2,35,-1.6,40.8
AR-111,Poinsett County,Arkansas,34.4,23,-3.4,37.8
AR-113,Polk County,Arkansas,37.9,44,-1,38.9
AR-115,Pope County,Arkansas,35.1,28,-2.3,37.4
AR-117,Prairie County,Arkansas,37.2,26,-3.1,40.3
AR-119,Pulaski County,Arkansas,37.6,23,-2.8,40.4
AR-121,Randolph County,Arkansas,32,24,-3.4,35.4
AR-123,St. Francis County,Arkansas,35.8,21,-3.8,39.6
AR-125,Saline County,Arkansas,38.3,30,-2.2,40.5
