February 2017 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,56.3,122,7.1,49.2
AL-003,Baldwin County,Alabama,60.8,123,7.2,53.6
AL-005,Barbour County,Alabama,58.3,124,7.7,50.6
AL-007,Bibb County,Alabama,54.4,121,7.1,47.3
AL-009,Blount County,Alabama,53,126,8.5,44.5
AL-011,Bullock County,Alabama,57.8,123,8.1,49.7
AL-013,Butler County,Alabama,58.1,122,7.6,50.5
AL-015,Calhoun County,Alabama,52.8,124,7.5,45.3
AL-017,Chambers County,Alabama,53.8,122,7.3,46.5
AL-019,Cherokee County,Alabama,51.8,124,7.4,44.4
AL-021,Chilton County,Alabama,54.2,121,6.6,47.6
AL-023,Choctaw County,Alabama,58,124,7.9,50.1
AL-025,Clarke County,Alabama,58.3,123,7.5,50.8
AL-027,Clay County,Alabama,52.6,121,6.9,45.7
AL-029,Cleburne County,Alabama,52.4,125,8.1,44.4
AL-031,Coffee County,Alabama,58.8,121,7.2,51.6
AL-033,Colbert County,Alabama,51.8,127,8.9,42.9
AL-035,Conecuh County,Alabama,58.4,118,6.7,51.7
AL-037,Coosa County,Alabama,54,122,6.6,47.4
AL-039,Covington County,Alabama,58.3,117,6.4,51.9
AL-041,Crenshaw County,Alabama,58.1,123,7.7,50.4
AL-043,Cullman County,Alabama,52.7,126,8.7,44
AL-045,Dale County,Alabama,59.4,124,7.5,51.9
AL-047,Dallas County,Alabama,56.7,122,7,49.7
AL-049,DeKalb County,Alabama,50.7,124,7.8,42.9
AL-051,Elmore County,Alabama,56.4,123,7.4,49
AL-053,Escambia County,Alabama,59,118,6.4,52.6
AL-055,Etowah County,Alabama,52,123,7.2,44.8
AL-057,Fayette County,Alabama,54.4,127,8.6,45.8
AL-059,Franklin County,Alabama,51.6,127,8.4,43.2
AL-061,Geneva County,Alabama,59.3,120,6.8,52.5
AL-063,Greene County,Alabama,55.1,122,6.9,48.2
AL-065,Hale County,Alabama,55.1,121,6.9,48.2
AL-067,Henry County,Alabama,59.5,123,7.8,51.7
AL-069,Houston County,Alabama,60.4,123,7.5,52.9
AL-071,Jackson County,Alabama,50.2,124,7.4,42.8
AL-073,Jefferson County,Alabama,54.1,125,8.1,46
AL-075,Lamar County,Alabama,54.8,126,8.9,45.9
AL-077,Lauderdale County,Alabama,51.6,128,9.2,42.4
AL-079,Lawrence County,Alabama,51.3,125,8,43.3
AL-081,Lee County,Alabama,55.3,123,7.1,48.2
AL-083,Limestone County,Alabama,51.1,127,8.2,42.9
AL-085,Lowndes County,Alabama,58,123,7.8,50.2
AL-087,Macon County,Alabama,57,123,7.6,49.4
AL-089,Madison County,Alabama,51.3,126,8.2,43.1
AL-091,Marengo County,Alabama,56.1,119,6.6,49.5
AL-093,Marion County,Alabama,52.6,126,8.3,44.3
AL-095,Marshall County,Alabama,51.9,124,7.9,44
AL-097,Mobile County,Alabama,60.8,123,7.6,53.2
AL-099,Monroe County,Alabama,58.6,122,7.4,51.2
AL-101,Montgomery County,Alabama,58.3,124,8.3,50
AL-103,Morgan County,Alabama,51.9,126,8.3,43.6
AL-105,Perry County,Alabama,55.4,121,6.9,48.5
AL-107,Pickens County,Alabama,55.5,126,8.4,47.1
AL-109,Pike County,Alabama,58.6,124,8,50.6
AL-111,Randolph County,Alabama,52.7,123,7.5,45.2
AL-113,Russell County,Alabama,56.7,122,7.1,49.6
AL-115,St. Clair County,Alabama,53,122,7.5,45.5
AL-117,Shelby County,Alabama,54.1,122,7.4,46.7
AL-119,Sumter County,Alabama,56.1,123,7.2,48.9
AL-121,Talladega County,Alabama,53.4,121,6.8,46.6
AL-123,Tallapoosa County,Alabama,54.1,122,6.8,47.3
AL-125,Tuscaloosa County,Alabama,54.8,123,7.7,47.1
AL-127,Walker County,Alabama,53.4,127,7.9,45.5
AL-129,Washington County,Alabama,59.4,123,7.8,51.6
AL-131,Wilcox County,Alabama,57.5,122,7.2,50.3
AL-133,Winston County,Alabama,51.9,126,8.1,43.8
AZ-001,Apache County,Arizona,40.9,126,6.4,34.5
AZ-003,Cochise County,Arizona,51,122,4.1,46.9
AZ-005,Coconino County,Arizona,41.6,121,5.1,36.5
AZ-007,Gila County,Arizona,49,121,4.7,44.3
AZ-009,Graham County,Arizona,49.8,115,3.7,46.1
AZ-011,Greenlee County,Arizona,46.7,120,4.7,42
AZ-012,La Paz County,Arizona,59.4,118,3.8,55.6
AZ-013,Maricopa County,Arizona,58.5,118,3.8,54.7
AZ-015,Mohave County,Arizona,49.9,114,3.7,46.2
AZ-017,Navajo County,Arizona,41.7,126,5.9,35.8
AZ-019,Pima County,Arizona,57.1,119,4.4,52.7
AZ-021,Pinal County,Arizona,57.3,119,4.1,53.2
AZ-023,Santa Cruz County,Arizona,51.4,120,4.5,46.9
AZ-025,Yavapai County,Arizona,48.5,117,4.4,44.1
AZ-027,Yuma County,Arizona,60.9,118,4,56.9
AR-001,Arkansas County,Arkansas,54.6,129,9.7,44.9
AR-003,Ashley County,Arkansas,56.7,129,9.4,47.3
AR-005,Baxter County,Arkansas,48.7,129,9.9,38.8
AR-007,Benton County,Arkansas,50,129,10.9,39.1
AR-009,Boone County,Arkansas,48.8,129,10.2,38.6
AR-011,Bradley County,Arkansas,56,129,9.4,46.6
AR-013,Calhoun County,Arkansas,55.2,129,8.6,46.7
AR-015,Carroll County,Arkansas,49,129,10.2,38.8
AR-017,Chicot County,Arkansas,56.2,129,8.7,47.5
AR-019,Clark County,Arkansas,53.4,129,7.8,45.6
AR-021,Clay County,Arkansas,49,129,9.3,39.7
AR-023,Cleburne County,Arkansas,51.1,129,9.9,41.2
AR-025,Cleveland County,Arkansas,54.3,128,8.4,45.9
AR-027,Columbia County,Arkansas,55.9,129,8.3,47.6
AR-029,Conway County,Arkansas,52.1,129,9.5,42.6
AR-031,Craighead County,Arkansas,50.8,129,10,40.8
AR-033,Crawford County,Arkansas,51.5,129,9.8,41.7
AR-035,Crittenden County,Arkansas,53,129,9.9,43.1
AR-037,Cross County,Arkansas,52.4,129,9.8,42.6
AR-039,Dallas County,Arkansas,53.6,129,7.7,45.9
AR-041,Desha County,Arkansas,55.2,129,9.2,46.1
AR-043,Drew County,Arkansas,55.4,129,8.9,46.5
AR-045,Faulkner County,Arkansas,52.1,129,9,43.1
AR-047,Franklin County,Arkansas,51.3,129,9.7,41.6
AR-049,Fulton County,Arkansas,48.7,129,10.6,38.1
AR-051,Garland County,Arkansas,52.9,129,9,43.9
AR-053,Grant County,Arkansas,53.6,129,8.2,45.4
AR-055,Greene County,Arkansas,49.9,129,9.7,40.2
AR-057,Hempstead County,Arkansas,54.4,129,8.3,46.1
AR-059,Hot Spring County,Arkansas,53.5,129,8.4,45.1
AR-061,Howard County,Arkansas,53.1,129,8.4,44.7
AR-063,Independence County,Arkansas,50.8,129,10.2,40.6
AR-065,Izard County,Arkansas,49,129,9.7,39.3
AR-067,Jackson County,Arkansas,51.5,129,10.2,41.3
AR-069,Jefferson County,Arkansas,53.8,128,8.5,45.3
