October 2019 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,69.5,123,4.9,64.6
AL-003,Baldwin County,Alabama,72.1,123,4.1,68
AL-005,Barbour County,Alabama,70.3,125,4.7,65.6
AL-007,Bibb County,Alabama,67.1,115,3.5,63.6
AL-009,Blount County,Alabama,65.1,114,3.6,61.5
AL-011,Bullock County,Alabama,69.8,126,4.8,65
AL-013,Butler County,Alabama,70.3,124,5,65.3
AL-015,Calhoun County,Alabama,66.3,123,4.7,61.6
AL-017,Chambers County,Alabama,66.8,122,4.4,62.4
AL-019,Cherokee County,Alabama,65.4,119,4,61.4
AL-021,Chilton County,Alabama,67.8,122,4.4,63.4
AL-023,Choctaw County,Alabama,68.2,112,3.3,64.9
AL-025,Clarke County,Alabama,67.7,103,2.2,65.5
AL-027,Clay County,Alabama,66,122,4.6,61.4
AL-029,Cleburne County,Alabama,65.6,124,5,60.6
AL-031,Coffee County,Alabama,72,127,5.7,66.3
AL-033,Colbert County,Alabama,63.6,105,2.9,60.7
AL-035,Conecuh County,Alabama,70.9,123,4.8,66.1
AL-037,Coosa County,Alabama,67.6,122,4.5,63.1
AL-039,Covington County,Alabama,71.6,125,5.2,66.4
AL-041,Crenshaw County,Alabama,70.4,125,5.1,65.3
AL-043,Cullman County,Alabama,64.1,107,2.9,61.2
AL-045,Dale County,Alabama,71.7,126,5.2,66.5
AL-047,Dallas County,Alabama,69.8,123,4.8,65
AL-049,DeKalb County,Alabama,63.8,115,3.5,60.3
AL-051,Elmore County,Alabama,69.2,122,4.6,64.6
AL-053,Escambia County,Alabama,71.6,124,4.9,66.7
AL-055,Etowah County,Alabama,65.8,117,4.1,61.7
AL-057,Fayette County,Alabama,65.7,108,3,62.7
AL-059,Franklin County,Alabama,63.8,108,3,60.8
AL-061,Geneva County,Alabama,72.4,126,5.5,66.9
AL-063,Greene County,Alabama,67.2,106,2.5,64.7
AL-065,Hale County,Alabama,67.4,108,2.8,64.6
AL-067,Henry County,Alabama,71.2,123,4.7,66.5
AL-069,Houston County,Alabama,72.4,126,5,67.4
AL-071,Jackson County,Alabama,63.7,112,3.2,60.5
AL-073,Jefferson County,Alabama,66.2,112,3.7,62.5
AL-075,Lamar County,Alabama,66,110,3.2,62.8
AL-077,Lauderdale County,Alabama,63.2,107,2.9,60.3
AL-079,Lawrence County,Alabama,63.5,106,2.6,60.9
AL-081,Lee County,Alabama,68.2,122,4.1,64.1
AL-083,Limestone County,Alabama,64.1,111,3.3,60.8
AL-085,Lowndes County,Alabama,70.4,126,5.1,65.3
AL-087,Macon County,Alabama,69.2,122,4.2,65
AL-089,Madison County,Alabama,63.9,108,3,60.9
AL-091,Marengo County,Alabama,67.9,108,2.9,65
AL-093,Marion County,Alabama,64.4,105,2.8,61.6
AL-095,Marshall County,Alabama,64.9,116,3.5,61.4
AL-097,Mobile County,Alabama,71.7,121,4.2,67.5
AL-099,Monroe County,Alabama,70,118,4.2,65.8
AL-101,Montgomery County,Alabama,70.1,125,4.9,65.2
AL-103,Morgan County,Alabama,64.1,106,2.9,61.2
AL-105,Perry County,Alabama,68.2,115,3.8,64.4
AL-107,Pickens County,Alabama,67.1,114,3.2,63.9
AL-109,Pike County,Alabama,70.6,126,5.1,65.5
AL-111,Randolph County,Alabama,65.8,123,4.6,61.2
AL-113,Russell County,Alabama,69.4,122,4.2,65.2
AL-115,St. Clair County,Alabama,66.1,119,4.3,61.8
AL-117,Shelby County,Alabama,66.8,119,4.1,62.7
AL-119,Sumter County,Alabama,67.4,107,2.8,64.6
AL-121,Talladega County,Alabama,66.9,122,4.6,62.3
AL-123,Tallapoosa County,Alabama,67.4,122,4.4,63
AL-125,Tuscaloosa County,Alabama,66.8,107,2.9,63.9
AL-127,Walker County,Alabama,65.3,108,2.9,62.4
AL-129,Washington County,Alabama,68.5,109,2.6,65.9
AL-131,Wilcox County,Alabama,69.5,120,4.1,65.4
AL-133,Winston County,Alabama,63.6,103,2.5,61.1
AZ-001,Apache County,Arizona,49,15,-2.3,51.3
AZ-003,Cochise County,Arizona,62,65,0.1,61.9
AZ-005,Coconino County,Arizona,51.3,27,-1.8,53.1
AZ-007,Gila County,Arizona,60.4,57,-0.1,60.5
AZ-009,Graham County,Arizona,62.4,69,0.4,62
AZ-011,Greenlee County,Arizona,57.1,49,-0.4,57.5
AZ-012,La Paz County,Arizona,70.4,31,-1.3,71.7
AZ-013,Maricopa County,Arizona,71,60,0.1,70.9
AZ-015,Mohave County,Arizona,60.8,27,-2.2,63
AZ-017,Navajo County,Arizona,50.8,21,-1.8,52.6
AZ-019,Pima County,Arizona,68.7,67,0.2,68.5
AZ-021,Pinal County,Arizona,70.3,79,0.8,69.5
AZ-023,Santa Cruz County,Arizona,61.3,52,-0.7,62
AZ-025,Yavapai County,Arizona,59.1,44,-0.8,59.9
AZ-027,Yuma County,Arizona,72.3,51,-0.4,72.7
