December 2022 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,50.1,96,2.9,47.2
AL-003,Baldwin County,Alabama,55.4,98,3.1,52.3
AL-005,Barbour County,Alabama,49.8,79,1,48.8
AL-007,Bibb County,Alabama,48.8,101,3.2,45.6
AL-009,Blount County,Alabama,46.4,98,3.3,43.1
AL-011,Bullock County,Alabama,49.5,83,1.6,47.9
AL-013,Butler County,Alabama,50.1,81,1.5,48.6
AL-015,Calhoun County,Alabama,47.2,99,3.6,43.6
AL-017,Chambers County,Alabama,47.4,95,2.8,44.6
AL-019,Cherokee County,Alabama,45,87,2.3,42.7
AL-021,Chilton County,Alabama,48.8,96,3,45.8
AL-023,Choctaw County,Alabama,51.4,99,3,48.4
AL-025,Clarke County,Alabama,51.5,95,2.5,49
AL-027,Clay County,Alabama,47.6,103,3.7,43.9
AL-029,Cleburne County,Alabama,46.4,101,3.7,42.7
AL-031,Coffee County,Alabama,51.4,82,1.6,49.8
AL-033,Colbert County,Alabama,45,96,3.1,41.9
AL-035,Conecuh County,Alabama,51.7,86,1.8,49.9
AL-037,Coosa County,Alabama,48.6,96,3.1,45.5
AL-039,Covington County,Alabama,52.2,90,2.2,50
AL-041,Crenshaw County,Alabama,49.8,80,1.4,48.4
AL-043,Cullman County,Alabama,46.3,105,3.6,42.7
AL-045,Dale County,Alabama,51.3,81,1.1,50.2
AL-047,Dallas County,Alabama,50.7,98,2.8,47.9
AL-049,DeKalb County,Alabama,44,90,2.4,41.6
AL-051,Elmore County,Alabama,50,95,2.9,47.1
AL-053,Escambia County,Alabama,53.3,94,2.5,50.8
AL-055,Etowah County,Alabama,45.8,88,2.5,43.3
AL-057,Fayette County,Alabama,47.4,98,3,44.4
AL-059,Franklin County,Alabama,45.4,98,3.3,42.1
AL-061,Geneva County,Alabama,52.9,88,2.2,50.7
AL-063,Greene County,Alabama,49.2,96,2.6,46.6
AL-065,Hale County,Alabama,49.1,91,2.4,46.7
AL-067,Henry County,Alabama,51.1,79,1.1,50
AL-069,Houston County,Alabama,52.5,82,1.4,51.1
AL-071,Jackson County,Alabama,43.8,91,2.3,41.5
AL-073,Jefferson County,Alabama,48.4,108,3.9,44.5
AL-075,Lamar County,Alabama,47.6,99,3.2,44.4
AL-077,Lauderdale County,Alabama,43.8,89,2.4,41.4
AL-079,Lawrence County,Alabama,44.6,92,2.3,42.3
AL-081,Lee County,Alabama,48.8,87,2.3,46.5
AL-083,Limestone County,Alabama,44,89,2.2,41.8
AL-085,Lowndes County,Alabama,50.7,92,2.5,48.2
AL-087,Macon County,Alabama,49.6,85,2,47.6
AL-089,Madison County,Alabama,44.4,90,2.3,42.1
AL-091,Marengo County,Alabama,50.3,93,2.5,47.8
AL-093,Marion County,Alabama,46.1,98,3.1,43
AL-095,Marshall County,Alabama,45.2,91,2.5,42.7
AL-097,Mobile County,Alabama,54.8,99,3,51.8
AL-099,Monroe County,Alabama,51.7,90,2.2,49.5
AL-101,Montgomery County,Alabama,50.7,94,2.7,48
AL-103,Morgan County,Alabama,45.2,93,2.8,42.4
AL-105,Perry County,Alabama,49.6,96,2.8,46.8
AL-107,Pickens County,Alabama,48.8,100,3.2,45.6
AL-109,Pike County,Alabama,49.6,78,0.9,48.7
AL-111,Randolph County,Alabama,46.9,99,3.5,43.4
AL-113,Russell County,Alabama,49.8,87,1.9,47.9
AL-115,St. Clair County,Alabama,47,97,3.1,43.9
AL-117,Shelby County,Alabama,48.5,106,3.5,45
AL-119,Sumter County,Alabama,49.9,97,2.7,47.2
AL-121,Talladega County,Alabama,48.2,103,3.4,44.8
AL-123,Tallapoosa County,Alabama,48.1,93,2.7,45.4
AL-125,Tuscaloosa County,Alabama,48.9,99,3.2,45.7
AL-127,Walker County,Alabama,47.5,101,3.4,44.1
AL-129,Washington County,Alabama,52.5,99,2.7,49.8
AL-131,Wilcox County,Alabama,51.1,94,2.5,48.6
AL-133,Winston County,Alabama,45.4,95,2.7,42.7
AZ-001,Apache County,Arizona,33.5,96,2.6,30.9
AZ-003,Cochise County,Arizona,45.1,79,1.1,44
AZ-005,Coconino County,Arizona,35,96,2.1,32.9
AZ-007,Gila County,Arizona,43.3,92,1.6,41.7
AZ-009,Graham County,Arizona,44.8,94,1.6,43.2
AZ-011,Greenlee County,Arizona,41.7,107,2.7,39
AZ-012,La Paz County,Arizona,51.8,60,0.2,51.6
AZ-013,Maricopa County,Arizona,51.5,56,-0.1,51.6
AZ-015,Mohave County,Arizona,44.3,78,1.1,43.2
AZ-017,Navajo County,Arizona,33.9,95,2.5,31.4
AZ-019,Pima County,Arizona,50.5,64,0.2,50.3
AZ-021,Pinal County,Arizona,50.4,62,0.1,50.3
AZ-023,Santa Cruz County,Arizona,45.7,68,0.5,45.2
AZ-025,Yavapai County,Arizona,43.3,84,1.5,41.8
AZ-027,Yuma County,Arizona,53.4,64,0.3,53.1
AR-001,Arkansas County,Arkansas,45.8,95,2.4,43.4
AR-003,Ashley County,Arkansas,48.7,103,3.2,45.5
AR-005,Baxter County,Arkansas,38.2,68,0.8,37.4
AR-007,Benton County,Arkansas,38.7,71,0.9,37.8
AR-009,Boone County,Arkansas,38.4,71,1.1,37.3
AR-011,Bradley County,Arkansas,47.8,102,3.2,44.6
AR-013,Calhoun County,Arkansas,47,97,2.4,44.6
AR-015,Carroll County,Arkansas,38.4,70,0.9,37.5
AR-017,Chicot County,Arkansas,48.8,101,3.1,45.7
AR-019,Clark County,Arkansas,44.7,84,1.2,43.5
AR-021,Clay County,Arkansas,39.4,69,0.9,38.5
AR-023,Cleburne County,Arkansas,41.2,79,1.4,39.8
AR-025,Cleveland County,Arkansas,46.5,96,2.5,44
AR-027,Columbia County,Arkansas,48.6,104,3,45.6
AR-029,Conway County,Arkansas,41.6,73,0.8,40.8
AR-031,Craighead County,Arkansas,41.2,79,1.5,39.7
AR-033,Crawford County,Arkansas,41,77,1.2,39.8
AR-035,Crittenden County,Arkansas,43.7,83,1.6,42.1
AR-037,Cross County,Arkansas,43.6,87,2.1,41.5
AR-039,Dallas County,Arkansas,45.5,88,1.6,43.9
AR-041,Desha County,Arkansas,47,99,2.7,44.3
AR-043,Drew County,Arkansas,47.8,104,3.1,44.7
AR-045,Faulkner County,Arkansas,41.7,67,0.3,41.4
AR-047,Franklin County,Arkansas,40.9,78,1.2,39.7
AR-049,Fulton County,Arkansas,38,72,1.4,36.6
AR-051,Garland County,Arkansas,44.2,92,2.1,42.1
AR-053,Grant County,Arkansas,45.7,94,2.2,43.5
AR-055,Greene County,Arkansas,40.2,79,1.2,39
AR-057,Hempstead County,Arkansas,46.6,99,2.3,44.3
AR-059,Hot Spring County,Arkansas,44.7,87,1.5,43.2
AR-061,Howard County,Arkansas,44.4,81,1.5,42.9
AR-063,Independence County,Arkansas,40.2,72,1,39.2
AR-065,Izard County,Arkansas,38.7,69,0.9,37.8
AR-067,Jackson County,Arkansas,41.2,78,1.2,40
AR-069,Jefferson County,Arkansas,45.7,93,2.2,43.5
AR-071,Johnson County,Arkansas,40.5,79,1.3,39.2
AR-073,Lafayette County,Arkansas,49.3,111,3.7,45.6
AR-075,Lawrence County,Arkansas,39.6,68,0.8,38.8
AR-077,Lee County,Arkansas,44.4,84,1.7,42.7
AR-079,Lincoln County,Arkansas,46.8,99,2.8,44
AR-081,Little River County,Arkansas,47.6,105,3.2,44.4
AR-083,Logan County,Arkansas,42.3,82,1.6,40.7
AR-085,Lonoke County,Arkansas,43.8,80,1.2,42.6
AR-087,Madison County,Arkansas,38.5,75,1,37.5
AR-089,Marion County,Arkansas,38.3,68,0.9,37.4
AR-091,Miller County,Arkansas,49.5,113,3.8,45.7
AR-093,Mississippi County,Arkansas,41.1,62,0.5,40.6
AR-095,Monroe County,Arkansas,44.9,88,2.2,42.7
AR-097,Montgomery County,Arkansas,43.8,97,2.3,41.5
AR-099,Nevada County,Arkansas,46.8,100,2.4,44.4
AR-101,Newton County,Arkansas,38.2,68,0.8,37.4
AR-103,Ouachita County,Arkansas,46.8,93,1.9,44.9
AR-105,Perry County,Arkansas,43.1,83,1.5,41.6
AR-107,Phillips County,Arkansas,45.3,91,2.1,43.2
AR-109,Pike County,Arkansas,43.9,81,1.3,42.7
AR-111,Poinsett County,Arkansas,42.2,85,1.7,40.5
AR-113,Polk County,Arkansas,42.6,86,1.8,40.8
AR-115,Pope County,Arkansas,40.9,77,1.2,39.7
AR-117,Prairie County,Arkansas,44.5,86,1.9,42.6
AR-119,Pulaski County,Arkansas,43.5,77,1,42.5
AR-121,Randolph County,Arkansas,38.9,70,1,37.9
AR-123,St. Francis County,Arkansas,44.2,86,2,42.2
AR-125,Saline County,Arkansas,44.2,87,1.7,42.5
AR-127,Scott County,Arkansas,42.8,87,2.1,40.7
AR-129,Searcy County,Arkansas,38.3,62,0.5,37.8
AR-131,Sebastian County,Arkansas,42.7,84,1.9,40.8
AR-133,Sevier County,Arkansas,45.6,97,2.4,43.2
AR-135,Sharp County,Arkansas,38.4,66,0.9,37.5
AR-137,Stone County,Arkansas,39.4,71,1,38.4
AR-139,Union County,Arkansas,48.3,98,2.8,45.5
AR-141,Van Buren County,Arkansas,39.8,69,0.7,39.1
AR-143,Washington County,Arkansas,39.2,74,1,38.2
AR-145,White County,Arkansas,42.9,83,1.7,41.2
AR-147,Woodruff County,Arkansas,43.5,86,2,41.5
AR-149,Yell County,Arkansas,43.3,87,2.1,41.2
CA-001,Alameda County,California,47.1,61,0,47.1
CA-003,Alpine County,California,30.9,61,-0.1,31
CA-005,Amador County,California,43,51,-0.9,43.9
CA-007,Butte County,California,44.1,58,-0,44.1
CA-009,Calaveras County,California,43.5,56,-0.5,44
CA-011,Colusa County,California,43.4,22,-1.7,45.1
CA-013,Contra Costa County,California,46.8,58,0,46.8
CA-015,Del Norte County,California,40.7,68,0.6,40.1
CA-017,El Dorado County,California,39.8,50,-0.8,40.6
CA-019,Fresno County,California,40.8,82,0.8,40
CA-021,Glenn County,California,44,51,-0.1,44.1
CA-023,Humboldt County,California,41.6,45,-0.7,42.3
CA-025,Imperial County,California,57,106,2.5,54.5
CA-027,Inyo County,California,43.3,93,1.8,41.5
CA-029,Kern County,California,46.6,99,1.8,44.8
CA-031,Kings County,California,47.2,93,1.5,45.7
CA-033,Lake County,California,43,50,-0.4,43.4
CA-035,Lassen County,California,28.9,41,-1.5,30.4
CA-037,Los Angeles County,California,50.3,90,1.5,48.8
CA-039,Madera County,California,41.5,77,0.8,40.7
CA-041,Marin County,California,47.8,53,-0.2,48
CA-043,Mariposa County,California,40.4,57,-0.5,40.9
CA-045,Mendocino County,California,43.8,50,-0.4,44.2
CA-047,Merced County,California,46.2,75,0.6,45.6
CA-049,Modoc County,California,29.8,57,-0.3,30.1
CA-051,Mono County,California,29.8,74,0.8,29
CA-053,Monterey County,California,48.8,91,1.2,47.6
CA-055,Napa County,California,45.3,43,-0.5,45.8
CA-057,Nevada County,California,37,32,-1.8,38.8
CA-059,Orange County,California,56.5,88,1.4,55.1
CA-061,Placer County,California,38.7,41,-1.2,39.9
CA-063,Plumas County,California,29.8,19,-2.9,32.7
CA-065,Riverside County,California,52.5,81,1.2,51.3
CA-067,Sacramento County,California,46.2,51,-0.3,46.5
CA-069,San Benito County,California,46.5,80,0.8,45.7
CA-071,San Bernardino County,California,48.1,77,1,47.1
CA-073,San Diego County,California,52,84,1.3,50.7
CA-075,San Francisco County,California,49,53,-0.2,49.2
CA-077,San Joaquin County,California,46.8,78,0.8,46
CA-079,San Luis Obispo County,California,49.2,98,1.7,47.5
CA-081,San Mateo County,California,48.6,57,-0.1,48.7
CA-083,Santa Barbara County,California,49.8,84,1.2,48.6
CA-085,Santa Clara County,California,46.8,74,0.5,46.3
CA-087,Santa Cruz County,California,48.9,72,0.6,48.3
CA-089,Shasta County,California,38,35,-1.6,39.6
CA-091,Sierra County,California,30.8,30,-2.3,33.1
CA-093,Siskiyou County,California,33.4,52,-0.4,33.8
CA-095,Solano County,California,46.2,50,-0.3,46.5
CA-097,Sonoma County,California,46.2,39,-0.7,46.9
CA-099,Stanislaus County,California,45.9,72,0.4,45.5
CA-101,Sutter County,California,45.1,27,-1.2,46.3
CA-103,Tehama County,California,42.6,51,-0.6,43.2
CA-105,Trinity County,California,36.9,41,-0.7,37.6
CA-107,Tulare County,California,39.9,88,1.2,38.7
CA-109,Tuolumne County,California,36,47,-1,37
CA-111,Ventura County,California,48,83,1,47
CA-113,Yolo County,California,45.1,35,-1.1,46.2
CA-115,Yuba County,California,44.4,37,-1,45.4
CO-001,Adams County,Colorado,27.6,50,-0.5,28.1
CO-003,Alamosa County,Colorado,25.4,112,5,20.4
CO-005,Arapahoe County,Colorado,28,53,-0.5,28.5
CO-007,Archuleta County,Colorado,26.3,90,2.2,24.1
CO-009,Baca County,Colorado,32.6,56,0.1,32.5
CO-011,Bent County,Colorado,28.8,34,-1.9,30.7
CO-013,Boulder County,Colorado,27.3,67,0.5,26.8
CO-014,Broomfield County,Colorado,31.6,64,0.6,31
CO-015,Chaffee County,Colorado,21.7,88,1.6,20.1
CO-017,Cheyenne County,Colorado,28.8,52,-0.2,29
CO-019,Clear Creek County,Colorado,20.8,62,0.4,20.4
CO-021,Conejos County,Colorado,24.1,111,4,20.1
CO-023,Costilla County,Colorado,26.9,113,4.4,22.5
CO-025,Crowley County,Colorado,26.4,24,-3.1,29.5
CO-027,Custer County,Colorado,27,106,3,24
CO-029,Delta County,Colorado,27.8,99,3.1,24.7
CO-031,Denver County,Colorado,31,59,0.4,30.6
CO-033,Dolores County,Colorado,26.7,93,2.3,24.4
CO-035,Douglas County,Colorado,29.9,68,0.6,29.3
CO-037,Eagle County,Colorado,20.7,75,1,19.7
CO-039,Elbert County,Colorado,26.8,46,-0.9,27.7
CO-041,El Paso County,Colorado,28.9,50,-0.4,29.3
CO-043,Fremont County,Colorado,28.6,77,0.8,27.8
CO-045,Garfield County,Colorado,24.5,81,1.6,22.9
CO-047,Gilpin County,Colorado,23.4,73,0.7,22.7
CO-049,Grand County,Colorado,17.6,57,-0.3,17.9
CO-051,Gunnison County,Colorado,20.1,90,1.9,18.2
CO-053,Hinsdale County,Colorado,19.4,84,1.4,18
CO-055,Huerfano County,Colorado,32.1,109,3.2,28.9
CO-057,Jackson County,Colorado,17.8,64,0.2,17.6
CO-059,Jefferson County,Colorado,29.5,63,0.4,29.1
CO-061,Kiowa County,Colorado,28.4,42,-1.2,29.6
CO-063,Kit Carson County,Colorado,29,57,0.1,28.9
CO-065,Lake County,Colorado,17.1,60,0.1,17
CO-067,La Plata County,Colorado,27.3,85,1.6,25.7
CO-069,Larimer County,Colorado,24.6,66,0.6,24
CO-071,Las Animas County,Colorado,33.2,81,1.3,31.9
CO-073,Lincoln County,Colorado,26.7,35,-1.8,28.5
CO-075,Logan County,Colorado,25.4,34,-2.2,27.6
CO-077,Mesa County,Colorado,28.6,103,3.6,25
CO-079,Mineral County,Colorado,19.7,84,1.7,18
CO-081,Moffat County,Colorado,19.2,35,-2.3,21.5
CO-083,Montezuma County,Colorado,30.7,96,2.8,27.9
CO-085,Montrose County,Colorado,29.6,112,4,25.6
CO-087,Morgan County,Colorado,25.5,46,-0.6,26.1
CO-089,Otero County,Colorado,28.4,27,-2.9,31.3
CO-091,Ouray County,Colorado,24.4,98,2.4,22
CO-093,Park County,Colorado,22.4,85,1.4,21
CO-095,Phillips County,Colorado,25.2,34,-1.9,27.1
CO-097,Pitkin County,Colorado,20.1,72,0.7,19.4
CO-099,Prowers County,Colorado,30.2,47,-0.7,30.9
CO-101,Pueblo County,Colorado,31.3,41,-0.8,32.1
CO-103,Rio Blanco County,Colorado,21.5,43,-1.2,22.7
CO-105,Rio Grande County,Colorado,22.4,109,3.5,18.9
CO-107,Routt County,Colorado,19.2,58,-0.2,19.4
CO-109,Saguache County,Colorado,21.6,99,2.4,19.2
CO-111,San Juan County,Colorado,20,79,1,19
CO-113,San Miguel County,Colorado,27.7,101,2.8,24.9
CO-115,Sedgwick County,Colorado,24.6,28,-2.6,27.2
CO-117,Summit County,Colorado,17.8,73,0.4,17.4
CO-119,Teller County,Colorado,24.2,71,0.5,23.7
CO-121,Washington County,Colorado,25.9,39,-1.6,27.5
CO-123,Weld County,Colorado,26.7,52,-0.4,27.1
CO-125,Yuma County,Colorado,27.1,42,-1.1,28.2
CT-001,Fairfield County,Connecticut,34.3,103,3.6,30.7
CT-003,Hartford County,Connecticut,33.4,109,4.4,29
CT-005,Litchfield County,Connecticut,30.9,108,4.3,26.6
CT-007,Middlesex County,Connecticut,34.7,105,4.1,30.6
CT-009,New Haven County,Connecticut,34.2,104,3.8,30.4
CT-011,New London County,Connecticut,35.4,109,4.6,30.8
CT-013,Tolland County,Connecticut,32.6,107,4.2,28.4
CT-015,Windham County,Connecticut,33.4,109,4.6,28.8
DE-001,Kent County,Delaware,37.2,70,1.4,35.8
DE-003,New Castle County,Delaware,36.2,74,1.7,34.5
DE-005,Sussex County,Delaware,39,73,1.7,37.3
FL-001,Alachua County,Florida,57.8,79,1.7,56.1
FL-003,Baker County,Florida,55.4,79,1.6,53.8
FL-005,Bay County,Florida,56.7,98,3.4,53.3
FL-007,Bradford County,Florida,57.2,82,1.8,55.4
FL-009,Brevard County,Florida,64.3,84,2.2,62.1
FL-011,Broward County,Florida,69.9,107,3.3,66.6
FL-013,Calhoun County,Florida,54.8,89,2.5,52.3
FL-015,Charlotte County,Florida,66.4,96,2.9,63.5
FL-017,Citrus County,Florida,60,81,1.9,58.1
FL-019,Clay County,Florida,58.3,84,2.6,55.7
FL-021,Collier County,Florida,69.8,115,4,65.8
FL-023,Columbia County,Florida,55,72,1,54
FL-027,DeSoto County,Florida,64.6,87,2.1,62.5
FL-029,Dixie County,Florida,57.2,86,2.3,54.9
FL-031,Duval County,Florida,57.7,87,2.8,54.9
FL-033,Escambia County,Florida,56.1,103,3.5,52.6
FL-035,Flagler County,Florida,61.1,89,3.2,57.9
FL-037,Franklin County,Florida,56.4,88,2.3,54.1
FL-039,Gadsden County,Florida,54.5,89,2.2,52.3
FL-041,Gilchrist County,Florida,57,85,2,55
FL-043,Glades County,Florida,66.9,103,3.4,63.5
FL-045,Gulf County,Florida,56.5,93,2.8,53.7
FL-047,Hamilton County,Florida,54.1,73,1.2,52.9
FL-049,Hardee County,Florida,64,84,2.3,61.7
FL-051,Hendry County,Florida,68.5,112,3.9,64.6
FL-053,Hernando County,Florida,61,82,2.1,58.9
FL-055,Highlands County,Florida,64.9,91,2.5,62.4
FL-057,Hillsborough County,Florida,63.4,85,2.5,60.9
FL-059,Holmes County,Florida,53.6,90,2.3,51.3
FL-061,Indian River County,Florida,64.9,84,2.2,62.7
FL-063,Jackson County,Florida,53.4,84,1.5,51.9
FL-065,Jefferson County,Florida,55.3,91,2.6,52.7
FL-067,Lafayette County,Florida,56,84,2,54
FL-069,Lake County,Florida,61.5,86,2.4,59.1
FL-071,Lee County,Florida,68.5,113,3.9,64.6
FL-073,Leon County,Florida,55.2,90,2.5,52.7
FL-075,Levy County,Florida,58.7,85,2.5,56.2
FL-077,Liberty County,Florida,55.4,91,2.6,52.8
FL-079,Madison County,Florida,55.1,88,2.4,52.7
FL-081,Manatee County,Florida,63.8,80,1.9,61.9
FL-083,Marion County,Florida,59.6,83,2.2,57.4
FL-085,Martin County,Florida,67.4,94,2.7,64.7
FL-086,Miami-Dade County,Florida,70.8,111,3.7,67.1
FL-087,Monroe County,Florida,71.2,112,3.6,67.6
FL-089,Nassau County,Florida,56.5,90,2.9,53.6
FL-091,Okaloosa County,Florida,56.2,109,4.3,51.9
FL-093,Okeechobee County,Florida,65.3,89,2.4,62.9
FL-095,Orange County,Florida,63.2,88,2.5,60.7
FL-097,Osceola County,Florida,64.3,90,2.6,61.7
FL-099,Palm Beach County,Florida,68.6,100,3,65.6
FL-101,Pasco County,Florida,61.8,84,2.2,59.6
FL-103,Pinellas County,Florida,63.7,82,2.2,61.5
FL-105,Polk County,Florida,63.8,87,2.6,61.2
FL-107,Putnam County,Florida,59.9,88,2.9,57
FL-109,St. Johns County,Florida,60.2,96,3.4,56.8
FL-111,St. Lucie County,Florida,66,87,2.2,63.8
FL-113,Santa Rosa County,Florida,56.2,105,3.8,52.4
FL-115,Sarasota County,Florida,64.5,79,1.7,62.8
FL-117,Seminole County,Florida,62.7,86,2.3,60.4
FL-119,Sumter County,Florida,60.7,79,2,58.7
FL-121,Suwannee County,Florida,55.2,79,1.4,53.8
FL-123,Taylor County,Florida,56.6,94,2.9,53.7
FL-125,Union County,Florida,56.1,77,1.3,54.8
