October 2009 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,63.6,46,-1,64.6
AL-003,Baldwin County,Alabama,68.9,81,0.9,68
AL-005,Barbour County,Alabama,66,69,0.4,65.6
AL-007,Bibb County,Alabama,62,34,-1.6,63.6
AL-009,Blount County,Alabama,59.9,37,-1.6,61.5
AL-011,Bullock County,Alabama,65.5,71,0.5,65
AL-013,Butler County,Alabama,65,55,-0.3,65.3
AL-015,Calhoun County,Alabama,60.4,42,-1.2,61.6
AL-017,Chambers County,Alabama,61.2,42,-1.2,62.4
AL-019,Cherokee County,Alabama,59.4,32,-2,61.4
AL-021,Chilton County,Alabama,62.4,44,-1,63.4
AL-023,Choctaw County,Alabama,63.9,46,-1,64.9
AL-025,Clarke County,Alabama,65,55,-0.5,65.5
AL-027,Clay County,Alabama,60.1,38,-1.3,61.4
AL-029,Cleburne County,Alabama,59.5,41,-1.1,60.6
AL-031,Coffee County,Alabama,66.7,74,0.4,66.3
AL-033,Colbert County,Alabama,58.2,21,-2.5,60.7
AL-035,Conecuh County,Alabama,66.4,76,0.3,66.1
AL-037,Coosa County,Alabama,61.9,46,-1.2,63.1
AL-039,Covington County,Alabama,66.5,69,0.1,66.4
AL-041,Crenshaw County,Alabama,64.4,43,-0.9,65.3
AL-043,Cullman County,Alabama,59.6,38,-1.6,61.2
AL-045,Dale County,Alabama,67.1,74,0.6,66.5
AL-047,Dallas County,Alabama,63.6,37,-1.4,65
AL-049,DeKalb County,Alabama,58.1,30,-2.2,60.3
AL-051,Elmore County,Alabama,64,49,-0.6,64.6
AL-053,Escambia County,Alabama,67.5,86,0.8,66.7
AL-055,Etowah County,Alabama,59.5,27,-2.2,61.7
AL-057,Fayette County,Alabama,60.4,24,-2.3,62.7
AL-059,Franklin County,Alabama,58,18,-2.8,60.8
AL-061,Geneva County,Alabama,68.6,93,1.7,66.9
AL-063,Greene County,Alabama,62.4,23,-2.3,64.7
AL-065,Hale County,Alabama,62.7,27,-1.9,64.6
AL-067,Henry County,Alabama,66.8,68,0.3,66.5
AL-069,Houston County,Alabama,68.6,88,1.2,67.4
AL-071,Jackson County,Alabama,58.3,32,-2.2,60.5
AL-073,Jefferson County,Alabama,60.8,31,-1.7,62.5
AL-075,Lamar County,Alabama,60.6,26,-2.2,62.8
AL-077,Lauderdale County,Alabama,57.8,21,-2.5,60.3
AL-079,Lawrence County,Alabama,58.2,18,-2.7,60.9
AL-081,Lee County,Alabama,62.9,41,-1.2,64.1
AL-083,Limestone County,Alabama,58.7,29,-2.1,60.8
AL-085,Lowndes County,Alabama,64.6,49,-0.7,65.3
AL-087,Macon County,Alabama,64.5,56,-0.5,65
AL-089,Madison County,Alabama,59,34,-1.9,60.9
AL-091,Marengo County,Alabama,63.4,33,-1.6,65
AL-093,Marion County,Alabama,58.9,22,-2.7,61.6
AL-095,Marshall County,Alabama,59.3,30,-2.1,61.4
AL-097,Mobile County,Alabama,68.3,78,0.8,67.5
AL-099,Monroe County,Alabama,66,68,0.2,65.8
AL-101,Montgomery County,Alabama,65.2,61,0,65.2
AL-103,Morgan County,Alabama,59.1,29,-2.1,61.2
AL-105,Perry County,Alabama,62.8,32,-1.6,64.4
AL-107,Pickens County,Alabama,61.4,22,-2.5,63.9
AL-109,Pike County,Alabama,65.3,60,-0.2,65.5
AL-111,Randolph County,Alabama,60.3,48,-0.9,61.2
AL-113,Russell County,Alabama,64.5,51,-0.7,65.2
