March 2009 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,58.3,84,2.2,56.1
AL-003,Baldwin County,Alabama,62,88,2.4,59.6
AL-005,Barbour County,Alabama,59,80,1.9,57.1
AL-007,Bibb County,Alabama,57.4,90,2.8,54.6
AL-009,Blount County,Alabama,54.8,91,2.8,52
AL-011,Bullock County,Alabama,58.5,82,2.3,56.2
AL-013,Butler County,Alabama,58.9,81,1.8,57.1
AL-015,Calhoun County,Alabama,54.7,85,2.1,52.6
AL-017,Chambers County,Alabama,55.4,85,2,53.4
AL-019,Cherokee County,Alabama,53.9,84,2,51.9
AL-021,Chilton County,Alabama,57.4,91,2.7,54.7
AL-023,Choctaw County,Alabama,59.1,85,2.1,57
AL-025,Clarke County,Alabama,59.5,85,2,57.5
AL-027,Clay County,Alabama,54.4,80,1.6,52.8
AL-029,Cleburne County,Alabama,53.6,85,2,51.6
AL-031,Coffee County,Alabama,59.7,79,1.6,58.1
AL-033,Colbert County,Alabama,53.5,91,2.7,50.8
AL-035,Conecuh County,Alabama,60.2,85,2.2,58
AL-037,Coosa County,Alabama,56.2,82,1.8,54.4
AL-039,Covington County,Alabama,60.2,81,2.1,58.1
AL-041,Crenshaw County,Alabama,58.4,78,1.5,56.9
AL-043,Cullman County,Alabama,54.1,88,2.5,51.6
AL-045,Dale County,Alabama,59.6,75,1.2,58.4
AL-047,Dallas County,Alabama,58.9,84,2.2,56.7
AL-049,DeKalb County,Alabama,53.1,89,2.5,50.6
AL-051,Elmore County,Alabama,57.6,81,1.8,55.8
AL-053,Escambia County,Alabama,61.1,88,2.3,58.8
AL-055,Etowah County,Alabama,54.6,88,2.3,52.3
AL-057,Fayette County,Alabama,55.8,90,2.4,53.4
AL-059,Franklin County,Alabama,53.5,88,2.6,50.9
AL-061,Geneva County,Alabama,60.5,78,1.6,58.9
AL-063,Greene County,Alabama,58.5,90,2.7,55.8
AL-065,Hale County,Alabama,58.3,89,2.6,55.7
AL-067,Henry County,Alabama,59.4,76,1.1,58.3
AL-069,Houston County,Alabama,60.1,70,0.8,59.3
AL-071,Jackson County,Alabama,53.1,91,2.5,50.6
AL-073,Jefferson County,Alabama,56.2,93,2.8,53.4
AL-075,Lamar County,Alabama,55.8,87,2.3,53.5
AL-077,Lauderdale County,Alabama,52.8,90,2.4,50.4
AL-079,Lawrence County,Alabama,53.3,84,2.2,51.1
AL-081,Lee County,Alabama,56.7,80,1.8,54.9
AL-083,Limestone County,Alabama,53.6,94,2.7,50.9
AL-085,Lowndes County,Alabama,58.8,83,1.9,56.9
AL-087,Macon County,Alabama,57.9,81,1.9,56
AL-089,Madison County,Alabama,53.7,97,2.7,51
AL-091,Marengo County,Alabama,58.8,86,2.2,56.6
AL-093,Marion County,Alabama,54.4,86,2.4,52
AL-095,Marshall County,Alabama,54.1,91,2.5,51.6
AL-097,Mobile County,Alabama,61.8,90,2.6,59.2
AL-099,Monroe County,Alabama,60.1,86,2.3,57.8
AL-101,Montgomery County,Alabama,58.6,82,2,56.6
AL-103,Morgan County,Alabama,53.8,91,2.4,51.4
AL-105,Perry County,Alabama,58.2,88,2.5,55.7
AL-107,Pickens County,Alabama,57.2,90,2.5,54.7
AL-109,Pike County,Alabama,58.8,79,1.8,57
AL-111,Randolph County,Alabama,54.3,83,2,52.3
AL-113,Russell County,Alabama,57.8,78,1.6,56.2
AL-115,St. Clair County,Alabama,55.1,85,2.3,52.8
AL-117,Shelby County,Alabama,56.4,90,2.5,53.9
AL-119,Sumter County,Alabama,58.8,91,2.6,56.2
