November 2002 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,51.6,27,-2.7,54.3
AL-003,Baldwin County,Alabama,56.3,31,-2,58.3
AL-005,Barbour County,Alabama,52.5,15,-3.3,55.8
AL-007,Bibb County,Alabama,50.4,32,-2.4,52.8
AL-009,Blount County,Alabama,48.4,33,-2.2,50.6
AL-011,Bullock County,Alabama,51.9,18,-3.2,55.1
AL-013,Butler County,Alabama,52.3,20,-3,55.3
AL-015,Calhoun County,Alabama,48.9,34,-2.1,51
AL-017,Chambers County,Alabama,50.1,35,-2,52.1
AL-019,Cherokee County,Alabama,48.4,30,-2.1,50.5
AL-021,Chilton County,Alabama,50.2,26,-2.8,53
AL-023,Choctaw County,Alabama,53,37,-1.8,54.8
AL-025,Clarke County,Alabama,53.7,38,-1.7,55.4
AL-027,Clay County,Alabama,49.1,33,-2.1,51.2
AL-029,Cleburne County,Alabama,48.3,36,-1.9,50.2
AL-031,Coffee County,Alabama,52.9,15,-3.6,56.5
AL-033,Colbert County,Alabama,46.8,23,-2.8,49.6
AL-035,Conecuh County,Alabama,53.1,20,-3.1,56.2
AL-037,Coosa County,Alabama,50.3,28,-2.5,52.8
AL-039,Covington County,Alabama,53.4,18,-3.1,56.5
AL-041,Crenshaw County,Alabama,52.1,19,-3.2,55.3
AL-043,Cullman County,Alabama,47.7,26,-2.7,50.4
AL-045,Dale County,Alabama,53.2,13,-3.6,56.8
AL-047,Dallas County,Alabama,52,27,-2.7,54.7
AL-049,DeKalb County,Alabama,47.4,33,-2.1,49.5
AL-051,Elmore County,Alabama,51.7,23,-2.7,54.4
AL-053,Escambia County,Alabama,54,22,-2.8,56.8
AL-055,Etowah County,Alabama,48.5,29,-2.3,50.8
AL-057,Fayette County,Alabama,49.3,31,-2.4,51.7
AL-059,Franklin County,Alabama,46.5,19,-3.3,49.8
AL-061,Geneva County,Alabama,53.9,15,-3.3,57.2
AL-063,Greene County,Alabama,52.3,48,-1.5,53.8
AL-065,Hale County,Alabama,52.2,43,-1.7,53.9
AL-067,Henry County,Alabama,53.4,16,-3.4,56.8
AL-069,Houston County,Alabama,54.6,18,-3,57.6
AL-071,Jackson County,Alabama,47.2,28,-2.3,49.5
AL-073,Jefferson County,Alabama,49.4,34,-2.3,51.7
AL-075,Lamar County,Alabama,49.3,27,-2.5,51.8
AL-077,Lauderdale County,Alabama,46.4,24,-2.7,49.1
AL-079,Lawrence County,Alabama,46.8,21,-3,49.8
AL-081,Lee County,Alabama,51,18,-2.9,53.9
AL-083,Limestone County,Alabama,46.9,27,-2.7,49.6
AL-085,Lowndes County,Alabama,52.5,25,-2.6,55.1
AL-087,Macon County,Alabama,51.9,20,-3,54.9
AL-089,Madison County,Alabama,47.5,29,-2.3,49.8
AL-091,Marengo County,Alabama,52.6,36,-2,54.6
AL-093,Marion County,Alabama,47.6,22,-3,50.6
AL-095,Marshall County,Alabama,48.1,30,-2.4,50.5
AL-097,Mobile County,Alabama,56,37,-1.8,57.8
AL-099,Monroe County,Alabama,53.7,30,-2.1,55.8
AL-101,Montgomery County,Alabama,52.2,22,-2.9,55.1
AL-103,Morgan County,Alabama,47.3,22,-2.8,50.1
AL-105,Perry County,Alabama,51.5,33,-2.4,53.9
AL-107,Pickens County,Alabama,51,40,-1.9,52.9
AL-109,Pike County,Alabama,52,14,-3.6,55.6
AL-111,Randolph County,Alabama,49.5,45,-1.3,50.8
AL-113,Russell County,Alabama,52.3,21,-2.7,55
AL-115,St. Clair County,Alabama,49,32,-2.1,51.1
AL-117,Shelby County,Alabama,49.6,29,-2.5,52.1
AL-119,Sumter County,Alabama,52.5,42,-1.6,54.1
AL-121,Talladega County,Alabama,49.5,28,-2.3,51.8
AL-123,Tallapoosa County,Alabama,50.2,22,-2.6,52.8
AL-125,Tuscaloosa County,Alabama,50.9,38,-2,52.9
AL-127,Walker County,Alabama,49.1,34,-2.3,51.4
AL-129,Washington County,Alabama,54.2,37,-1.8,56
AL-131,Wilcox County,Alabama,52.7,26,-2.5,55.2
AL-133,Winston County,Alabama,47.1,20,-3.1,50.2
AZ-001,Apache County,Arizona,40,71,0.8,39.2
AZ-003,Cochise County,Arizona,52.8,95,2.1,50.7
AZ-005,Coconino County,Arizona,42.4,80,1.3,41.1
AZ-007,Gila County,Arizona,51.3,97,2.3,49
AZ-009,Graham County,Arizona,52.4,95,2.2,50.2
AZ-011,Greenlee County,Arizona,47.4,84,1.4,46
AZ-012,La Paz County,Arizona,62.9,110,3.4,59.5
AZ-013,Maricopa County,Arizona,62.1,104,3.1,59
AZ-015,Mohave County,Arizona,53.2,91,2.2,51
AZ-017,Navajo County,Arizona,41,70,0.9,40.1
AZ-019,Pima County,Arizona,60.1,99,2.9,57.2
AZ-021,Pinal County,Arizona,60.6,103,3,57.6
AZ-023,Santa Cruz County,Arizona,54,98,2.4,51.6
AZ-025,Yavapai County,Arizona,51.4,95,2.4,49
AZ-027,Yuma County,Arizona,64.4,113,3.7,60.7
AR-001,Arkansas County,Arkansas,50,40,-1.7,51.7
AR-003,Ashley County,Arkansas,51.4,41,-1.6,53
AR-005,Baxter County,Arkansas,46.5,61,-0,46.5
AR-007,Benton County,Arkansas,44.8,35,-2.1,46.9
AR-009,Boone County,Arkansas,45.5,51,-0.8,46.3
AR-011,Bradley County,Arkansas,50.2,33,-2,52.2
AR-013,Calhoun County,Arkansas,49.7,25,-2.5,52.2
AR-015,Carroll County,Arkansas,45.3,44,-1.3,46.6
AR-017,Chicot County,Arkansas,51.7,36,-1.7,53.4
AR-019,Clark County,Arkansas,49.2,30,-2.3,51.5
AR-021,Clay County,Arkansas,46.3,43,-1.3,47.6
AR-023,Cleburne County,Arkansas,47.4,47,-1,48.4
AR-025,Cleveland County,Arkansas,49.7,31,-2,51.7
AR-027,Columbia County,Arkansas,50.9,29,-2.2,53.1
AR-029,Conway County,Arkansas,48.5,51,-0.9,49.4
AR-031,Craighead County,Arkansas,47.6,50,-0.9,48.5
AR-033,Crawford County,Arkansas,46.4,27,-2.4,48.8
AR-035,Crittenden County,Arkansas,48.3,29,-2.3,50.6
AR-037,Cross County,Arkansas,48.7,43,-1.2,49.9
AR-039,Dallas County,Arkansas,48.8,24,-2.8,51.6
AR-041,Desha County,Arkansas,49.9,27,-2.5,52.4
AR-043,Drew County,Arkansas,50.6,35,-1.8,52.4
AR-045,Faulkner County,Arkansas,49.1,57,-0.7,49.8
AR-047,Franklin County,Arkansas,46.6,31,-2.2,48.8
AR-049,Fulton County,Arkansas,45.9,66,0,45.9
AR-051,Garland County,Arkansas,48.4,35,-1.8,50.2
AR-053,Grant County,Arkansas,49.5,28,-1.9,51.4
AR-055,Greene County,Arkansas,46.9,50,-1,47.9
AR-057,Hempstead County,Arkansas,49.6,26,-2.6,52.2
AR-059,Hot Spring County,Arkansas,49.2,31,-1.9,51.1
AR-061,Howard County,Arkansas,48.1,23,-2.8,50.9
AR-063,Independence County,Arkansas,47.4,56,-0.6,48
AR-065,Izard County,Arkansas,46.6,61,-0.2,46.8
AR-067,Jackson County,Arkansas,48.6,65,-0.1,48.7
AR-069,Jefferson County,Arkansas,49.9,37,-1.6,51.5
AR-071,Johnson County,Arkansas,46.2,33,-2,48.2
AR-073,Lafayette County,Arkansas,51.2,33,-2,53.2
AR-075,Lawrence County,Arkansas,47,53,-0.7,47.7
AR-077,Lee County,Arkansas,49.1,33,-1.9,51
AR-079,Lincoln County,Arkansas,50.1,35,-1.8,51.9
AR-081,Little River County,Arkansas,49.9,25,-2.5,52.4
AR-083,Logan County,Arkansas,47.7,35,-1.8,49.5
AR-085,Lonoke County,Arkansas,49.4,41,-1.5,50.9
AR-087,Madison County,Arkansas,44.6,37,-1.7,46.3
AR-089,Marion County,Arkansas,46,54,-0.5,46.5
AR-091,Miller County,Arkansas,51.2,31,-2.2,53.4
AR-093,Mississippi County,Arkansas,47.3,30,-2,49.3
AR-095,Monroe County,Arkansas,49.5,38,-1.5,51
AR-097,Montgomery County,Arkansas,48,36,-1.5,49.5
AR-099,Nevada County,Arkansas,49.9,29,-2.4,52.3
AR-101,Newton County,Arkansas,44.7,45,-1.4,46.1
AR-103,Ouachita County,Arkansas,49.7,23,-2.9,52.6
AR-105,Perry County,Arkansas,48.6,38,-1.4,50
AR-107,Phillips County,Arkansas,49.8,38,-1.7,51.5
AR-109,Pike County,Arkansas,48.3,29,-2.4,50.7
AR-111,Poinsett County,Arkansas,48.4,53,-0.8,49.2
AR-113,Polk County,Arkansas,46.8,32,-2.1,48.9
AR-115,Pope County,Arkansas,47,39,-1.4,48.4
AR-117,Prairie County,Arkansas,49.3,41,-1.5,50.8
AR-119,Pulaski County,Arkansas,49.4,40,-1.3,50.7
AR-121,Randolph County,Arkansas,46.4,52,-0.7,47.1
AR-123,St. Francis County,Arkansas,48.6,32,-2,50.6
AR-125,Saline County,Arkansas,49,36,-1.6,50.6
AR-127,Scott County,Arkansas,47.5,38,-1.6,49.1
AR-129,Searcy County,Arkansas,45.8,52,-0.7,46.5
AR-131,Sebastian County,Arkansas,47.8,34,-1.9,49.7
AR-133,Sevier County,Arkansas,48.6,23,-2.7,51.3
AR-135,Sharp County,Arkansas,46.2,57,-0.4,46.6
AR-137,Stone County,Arkansas,46.7,57,-0.5,47.2
AR-139,Union County,Arkansas,50.6,28,-2.4,53
AR-141,Van Buren County,Arkansas,46.8,48,-0.8,47.6
AR-143,Washington County,Arkansas,44.6,33,-2.4,47
AR-145,White County,Arkansas,48.5,47,-1.2,49.7
AR-147,Woodruff County,Arkansas,49.1,54,-0.8,49.9
AR-149,Yell County,Arkansas,48.2,37,-1.6,49.8
CA-001,Alameda County,California,55.4,110,2.3,53.1
CA-003,Alpine County,California,37.4,71,0.7,36.7
CA-005,Amador County,California,52.4,105,2.2,50.2
CA-007,Butte County,California,53.5,109,2.9,50.6
CA-009,Calaveras County,California,52.6,106,2.3,50.3
CA-011,Colusa County,California,54.7,112,2.9,51.8
CA-013,Contra Costa County,California,55.7,109,2.4,53.3
CA-015,Del Norte County,California,47.8,120,3.4,44.4
CA-017,El Dorado County,California,48.8,104,2.4,46.4
CA-019,Fresno County,California,49.5,107,2.8,46.7
CA-021,Glenn County,California,53.7,113,3.1,50.6
CA-023,Humboldt County,California,49.6,111,2.6,47
CA-025,Imperial County,California,65.7,113,3.5,62.2
CA-027,Inyo County,California,51.6,103,2.5,49.1
CA-029,Kern County,California,54.6,107,2.8,51.8
CA-031,Kings County,California,55.5,102,2.3,53.2
CA-033,Lake County,California,52,116,3.1,48.9
CA-035,Lassen County,California,39.5,103,2.4,37.1
CA-037,Los Angeles County,California,58.1,111,3.6,54.5
CA-039,Madera County,California,50.3,113,3.1,47.2
CA-041,Marin County,California,55.6,117,2.6,53
CA-043,Mariposa County,California,50.2,115,3.3,46.9
CA-045,Mendocino County,California,51.5,115,2.4,49.1
CA-047,Merced County,California,54.7,96,1.8,52.9
CA-049,Modoc County,California,39.6,110,3,36.6
CA-051,Mono County,California,37,79,1.5,35.5
CA-053,Monterey County,California,56.1,117,3.5,52.6
CA-055,Napa County,California,54.7,110,2.7,52
CA-057,Nevada County,California,46.8,97,2.1,44.7
CA-059,Orange County,California,63.8,118,3.8,60
CA-061,Placer County,California,48.3,99,2.3,46
CA-063,Plumas County,California,40.4,86,1.5,39
CA-065,Riverside County,California,61.6,113,3.4,58.2
CA-067,Sacramento County,California,55.4,95,1.7,53.7
CA-069,San Benito County,California,54.9,120,3.6,51.3
CA-071,San Bernardino County,California,57.5,103,2.7,54.8
CA-073,San Diego County,California,59.5,114,3.3,56.2
CA-075,San Francisco County,California,57.2,118,3.1,54.1
CA-077,San Joaquin County,California,54.7,92,1.4,53.3
CA-079,San Luis Obispo County,California,56.2,114,3.4,52.8
CA-081,San Mateo County,California,56.4,120,3.2,53.2
CA-083,Santa Barbara County,California,56.9,115,3.5,53.4
CA-085,Santa Clara County,California,54.8,112,2.9,51.9
CA-087,Santa Cruz County,California,56,116,3.2,52.8
CA-089,Shasta County,California,48.7,110,2.8,45.9
CA-091,Sierra County,California,41.1,91,1.9,39.2
CA-093,Siskiyou County,California,42.7,119,3.3,39.4
CA-095,Solano County,California,55.4,102,2,53.4
CA-097,Sonoma County,California,54.7,117,2.6,52.1
CA-099,Stanislaus County,California,54.4,97,1.8,52.6
CA-101,Sutter County,California,56,108,2.5,53.5
CA-103,Tehama County,California,52.3,110,2.8,49.5
CA-105,Trinity County,California,45.6,107,2.3,43.3
CA-107,Tulare County,California,48.3,108,2.8,45.5
CA-109,Tuolumne County,California,45.3,104,2.5,42.8
CA-111,Ventura County,California,56.1,119,3.9,52.2
CA-113,Yolo County,California,55.2,103,2.1,53.1
CA-115,Yuba County,California,54.7,106,2.7,52
CO-001,Adams County,Colorado,36.6,54,0.1,36.5
CO-003,Alamosa County,Colorado,31.9,68,1.1,30.8
CO-005,Arapahoe County,Colorado,36.3,50,-0.3,36.6
CO-007,Archuleta County,Colorado,33.4,60,0.3,33.1
CO-009,Baca County,Colorado,41.2,55,0,41.2
CO-011,Bent County,Colorado,41.5,80,1.6,39.9
CO-013,Boulder County,Colorado,33.4,47,-0.5,33.9
CO-014,Broomfield County,Colorado,39,58,0.5,38.5
CO-015,Chaffee County,Colorado,27.1,46,-0.6,27.7
CO-017,Cheyenne County,Colorado,39.6,83,1.7,37.9
CO-019,Clear Creek County,Colorado,25.9,42,-1.2,27.1
CO-021,Conejos County,Colorado,29.7,58,0.4,29.3
CO-023,Costilla County,Colorado,31.7,66,0.8,30.9
CO-025,Crowley County,Colorado,39.6,76,1.3,38.3
CO-027,Custer County,Colorado,31,56,0.1,30.9
CO-029,Delta County,Colorado,34,59,0.3,33.7
