July 2016 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,82.4,112,1.7,80.7
AL-003,Baldwin County,Alabama,83.3,120,2.2,81.2
AL-005,Barbour County,Alabama,82.5,115,2.1,80.4
AL-007,Bibb County,Alabama,81.4,106,1.3,80.1
AL-009,Blount County,Alabama,81.3,121,2.5,78.8
AL-011,Bullock County,Alabama,82.9,126,2.8,80.1
AL-013,Butler County,Alabama,81.9,112,1.6,80.3
AL-015,Calhoun County,Alabama,82,126,3.2,78.8
AL-017,Chambers County,Alabama,81.5,125,3.1,78.4
AL-019,Cherokee County,Alabama,81.6,122,2.7,78.9
AL-021,Chilton County,Alabama,80.8,101,1.1,79.7
AL-023,Choctaw County,Alabama,82,102,1.2,80.8
AL-025,Clarke County,Alabama,82.2,108,1.5,80.7
AL-027,Clay County,Alabama,80.8,125,3.2,77.6
AL-029,Cleburne County,Alabama,81.1,127,3.6,77.5
AL-031,Coffee County,Alabama,82.1,114,1.6,80.5
AL-033,Colbert County,Alabama,80.6,106,1.6,79
AL-035,Conecuh County,Alabama,81.9,103,1,80.9
AL-037,Coosa County,Alabama,81.7,124,2.6,79.1
AL-039,Covington County,Alabama,81.9,105,1.1,80.8
AL-041,Crenshaw County,Alabama,81.7,115,1.7,80
AL-043,Cullman County,Alabama,80.8,115,2.2,78.6
AL-045,Dale County,Alabama,82.5,116,1.8,80.7
AL-047,Dallas County,Alabama,82.8,115,2,80.8
AL-049,DeKalb County,Alabama,79.3,114,2,77.3
AL-051,Elmore County,Alabama,83.2,126,2.9,80.3
AL-053,Escambia County,Alabama,82.3,112,1.2,81.1
AL-055,Etowah County,Alabama,81.6,121,2.6,79
AL-057,Fayette County,Alabama,82,114,1.8,80.2
AL-059,Franklin County,Alabama,80,101,1.3,78.7
AL-061,Geneva County,Alabama,82.7,118,1.8,80.9
AL-063,Greene County,Alabama,82.4,99,1.1,81.3
AL-065,Hale County,Alabama,82.5,113,1.7,80.8
AL-067,Henry County,Alabama,82.8,117,2,80.9
AL-069,Houston County,Alabama,83,117,1.7,81.3
AL-071,Jackson County,Alabama,80,118,2.2,77.8
AL-073,Jefferson County,Alabama,82,119,2.3,79.7
AL-075,Lamar County,Alabama,82.2,112,1.8,80.4
AL-077,Lauderdale County,Alabama,80.8,114,2.1,78.7
AL-079,Lawrence County,Alabama,80.4,104,1.5,78.9
AL-081,Lee County,Alabama,82,123,2.8,79.2
AL-083,Limestone County,Alabama,81.6,121,2.8,78.8
AL-085,Lowndes County,Alabama,83.2,121,2.3,80.9
AL-087,Macon County,Alabama,83.4,125,3.1,80.3
AL-089,Madison County,Alabama,81.4,120,2.7,78.7
AL-091,Marengo County,Alabama,82.6,114,1.7,80.9
AL-093,Marion County,Alabama,80.8,108,1.5,79.3
AL-095,Marshall County,Alabama,80.8,116,2.2,78.6
AL-097,Mobile County,Alabama,82.9,120,1.9,81
AL-099,Monroe County,Alabama,82.3,114,1.6,80.7
AL-101,Montgomery County,Alabama,83.7,126,2.9,80.8
AL-103,Morgan County,Alabama,81.1,115,2.2,78.9
AL-105,Perry County,Alabama,82.5,118,2.1,80.4
AL-107,Pickens County,Alabama,82.3,99,1.3,81
AL-109,Pike County,Alabama,82,115,1.8,80.2
AL-111,Randolph County,Alabama,81,128,3.2,77.8
AL-113,Russell County,Alabama,82.5,118,2.2,80.3
AL-115,St. Clair County,Alabama,82,123,3,79
AL-117,Shelby County,Alabama,81.9,121,2.4,79.5
AL-119,Sumter County,Alabama,82.3,99,1.2,81.1
AL-121,Talladega County,Alabama,82.3,125,3.2,79.1
AL-123,Tallapoosa County,Alabama,82.1,126,3.3,78.8
AL-125,Tuscaloosa County,Alabama,82.1,101,1.3,80.8
AL-127,Walker County,Alabama,81.7,110,1.9,79.8
AL-129,Washington County,Alabama,82.4,112,1.5,80.9
AL-131,Wilcox County,Alabama,82.6,116,1.8,80.8
AL-133,Winston County,Alabama,80.2,106,1.6,78.6
AZ-001,Apache County,Arizona,73,110,2,71
AZ-003,Cochise County,Arizona,80.2,118,2.1,78.1
AZ-005,Coconino County,Arizona,75.6,113,2.4,73.2
AZ-007,Gila County,Arizona,80.9,124,2.8,78.1
AZ-009,Graham County,Arizona,81.4,120,2.3,79.1
AZ-011,Greenlee County,Arizona,76.5,122,2.3,74.2
AZ-012,La Paz County,Arizona,94.4,123,3,91.4
AZ-013,Maricopa County,Arizona,93.2,126,3.8,89.4
AZ-015,Mohave County,Arizona,85.5,112,2.7,82.8
AZ-017,Navajo County,Arizona,74.9,101,1.8,73.1
AZ-019,Pima County,Arizona,88.2,127,3.1,85.1
AZ-021,Pinal County,Arizona,90.1,123,2.7,87.4
AZ-023,Santa Cruz County,Arizona,79,119,2.4,76.6
AZ-025,Yavapai County,Arizona,80.7,115,2.6,78.1
AZ-027,Yuma County,Arizona,94.3,126,3.7,90.6
AR-001,Arkansas County,Arkansas,82.9,100,1.3,81.6
AR-003,Ashley County,Arkansas,83.3,115,2,81.3
AR-005,Baxter County,Arkansas,80,109,1.9,78.1
AR-007,Benton County,Arkansas,79.7,97,1.6,78.1
AR-009,Boone County,Arkansas,79,95,1.4,77.6
AR-011,Bradley County,Arkansas,83.4,113,2.1,81.3
AR-013,Calhoun County,Arkansas,83.2,110,1.7,81.5
AR-015,Carroll County,Arkansas,79,98,1.4,77.6
AR-017,Chicot County,Arkansas,83.5,113,1.7,81.8
AR-019,Clark County,Arkansas,83,104,1.5,81.5
AR-021,Clay County,Arkansas,81.4,97,1.3,80.1
AR-023,Cleburne County,Arkansas,80.6,99,1.4,79.2
AR-025,Cleveland County,Arkansas,82.7,105,1.4,81.3
AR-027,Columbia County,Arkansas,83.5,107,1.8,81.7
AR-029,Conway County,Arkansas,82.8,114,2.1,80.7
AR-031,Craighead County,Arkansas,82.3,109,1.9,80.4
AR-033,Crawford County,Arkansas,81.8,107,2.1,79.7
AR-035,Crittenden County,Arkansas,83.1,107,1.5,81.6
AR-037,Cross County,Arkansas,82.7,104,1.4,81.3
AR-039,Dallas County,Arkansas,82.4,94,1.1,81.3
AR-041,Desha County,Arkansas,83,106,1.3,81.7
AR-043,Drew County,Arkansas,83.5,114,2.1,81.4
AR-045,Faulkner County,Arkansas,83.4,116,2.6,80.8
AR-047,Franklin County,Arkansas,81,99,1.4,79.6
AR-049,Fulton County,Arkansas,80.4,116,2.7,77.7
AR-051,Garland County,Arkansas,82.6,114,2.2,80.4
AR-053,Grant County,Arkansas,82.7,98,1.3,81.4
AR-055,Greene County,Arkansas,81.7,103,1.5,80.2
AR-057,Hempstead County,Arkansas,83.5,110,2,81.5
AR-059,Hot Spring County,Arkansas,82.6,100,1.4,81.2
AR-061,Howard County,Arkansas,82.6,113,2.3,80.3
AR-063,Independence County,Arkansas,80.9,102,1.5,79.4
AR-065,Izard County,Arkansas,80.4,112,2,78.4
AR-067,Jackson County,Arkansas,82,107,1.7,80.3
AR-069,Jefferson County,Arkansas,82.7,98,1.2,81.5
AR-071,Johnson County,Arkansas,79.9,91,1,78.9
AR-073,Lafayette County,Arkansas,84.1,113,2.1,82
AR-075,Lawrence County,Arkansas,81.4,103,1.6,79.8
AR-077,Lee County,Arkansas,82.8,104,1.4,81.4
AR-079,Lincoln County,Arkansas,83.1,108,1.5,81.6
AR-081,Little River County,Arkansas,83.9,116,2.4,81.5
AR-083,Logan County,Arkansas,81.5,88,1,80.5
AR-085,Lonoke County,Arkansas,83.6,113,2.2,81.4
AR-087,Madison County,Arkansas,78,97,1.4,76.6
AR-089,Marion County,Arkansas,79.7,104,1.6,78.1
AR-091,Miller County,Arkansas,84.4,115,2.2,82.2
AR-093,Mississippi County,Arkansas,82.5,101,1.5,81
AR-095,Monroe County,Arkansas,82.8,102,1.3,81.5
AR-097,Montgomery County,Arkansas,82.3,115,2.7,79.6
AR-099,Nevada County,Arkansas,83.5,107,1.8,81.7
AR-101,Newton County,Arkansas,78.1,101,1.5,76.6
AR-103,Ouachita County,Arkansas,83.3,105,1.5,81.8
AR-105,Perry County,Arkansas,83.1,113,2.1,81
AR-107,Phillips County,Arkansas,82.9,108,1.5,81.4
