March 2020 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,65.2,129,9.1,56.1
AL-003,Baldwin County,Alabama,68.4,128,8.8,59.6
AL-005,Barbour County,Alabama,65.8,128,8.7,57.1
AL-007,Bibb County,Alabama,62.4,125,7.8,54.6
AL-009,Blount County,Alabama,60.4,126,8.4,52
AL-011,Bullock County,Alabama,65.6,129,9.4,56.2
AL-013,Butler County,Alabama,67.5,129,10.4,57.1
AL-015,Calhoun County,Alabama,60.7,126,8.1,52.6
AL-017,Chambers County,Alabama,61,124,7.6,53.4
AL-019,Cherokee County,Alabama,59.4,125,7.5,51.9
AL-021,Chilton County,Alabama,62.8,126,8.1,54.7
AL-023,Choctaw County,Alabama,65.9,129,8.9,57
AL-025,Clarke County,Alabama,66.7,129,9.2,57.5
AL-027,Clay County,Alabama,60.7,126,7.9,52.8
AL-029,Cleburne County,Alabama,60.1,126,8.5,51.6
AL-031,Coffee County,Alabama,67.8,129,9.7,58.1
AL-033,Colbert County,Alabama,58.8,125,8,50.8
AL-035,Conecuh County,Alabama,68.6,129,10.6,58
AL-037,Coosa County,Alabama,62.2,125,7.8,54.4
AL-039,Covington County,Alabama,67.9,129,9.8,58.1
AL-041,Crenshaw County,Alabama,67,129,10.1,56.9
AL-043,Cullman County,Alabama,59.8,125,8.2,51.6
AL-045,Dale County,Alabama,67.6,129,9.2,58.4
AL-047,Dallas County,Alabama,65.7,128,9,56.7
AL-049,DeKalb County,Alabama,57.5,123,6.9,50.6
AL-051,Elmore County,Alabama,64.6,128,8.8,55.8
AL-053,Escambia County,Alabama,68.3,129,9.5,58.8
AL-055,Etowah County,Alabama,59.8,125,7.5,52.3
AL-057,Fayette County,Alabama,61.4,124,8,53.4
AL-059,Franklin County,Alabama,58.9,125,8,50.9
AL-061,Geneva County,Alabama,68.2,129,9.3,58.9
AL-063,Greene County,Alabama,63.6,124,7.8,55.8
AL-065,Hale County,Alabama,63.6,125,7.9,55.7
AL-067,Henry County,Alabama,67.2,129,8.9,58.3
AL-069,Houston County,Alabama,68.2,129,8.9,59.3
AL-071,Jackson County,Alabama,56.9,120,6.3,50.6
AL-073,Jefferson County,Alabama,61.7,126,8.3,53.4
AL-075,Lamar County,Alabama,61.5,124,8,53.5
AL-077,Lauderdale County,Alabama,57.9,124,7.5,50.4
AL-079,Lawrence County,Alabama,58.2,122,7.1,51.1
AL-081,Lee County,Alabama,62.8,124,7.9,54.9
AL-083,Limestone County,Alabama,57.8,120,6.9,50.9
AL-085,Lowndes County,Alabama,66.6,129,9.7,56.9
AL-087,Macon County,Alabama,64.5,127,8.5,56
AL-089,Madison County,Alabama,58,121,7,51
AL-091,Marengo County,Alabama,64.6,126,8,56.6
AL-093,Marion County,Alabama,60.1,125,8.1,52
AL-095,Marshall County,Alabama,59,124,7.4,51.6
AL-097,Mobile County,Alabama,68.3,128,9.1,59.2
AL-099,Monroe County,Alabama,68.2,129,10.4,57.8
AL-101,Montgomery County,Alabama,66.9,129,10.3,56.6
AL-103,Morgan County,Alabama,58.8,125,7.4,51.4
AL-105,Perry County,Alabama,64,127,8.3,55.7
AL-107,Pickens County,Alabama,63,124,8.3,54.7
AL-109,Pike County,Alabama,66.6,129,9.6,57
AL-111,Randolph County,Alabama,59.9,124,7.6,52.3
AL-113,Russell County,Alabama,64.3,126,8.1,56.2
AL-115,St. Clair County,Alabama,61.1,126,8.3,52.8
AL-117,Shelby County,Alabama,62,126,8.1,53.9
AL-119,Sumter County,Alabama,64.4,126,8.2,56.2
AL-121,Talladega County,Alabama,62,126,8.2,53.8
AL-123,Tallapoosa County,Alabama,61.6,124,7.5,54.1
AL-125,Tuscaloosa County,Alabama,62.3,123,7.7,54.7
AL-127,Walker County,Alabama,61,125,7.9,53.1
AL-129,Washington County,Alabama,67.1,129,9.1,58
AL-131,Wilcox County,Alabama,66.6,129,9.3,57.3
AL-133,Winston County,Alabama,59,125,7.5,51.5
AZ-001,Apache County,Arizona,43.5,109,3.6,39.9
AZ-003,Cochise County,Arizona,53,88,1.6,51.4
AZ-005,Coconino County,Arizona,44,90,2.1,41.9
AZ-007,Gila County,Arizona,49.9,78,1.3,48.6
