January 2017 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 130 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,53.1,124,6.8,46.3
AL-003,Baldwin County,Alabama,58.1,124,7.1,51
AL-005,Barbour County,Alabama,54.6,124,6.8,47.8
AL-007,Bibb County,Alabama,51.5,124,7.2,44.3
AL-009,Blount County,Alabama,49.5,126,7.9,41.6
AL-011,Bullock County,Alabama,53.9,124,7.1,46.8
AL-013,Butler County,Alabama,54.4,124,6.9,47.5
AL-015,Calhoun County,Alabama,50.5,126,8.2,42.3
AL-017,Chambers County,Alabama,50.3,121,6.6,43.7
AL-019,Cherokee County,Alabama,49.2,126,7.8,41.4
AL-021,Chilton County,Alabama,51.3,122,6.6,44.7
AL-023,Choctaw County,Alabama,54.9,125,7.8,47.1
AL-025,Clarke County,Alabama,55.4,126,7.5,47.9
AL-027,Clay County,Alabama,49.9,124,7.1,42.8
AL-029,Cleburne County,Alabama,49.7,127,8.2,41.5
AL-031,Coffee County,Alabama,54.9,122,6.2,48.7
AL-033,Colbert County,Alabama,48.5,127,8.6,39.9
AL-035,Conecuh County,Alabama,55.6,124,6.9,48.7
AL-037,Coosa County,Alabama,50.9,121,6.4,44.5
AL-039,Covington County,Alabama,55.3,121,6.4,48.9
AL-041,Crenshaw County,Alabama,54.2,124,6.8,47.4
AL-043,Cullman County,Alabama,48.6,125,7.5,41.1
AL-045,Dale County,Alabama,55.4,123,6.3,49.1
AL-047,Dallas County,Alabama,53.6,124,6.8,46.8
AL-049,DeKalb County,Alabama,47.8,125,7.8,40
AL-051,Elmore County,Alabama,52.9,122,6.8,46.1
AL-053,Escambia County,Alabama,56.8,125,7.1,49.7
AL-055,Etowah County,Alabama,49.8,126,7.9,41.9
AL-057,Fayette County,Alabama,51,127,8.2,42.8
AL-059,Franklin County,Alabama,48.4,127,8.2,40.2
AL-061,Geneva County,Alabama,55.8,121,6.1,49.7
AL-063,Greene County,Alabama,52.3,124,7.1,45.2
AL-065,Hale County,Alabama,52.3,124,7,45.3
AL-067,Henry County,Alabama,55.8,124,6.7,49.1
AL-069,Houston County,Alabama,56.5,120,6.3,50.2
AL-071,Jackson County,Alabama,47.6,125,7.7,39.9
AL-073,Jefferson County,Alabama,51,126,7.9,43.1
AL-075,Lamar County,Alabama,51.4,127,8.6,42.8
AL-077,Lauderdale County,Alabama,48.1,127,8.7,39.4
AL-079,Lawrence County,Alabama,48.3,127,7.9,40.4
AL-081,Lee County,Alabama,51.3,119,5.7,45.6
AL-083,Limestone County,Alabama,48.5,127,8.6,39.9
AL-085,Lowndes County,Alabama,54.4,126,7.2,47.2
AL-087,Macon County,Alabama,52.7,121,6.2,46.5
AL-089,Madison County,Alabama,48.4,127,8.2,40.2
AL-091,Marengo County,Alabama,53.6,123,7,46.6
AL-093,Marion County,Alabama,49.2,125,7.9,41.3
AL-095,Marshall County,Alabama,48.7,126,7.7,41
AL-097,Mobile County,Alabama,57.8,125,7.3,50.5
AL-099,Monroe County,Alabama,55.8,125,7.4,48.4
AL-101,Montgomery County,Alabama,54.6,125,7.5,47.1
AL-103,Morgan County,Alabama,48.8,127,8.2,40.6
AL-105,Perry County,Alabama,52.5,124,6.9,45.6
AL-107,Pickens County,Alabama,52,126,7.9,44.1
AL-109,Pike County,Alabama,54.6,124,6.9,47.7
AL-111,Randolph County,Alabama,49.9,126,7.6,42.3
AL-113,Russell County,Alabama,53,121,6,47
AL-115,St. Clair County,Alabama,50.4,126,7.9,42.5
AL-117,Shelby County,Alabama,51,125,7.3,43.7
AL-119,Sumter County,Alabama,53.3,124,7.5,45.8
AL-121,Talladega County,Alabama,50.7,122,7.1,43.6
AL-123,Tallapoosa County,Alabama,50.6,121,6.2,44.4
AL-125,Tuscaloosa County,Alabama,51.9,125,7.7,44.2
AL-127,Walker County,Alabama,49.7,124,7.1,42.6
AL-129,Washington County,Alabama,56,124,7.4,48.6
AL-131,Wilcox County,Alabama,54.6,124,7.1,47.5
AL-133,Winston County,Alabama,48.1,124,7.2,40.9
AZ-001,Apache County,Arizona,33.3,102,3.6,29.7
AZ-003,Cochise County,Arizona,44.7,80,1.2,43.5
AZ-005,Coconino County,Arizona,33.7,82,1.8,31.9
AZ-007,Gila County,Arizona,42.7,89,1.8,40.9
AZ-009,Graham County,Arizona,44,84,1.4,42.6
AZ-011,Greenlee County,Arizona,40.3,89,1.9,38.4
AZ-012,La Paz County,Arizona,52.5,79,1.3,51.2
AZ-013,Maricopa County,Arizona,52,76,1.2,50.8
AZ-015,Mohave County,Arizona,42.9,64,0.6,42.3
AZ-017,Navajo County,Arizona,33.4,94,3,30.4
AZ-019,Pima County,Arizona,50.3,75,0.7,49.6
AZ-021,Pinal County,Arizona,50.8,85,1.3,49.5
AZ-023,Santa Cruz County,Arizona,45.6,82,1.3,44.3
AZ-025,Yavapai County,Arizona,41.8,74,0.9,40.9
AZ-027,Yuma County,Arizona,54.3,82,1.5,52.8
AR-001,Arkansas County,Arkansas,47,119,5.8,41.2
AR-003,Ashley County,Arkansas,51.5,127,7.9,43.6
AR-005,Baxter County,Arkansas,40.5,113,5.6,34.9
AR-007,Benton County,Arkansas,40.9,118,5.9,35
AR-009,Boone County,Arkansas,39.8,113,5.1,34.7
AR-011,Bradley County,Arkansas,50.4,127,7.6,42.8
AR-013,Calhoun County,Arkansas,49.3,121,6.5,42.8
AR-015,Carroll County,Arkansas,40.2,114,5.3,34.9
AR-017,Chicot County,Arkansas,50.8,123,7,43.8
AR-019,Clark County,Arkansas,48,123,6.4,41.6
AR-021,Clay County,Arkansas,41.9,119,6,35.9
AR-023,Cleburne County,Arkansas,42.8,115,5.3,37.5
AR-025,Cleveland County,Arkansas,48.5,122,6.5,42
AR-027,Columbia County,Arkansas,50.4,123,6.6,43.8
AR-029,Conway County,Arkansas,43.8,116,5.2,38.6
AR-031,Craighead County,Arkansas,43.4,120,6.4,37
AR-033,Crawford County,Arkansas,42.8,116,5.3,37.5
AR-035,Crittenden County,Arkansas,46.1,122,6.7,39.4
AR-037,Cross County,Arkansas,44.7,119,5.9,38.8
AR-039,Dallas County,Arkansas,48,120,6,42
AR-041,Desha County,Arkansas,48.8,121,6.5,42.3
AR-043,Drew County,Arkansas,50.2,124,7.5,42.7
AR-045,Faulkner County,Arkansas,43.9,113,4.7,39.2
AR-047,Franklin County,Arkansas,42.9,117,5.4,37.5
AR-049,Fulton County,Arkansas,40.6,119,6.4,34.2
AR-051,Garland County,Arkansas,46,121,5.9,40.1
AR-053,Grant County,Arkansas,46.8,116,5.2,41.6
AR-055,Greene County,Arkansas,42.6,119,6.3,36.3
AR-057,Hempstead County,Arkansas,48.6,122,6.3,42.3
AR-059,Hot Spring County,Arkansas,46.9,119,5.7,41.2
AR-061,Howard County,Arkansas,47.2,122,6.2,41
AR-063,Independence County,Arkansas,42.6,117,5.8,36.8
AR-065,Izard County,Arkansas,40.9,115,5.5,35.4
AR-067,Jackson County,Arkansas,43.3,117,5.9,37.4
AR-069,Jefferson County,Arkansas,47.3,120,5.8,41.5
AR-071,Johnson County,Arkansas,42.5,120,5.6,36.9
AR-073,Lafayette County,Arkansas,50.6,122,6.9,43.7
AR-075,Lawrence County,Arkansas,42,119,5.8,36.2
AR-077,Lee County,Arkansas,46.6,122,6.4,40.2
AR-079,Lincoln County,Arkansas,49,123,7,42
AR-081,Little River County,Arkansas,49.1,121,6.6,42.5
AR-083,Logan County,Arkansas,44.2,120,5.7,38.5
AR-085,Lonoke County,Arkansas,45.3,113,4.8,40.5
AR-087,Madison County,Arkansas,40.2,115,5.2,35
AR-089,Marion County,Arkansas,40.2,113,5.4,34.8
AR-091,Miller County,Arkansas,50.7,123,6.9,43.8
AR-093,Mississippi County,Arkansas,44.6,121,6.7,37.9
AR-095,Monroe County,Arkansas,45.8,118,5.4,40.4
AR-097,Montgomery County,Arkansas,45.8,122,6.2,39.6
AR-099,Nevada County,Arkansas,48.9,123,6.4,42.5
AR-101,Newton County,Arkansas,40.2,114,5.4,34.8
AR-103,Ouachita County,Arkansas,49.3,122,6.2,43.1
AR-105,Perry County,Arkansas,44.9,119,5.4,39.5
AR-107,Phillips County,Arkansas,47,121,6.2,40.8
AR-109,Pike County,Arkansas,46.8,121,6,40.8
AR-111,Poinsett County,Arkansas,44,118,6.2,37.8
AR-113,Polk County,Arkansas,45.6,124,6.7,38.9
AR-115,Pope County,Arkansas,43.1,119,5.7,37.4
AR-117,Prairie County,Arkansas,45.2,111,4.9,40.3
AR-119,Pulaski County,Arkansas,45.4,115,5,40.4
AR-121,Randolph County,Arkansas,41.2,117,5.8,35.4
AR-123,St. Francis County,Arkansas,45.8,122,6.2,39.6
AR-125,Saline County,Arkansas,45.5,116,5,40.5
AR-127,Scott County,Arkansas,45,122,6.3,38.7
AR-129,Searcy County,Arkansas,40.8,113,5.5,35.3
AR-131,Sebastian County,Arkansas,44.6,122,5.9,38.7
AR-133,Sevier County,Arkansas,47.8,122,6.5,41.3
AR-135,Sharp County,Arkansas,41.3,119,6.2,35.1
AR-137,Stone County,Arkansas,41.4,114,5.4,36
AR-139,Union County,Arkansas,50.8,124,7.1,43.7
AR-141,Van Buren County,Arkansas,42.1,114,5.3,36.8
AR-143,Washington County,Arkansas,40.8,113,5.2,35.6
AR-145,White County,Arkansas,44.2,117,5.4,38.8
AR-147,Woodruff County,Arkansas,44.5,115,5.5,39
AR-149,Yell County,Arkansas,45,120,5.8,39.2
CA-001,Alameda County,California,46.5,59,0.1,46.4
CA-003,Alpine County,California,28.5,39,-0.9,29.4
CA-005,Amador County,California,40.9,22,-2.2,43.1
CA-007,Butte County,California,43.1,48,-0.1,43.2
CA-009,Calaveras County,California,41.7,28,-1.6,43.3
CA-011,Colusa County,California,44.9,56,0.5,44.4
CA-013,Contra Costa County,California,45.9,52,-0,45.9
CA-015,Del Norte County,California,37.7,26,-1.6,39.3
CA-017,El Dorado County,California,38.1,29,-1.5,39.6
CA-019,Fresno County,California,39.7,68,0.5,39.2
CA-021,Glenn County,California,43.5,50,0.1,43.4
CA-023,Humboldt County,California,40.8,36,-1,41.8
CA-025,Imperial County,California,56.1,89,1.9,54.2
CA-027,Inyo County,California,40.5,43,-0.7,41.2
CA-029,Kern County,California,44.9,65,0.6,44.3
CA-031,Kings County,California,47.2,90,1.9,45.3
CA-033,Lake County,California,42,36,-0.9,42.9
CA-035,Lassen County,California,27.3,35,-1.8,29.1
CA-037,Los Angeles County,California,48,56,0.2,47.8
CA-039,Madera County,California,40.1,58,0.3,39.8
CA-041,Marin County,California,47.8,73,0.7,47.1
CA-043,Mariposa County,California,38.5,30,-1.3,39.8
CA-045,Mendocino County,California,42.9,35,-1,43.9
CA-047,Merced County,California,46.9,90,1.6,45.3
CA-049,Modoc County,California,27,36,-1.7,28.7
CA-051,Mono County,California,25.2,29,-2,27.2
CA-053,Monterey County,California,47.8,70,0.9,46.9
CA-055,Napa County,California,45.6,69,0.5,45.1
CA-057,Nevada County,California,35.8,27,-1.8,37.6
CA-059,Orange County,California,55,75,1,54
CA-061,Placer County,California,37.4,30,-1.3,38.7
CA-063,Plumas County,California,30,33,-1.4,31.4
CA-065,Riverside County,California,51.3,70,0.9,50.4
CA-067,Sacramento County,California,46.4,71,0.6,45.8
CA-069,San Benito County,California,45.1,58,0.2,44.9
CA-071,San Bernardino County,California,46.6,52,0,46.6
CA-073,San Diego County,California,50.7,78,1.2,49.5
CA-075,San Francisco County,California,49.1,76,0.9,48.2
CA-077,San Joaquin County,California,47.2,87,1.7,45.5
CA-079,San Luis Obispo County,California,48.2,80,1.3,46.9
CA-081,San Mateo County,California,48.7,71,0.7,48
CA-083,Santa Barbara County,California,48.8,72,0.8,48
CA-085,Santa Clara County,California,45.7,55,-0,45.7
CA-087,Santa Cruz County,California,48.3,67,0.7,47.6
CA-089,Shasta County,California,37.4,32,-1.4,38.8
CA-091,Sierra County,California,30.7,35,-1,31.7
CA-093,Siskiyou County,California,31.3,28,-1.6,32.9
CA-095,Solano County,California,46.6,67,0.8,45.8
CA-097,Sonoma County,California,46.3,48,-0.1,46.4
CA-099,Stanislaus County,California,46.8,91,1.7,45.1
CA-101,Sutter County,California,46.4,73,0.8,45.6
CA-103,Tehama County,California,41.8,42,-0.6,42.4
CA-105,Trinity County,California,36.3,36,-1,37.3
CA-107,Tulare County,California,38.2,57,0.1,38.1
CA-109,Tuolumne County,California,34.2,29,-1.5,35.7
CA-111,Ventura County,California,46.7,69,0.7,46
CA-113,Yolo County,California,46.1,67,0.5,45.6
