June 2015 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
MN-091,Martin County,Minnesota,68.4,75,0.9,67.5
MN-093,Meeker County,Minnesota,66.5,74,0.5,66
MN-095,Mille Lacs County,Minnesota,64.9,84,1.1,63.8
MN-097,Morrison County,Minnesota,64.8,70,0.6,64.2
MN-099,Mower County,Minnesota,66.4,69,0.7,65.7
MN-101,Murray County,Minnesota,67.4,80,1.2,66.2
MN-103,Nicollet County,Minnesota,68.2,68,0.4,67.8
MN-105,Nobles County,Minnesota,67.6,78,0.9,66.7
MN-107,Norman County,Minnesota,65.6,84,1,64.6
MN-109,Olmsted County,Minnesota,66.3,70,0.6,65.7
MN-111,Otter Tail County,Minnesota,65.5,87,1.2,64.3
MN-113,Pennington County,Minnesota,63.9,77,0.9,63
MN-115,Pine County,Minnesota,63.4,79,1,62.4
MN-117,Pipestone County,Minnesota,67.4,82,1.4,66
MN-119,Polk County,Minnesota,64.7,77,0.9,63.8
MN-121,Pope County,Minnesota,66.7,93,2,64.7
MN-123,Ramsey County,Minnesota,67.8,73,0.6,67.2
MN-125,Red Lake County,Minnesota,64.2,74,0.7,63.5
MN-127,Redwood County,Minnesota,69.1,85,1.5,67.6
MN-129,Renville County,Minnesota,68.8,85,1.6,67.2
MN-131,Rice County,Minnesota,67.1,67,0.3,66.8
MN-133,Rock County,Minnesota,68.3,81,1.3,67
MN-135,Roseau County,Minnesota,62.9,86,1.5,61.4
MN-137,St. Louis County,Minnesota,60.5,75,0.7,59.8
MN-139,Scott County,Minnesota,68,73,0.5,67.5
MN-141,Sherburne County,Minnesota,66.5,76,0.8,65.7
MN-143,Sibley County,Minnesota,68.1,74,0.7,67.4
MN-145,Stearns County,Minnesota,65.6,72,0.5,65.1
MN-147,Steele County,Minnesota,66.7,63,0.3,66.4
MN-149,Stevens County,Minnesota,67.6,96,2.2,65.4
MN-151,Swift County,Minnesota,68.1,99,2.1,66
MN-153,Todd County,Minnesota,64.3,68,0.2,64.1
MN-155,Traverse County,Minnesota,67.5,90,1.8,65.7
MN-157,Wabasha County,Minnesota,67.1,74,0.7,66.4
MN-159,Wadena County,Minnesota,64.8,86,1.2,63.6
MN-161,Waseca County,Minnesota,67.6,73,0.6,67
MN-163,Washington County,Minnesota,67,70,0.2,66.8
MN-165,Watonwan County,Minnesota,68.3,68,0.5,67.8
MN-167,Wilkin County,Minnesota,67.2,89,1.8,65.4
MN-169,Winona County,Minnesota,67.4,78,1.1,66.3
MN-171,Wright County,Minnesota,67.1,76,0.8,66.3
MN-173,Yellow Medicine County,Minnesota,68.6,87,1.4,67.2
MS-001,Adams County,Mississippi,79.8,82,0.6,79.2
MS-003,Alcorn County,Mississippi,77.4,95,1.3,76.1
MS-005,Amite County,Mississippi,79.4,84,0.6,78.8
MS-007,Attala County,Mississippi,78.5,95,1.1,77.4
MS-009,Benton County,Mississippi,77.7,99,1.3,76.4
MS-011,Bolivar County,Mississippi,79.6,83,0.6,79
MS-013,Calhoun County,Mississippi,78.2,89,0.7,77.5
MS-015,Carroll County,Mississippi,78.8,92,1,77.8
MS-017,Chickasaw County,Mississippi,78.3,88,0.6,77.7
MS-019,Choctaw County,Mississippi,78.1,95,1,77.1
MS-021,Claiborne County,Mississippi,81.1,112,2,79.1
MS-023,Clarke County,Mississippi,79.4,98,1.1,78.3
MS-025,Clay County,Mississippi,79.1,93,1.1,78
MS-027,Coahoma County,Mississippi,79.8,96,1.2,78.6
MS-029,Copiah County,Mississippi,80.2,99,1.4,78.8
MS-031,Covington County,Mississippi,79.8,97,1.2,78.6
MS-033,DeSoto County,Mississippi,79.4,97,1.2,78.2
MS-035,Forrest County,Mississippi,79.6,79,0.5,79.1
MS-037,Franklin County,Mississippi,79.6,94,0.8,78.8
MS-039,George County,Mississippi,79.6,78,0.6,79
MS-041,Greene County,Mississippi,79.8,87,0.7,79.1
MS-043,Grenada County,Mississippi,78.7,90,0.7,78
MS-045,Hancock County,Mississippi,79.8,93,1,78.8
MS-047,Harrison County,Mississippi,79.1,55,0.1,79
MS-049,Hinds County,Mississippi,80.3,101,1.4,78.9
MS-051,Holmes County,Mississippi,79.2,88,0.7,78.5
MS-053,Humphreys County,Mississippi,79.7,75,0.4,79.3
MS-055,Issaquena County,Mississippi,80.4,96,1.2,79.2
MS-057,Itawamba County,Mississippi,77.7,83,0.6,77.1
MS-059,Jackson County,Mississippi,79.6,74,0.5,79.1
MS-061,Jasper County,Mississippi,78.9,89,0.8,78.1
MS-063,Jefferson County,Mississippi,80.3,103,1.4,78.9
MS-065,Jefferson Davis County,Mississippi,79.7,97,1.1,78.6
MS-067,Jones County,Mississippi,79.6,82,0.7,78.9
MS-069,Kemper County,Mississippi,78.6,88,0.7,77.9
MS-071,Lafayette County,Mississippi,78.2,88,0.8,77.4
MS-073,Lamar County,Mississippi,79.3,73,0.3,79
MS-075,Lauderdale County,Mississippi,78.7,88,0.8,77.9
MS-077,Lawrence County,Mississippi,80.1,96,1.2,78.9
MS-079,Leake County,Mississippi,78.4,86,0.8,77.6
MS-081,Lee County,Mississippi,78.1,87,0.6,77.5
MS-083,Leflore County,Mississippi,79.6,86,0.7,78.9
MS-085,Lincoln County,Mississippi,79.4,92,0.8,78.6
MS-087,Lowndes County,Mississippi,79.4,92,1.2,78.2
MS-089,Madison County,Mississippi,79.2,84,0.5,78.7
MS-091,Marion County,Mississippi,79.3,62,0.1,79.2
MS-093,Marshall County,Mississippi,78.4,97,1.3,77.1
MS-095,Monroe County,Mississippi,78.6,89,0.7,77.9
MS-097,Montgomery County,Mississippi,78.2,90,0.9,77.3
MS-099,Neshoba County,Mississippi,78.2,93,0.9,77.3
MS-101,Newton County,Mississippi,78.5,92,0.9,77.6
MS-103,Noxubee County,Mississippi,78.9,89,0.8,78.1
MS-105,Oktibbeha County,Mississippi,78.9,95,1.1,77.8
MS-107,Panola County,Mississippi,79.4,100,1.3,78.1
MS-109,Pearl River County,Mississippi,79.4,81,0.6,78.8
MS-111,Perry County,Mississippi,79.7,84,0.6,79.1
MS-113,Pike County,Mississippi,79.5,87,0.7,78.8
MS-115,Pontotoc County,Mississippi,77.8,85,0.5,77.3
MS-117,Prentiss County,Mississippi,77.5,86,0.8,76.7
MS-119,Quitman County,Mississippi,79.9,97,1.2,78.7
MS-121,Rankin County,Mississippi,79.6,98,1.2,78.5
MS-123,Scott County,Mississippi,78.6,88,0.9,77.7
MS-125,Sharkey County,Mississippi,80.1,88,0.8,79.3
MS-127,Simpson County,Mississippi,80,99,1.5,78.5
MS-129,Smith County,Mississippi,79.4,99,1.2,78.2
MS-131,Stone County,Mississippi,79.1,70,0.3,78.8
MS-133,Sunflower County,Mississippi,79.7,80,0.6,79.1
MS-135,Tallahatchie County,Mississippi,79.5,91,0.9,78.6
MS-137,Tate County,Mississippi,79.2,94,1.1,78.1
MS-139,Tippah County,Mississippi,77.4,95,1.1,76.3
MS-141,Tishomingo County,Mississippi,77.3,94,1.2,76.1
MS-143,Tunica County,Mississippi,79.8,98,1.2,78.6
MS-145,Union County,Mississippi,77.8,88,0.8,77
MS-147,Walthall County,Mississippi,79.2,78,0.3,78.9
MS-149,Warren County,Mississippi,81,110,1.9,79.1
MS-151,Washington County,Mississippi,79.9,81,0.5,79.4
MS-153,Wayne County,Mississippi,79.9,98,1.1,78.8
MS-155,Webster County,Mississippi,78.1,92,0.8,77.3
MS-157,Wilkinson County,Mississippi,79.7,77,0.5,79.2
MS-159,Winston County,Mississippi,78.2,95,1,77.2
MS-161,Yalobusha County,Mississippi,78.6,93,0.9,77.7
MS-163,Yazoo County,Mississippi,79.7,84,0.6,79.1
MO-001,Adair County,Missouri,71.9,75,0.7,71.2
MO-003,Andrew County,Missouri,73.3,77,0.9,72.4
MO-005,Atchison County,Missouri,72.9,75,0.9,72
MO-007,Audrain County,Missouri,73,73,0.5,72.5
MO-009,Barry County,Missouri,74.7,96,1.8,72.9
MO-011,Barton County,Missouri,76.6,100,1.9,74.7
MO-013,Bates County,Missouri,75.7,93,1.6,74.1
MO-015,Benton County,Missouri,75,96,1.7,73.3
MO-017,Bollinger County,Missouri,75.5,91,1.3,74.2
MO-019,Boone County,Missouri,74,82,0.9,73.1
MO-021,Buchanan County,Missouri,74.2,88,1.3,72.9
MO-023,Butler County,Missouri,77.5,98,1.8,75.7
MO-025,Caldwell County,Missouri,73.9,96,1.8,72.1
MO-027,Callaway County,Missouri,73.6,76,0.5,73.1
MO-029,Camden County,Missouri,75.2,99,2,73.2
MO-031,Cape Girardeau County,Missouri,76.1,94,1.7,74.4
MO-033,Carroll County,Missouri,74,81,0.9,73.1
MO-035,Carter County,Missouri,75,97,1.7,73.3
MO-037,Cass County,Missouri,75.1,98,2,73.1
MO-039,Cedar County,Missouri,75.5,87,1.4,74.1
MO-041,Chariton County,Missouri,74,80,1,73
MO-043,Christian County,Missouri,74.2,99,1.9,72.3
MO-045,Clark County,Missouri,71.7,57,-0.3,72
MO-047,Clay County,Missouri,74.4,86,1.5,72.9
MO-049,Clinton County,Missouri,74,96,2,72
MO-051,Cole County,Missouri,74.6,85,1,73.6
MO-053,Cooper County,Missouri,74.2,86,1.3,72.9
MO-055,Crawford County,Missouri,73,84,1,72
MO-057,Dade County,Missouri,76,104,2.1,73.9
MO-059,Dallas County,Missouri,74.3,93,1.6,72.7
MO-061,Daviess County,Missouri,73.2,87,1.3,71.9
MO-063,DeKalb County,Missouri,73.5,92,1.6,71.9
MO-065,Dent County,Missouri,72.9,85,0.9,72
MO-067,Douglas County,Missouri,74,99,1.8,72.2
MO-069,Dunklin County,Missouri,78.9,101,1.9,77
MO-071,Franklin County,Missouri,74.1,89,1.5,72.6
MO-073,Gasconade County,Missouri,73.6,82,1.1,72.5
MO-075,Gentry County,Missouri,72.6,79,1.1,71.5
MO-077,Greene County,Missouri,74.8,107,2.3,72.5
MO-079,Grundy County,Missouri,73,79,1,72
MO-081,Harrison County,Missouri,72.2,83,1.1,71.1
MO-083,Henry County,Missouri,75.4,91,1.5,73.9
MO-085,Hickory County,Missouri,74.8,93,1.5,73.3
MO-087,Holt County,Missouri,73.4,73,0.7,72.7
MO-089,Howard County,Missouri,74,83,1.1,72.9
MO-091,Howell County,Missouri,75,110,2.8,72.2
MO-093,Iron County,Missouri,72.6,82,0.8,71.8
MO-095,Jackson County,Missouri,74.6,87,1.5,73.1
MO-097,Jasper County,Missouri,76.8,104,2.3,74.5
MO-099,Jefferson County,Missouri,74.9,90,1.5,73.4
MO-101,Johnson County,Missouri,74.8,94,1.9,72.9
MO-103,Knox County,Missouri,72.1,71,0.5,71.6
MO-105,Laclede County,Missouri,73.9,89,1.3,72.6
MO-107,Lafayette County,Missouri,74.3,86,1.4,72.9
MO-109,Lawrence County,Missouri,75.2,103,2.1,73.1
MO-111,Lewis County,Missouri,72.2,55,-0.2,72.4
MO-113,Lincoln County,Missouri,73.8,83,1.2,72.6
MO-115,Linn County,Missouri,73.2,80,0.8,72.4
MO-117,Livingston County,Missouri,73.8,83,1.2,72.6
MO-119,McDonald County,Missouri,76.2,104,2.3,73.9
MO-121,Macon County,Missouri,73.2,84,1.1,72.1
MO-123,Madison County,Missouri,73.7,83,0.8,72.9
MO-125,Maries County,Missouri,74.1,84,1.1,73
MO-127,Marion County,Missouri,72.6,58,-0.1,72.7
MO-129,Mercer County,Missouri,71.7,70,0.5,71.2
MO-131,Miller County,Missouri,75.3,97,2,73.3
MO-133,Mississippi County,Missouri,77,87,1.2,75.8
MO-135,Moniteau County,Missouri,74.3,87,1.2,73.1
MO-137,Monroe County,Missouri,73.4,80,0.9,72.5
MO-139,Montgomery County,Missouri,73.8,85,1.4,72.4
MO-141,Morgan County,Missouri,74.7,96,2,72.7
MO-143,New Madrid County,Missouri,77.8,88,1.2,76.6
MO-145,Newton County,Missouri,76.1,102,2.3,73.8
MO-147,Nodaway County,Missouri,72.5,81,1.1,71.4
MO-149,Oregon County,Missouri,75.7,108,2.6,73.1
MO-151,Osage County,Missouri,74.1,79,0.8,73.3
MO-153,Ozark County,Missouri,75.2,105,2.3,72.9
MO-155,Pemiscot County,Missouri,79.4,108,2.3,77.1
MO-157,Perry County,Missouri,75.5,96,1.9,73.6
MO-159,Pettis County,Missouri,74.4,87,1.5,72.9
MO-161,Phelps County,Missouri,73.8,84,1.1,72.7
MO-163,Pike County,Missouri,72.6,62,0.4,72.2
MO-165,Platte County,Missouri,74.7,89,1.6,73.1
MO-167,Polk County,Missouri,75,98,2,73
MO-169,Pulaski County,Missouri,74.9,99,2,72.9
MO-171,Putnam County,Missouri,70.9,55,-0.3,71.2
MO-173,Ralls County,Missouri,72.5,60,0,72.5
MO-175,Randolph County,Missouri,73.8,85,1.3,72.6
MO-177,Ray County,Missouri,74.1,83,1.3,72.8
MO-179,Reynolds County,Missouri,73.1,87,1,72.1
MO-181,Ripley County,Missouri,76.5,101,2,74.5
MO-183,St. Charles County,Missouri,74.5,79,0.9,73.6
MO-185,St. Clair County,Missouri,75.2,81,1,74.2
MO-186,Ste. Genevieve County,Missouri,74.7,92,1.4,73.3
MO-187,St. Francois County,Missouri,73.3,79,0.9,72.4
MO-189,St. Louis County,Missouri,75.1,79,1.1,74
MO-195,Saline County,Missouri,74.2,82,1.2,73
MO-197,Schuyler County,Missouri,71.5,75,0.6,70.9
MO-199,Scotland County,Missouri,71.7,69,0.4,71.3
MO-201,Scott County,Missouri,76.9,91,1.4,75.5
MO-203,Shannon County,Missouri,74.4,98,1.9,72.5
MO-205,Shelby County,Missouri,72.7,76,0.7,72
MO-207,Stoddard County,Missouri,77.4,91,1.4,76
MO-209,Stone County,Missouri,75,99,1.8,73.2
MO-211,Sullivan County,Missouri,71.9,67,0.3,71.6
MO-213,Taney County,Missouri,74.8,96,1.5,73.3
MO-215,Texas County,Missouri,73.6,92,1.6,72
MO-217,Vernon County,Missouri,76,90,1.4,74.6
MO-219,Warren County,Missouri,74.6,102,2.2,72.4
MO-221,Washington County,Missouri,73.3,88,1.3,72
MO-223,Wayne County,Missouri,75.2,91,1.3,73.9
MO-225,Webster County,Missouri,73,91,1.3,71.7
MO-227,Worth County,Missouri,72,80,1.2,70.8
MO-229,Wright County,Missouri,72.8,83,1,71.8
MO-510,St. Louis City,Missouri,75.8,85,1.4,74.4
MT-001,Beaverhead County,Montana,58.4,128,7.6,50.8
MT-003,Big Horn County,Montana,66.8,120,5.4,61.4
MT-005,Blaine County,Montana,64.8,118,4.3,60.5
MT-007,Broadwater County,Montana,64.1,127,7.2,56.9
MT-009,Carbon County,Montana,63.2,122,6.1,57.1
MT-011,Carter County,Montana,65.7,107,3.5,62.2
MT-013,Cascade County,Montana,63.6,125,5.9,57.7
MT-015,Chouteau County,Montana,65.5,121,4.9,60.6
MT-017,Custer County,Montana,67.9,113,4,63.9
MT-019,Daniels County,Montana,62.8,108,2.7,60.1
MT-021,Dawson County,Montana,65.8,104,2.7,63.1
MT-023,Deer Lodge County,Montana,57.9,129,7.6,50.3
MT-025,Fallon County,Montana,65.7,110,3,62.7
MT-027,Fergus County,Montana,64.7,119,4.8,59.9
MT-029,Flathead County,Montana,60.3,129,7.4,52.9
MT-031,Gallatin County,Montana,60.3,127,7,53.3
MT-033,Garfield County,Montana,67.4,117,4.9,62.5
MT-035,Glacier County,Montana,59.4,127,6.3,53.1
MT-037,Golden Valley County,Montana,65.1,120,5.3,59.8
MT-039,Granite County,Montana,59.4,129,8.2,51.2
MT-041,Hill County,Montana,64.7,121,4.6,60.1
MT-043,Jefferson County,Montana,61.6,128,7.8,53.8
MT-045,Judith Basin County,Montana,60.8,121,5,55.8
MT-047,Lake County,Montana,65.2,129,8.5,56.7
MT-049,Lewis and Clark County,Montana,61,128,7,54
MT-051,Liberty County,Montana,64.1,123,5,59.1
MT-053,Lincoln County,Montana,61.9,129,7.5,54.4
MT-055,McCone County,Montana,66.2,112,3.4,62.8
MT-057,Madison County,Montana,60.3,128,7.5,52.8
MT-059,Meagher County,Montana,60.1,127,7,53.1
MT-061,Mineral County,Montana,62.9,129,8.3,54.6
MT-063,Missoula County,Montana,62.6,129,8.5,54.1
MT-065,Musselshell County,Montana,67.8,120,5.7,62.1
MT-067,Park County,Montana,59.1,127,7.1,52
MT-069,Petroleum County,Montana,68,119,4.8,63.2
MT-071,Phillips County,Montana,66.3,117,4,62.3
MT-073,Pondera County,Montana,63,127,6.3,56.7
MT-075,Powder River County,Montana,67.6,114,4.6,63
MT-077,Powell County,Montana,60.2,129,8,52.2
MT-079,Prairie County,Montana,66.5,110,3.1,63.4
MT-081,Ravalli County,Montana,60.5,129,8.1,52.4
MT-083,Richland County,Montana,65.6,102,2.6,63
MT-085,Roosevelt County,Montana,65.3,112,3.1,62.2
MT-087,Rosebud County,Montana,67.6,117,4.6,63
MT-089,Sanders County,Montana,62.9,129,7,55.9
MT-091,Sheridan County,Montana,64,108,2.7,61.3
MT-093,Silver Bow County,Montana,59.9,128,7.7,52.2
MT-095,Stillwater County,Montana,63.4,122,5.4,58
MT-097,Sweet Grass County,Montana,62.4,124,6.4,56
MT-099,Teton County,Montana,62.3,127,6.5,55.8
MT-101,Toole County,Montana,63.9,125,5.4,58.5
MT-103,Treasure County,Montana,68,119,4.7,63.3
MT-105,Valley County,Montana,65.1,112,3.7,61.4
MT-107,Wheatland County,Montana,62.6,122,5.5,57.1
MT-109,Wibaux County,Montana,65.3,101,2.3,63
MT-111,Yellowstone County,Montana,68.4,121,5.6,62.8
NE-001,Adams County,Nebraska,71.3,80,0.8,70.5
NE-003,Antelope County,Nebraska,69.4,64,0.2,69.2
NE-005,Arthur County,Nebraska,68.7,98,2.5,66.2
NE-007,Banner County,Nebraska,68,113,4,64
NE-009,Blaine County,Nebraska,69,81,0.7,68.3
NE-011,Boone County,Nebraska,69.9,80,0.9,69
NE-013,Box Butte County,Nebraska,67.4,104,3.1,64.3
NE-015,Boyd County,Nebraska,69.8,82,0.9,68.9
NE-017,Brown County,Nebraska,68.6,82,1,67.6
NE-019,Buffalo County,Nebraska,70.1,74,0.4,69.7
NE-021,Burt County,Nebraska,70.8,72,0.7,70.1
NE-023,Butler County,Nebraska,70.6,63,0.1,70.5
NE-025,Cass County,Nebraska,71.8,71,0.3,71.5
NE-027,Cedar County,Nebraska,70,79,1,69
NE-029,Chase County,Nebraska,71.2,93,2.4,68.8
NE-031,Cherry County,Nebraska,67.8,91,1.8,66
NE-033,Cheyenne County,Nebraska,69.4,109,3.9,65.5
NE-035,Clay County,Nebraska,72,82,1.2,70.8
NE-037,Colfax County,Nebraska,71.2,78,1.2,70
NE-039,Cuming County,Nebraska,70.4,70,0.6,69.8
NE-041,Custer County,Nebraska,69.2,86,1.1,68.1
NE-043,Dakota County,Nebraska,70.8,83,1.1,69.7
NE-045,Dawes County,Nebraska,67.9,102,2.9,65
NE-047,Dawson County,Nebraska,70.2,86,0.9,69.3
NE-049,Deuel County,Nebraska,69.8,101,2.6,67.2
NE-051,Dixon County,Nebraska,69.9,71,0.6,69.3
NE-053,Dodge County,Nebraska,71.2,74,0.9,70.3
NE-055,Douglas County,Nebraska,71.7,69,0.6,71.1
NE-057,Dundy County,Nebraska,72.4,100,2.8,69.6
NE-059,Fillmore County,Nebraska,71.8,71,0.5,71.3
NE-061,Franklin County,Nebraska,71.7,77,0.7,71
NE-063,Frontier County,Nebraska,71.5,90,1.9,69.6
NE-065,Furnas County,Nebraska,72.3,85,1.2,71.1
NE-067,Gage County,Nebraska,72.2,70,0.3,71.9
NE-069,Garden County,Nebraska,69.4,108,3.7,65.7
NE-071,Garfield County,Nebraska,69,83,1.2,67.8
NE-073,Gosper County,Nebraska,71.3,86,1.2,70.1
NE-075,Grant County,Nebraska,68,99,2.7,65.3
NE-077,Greeley County,Nebraska,69.7,81,0.9,68.8
NE-079,Hall County,Nebraska,70.8,72,0.5,70.3
NE-081,Hamilton County,Nebraska,71.2,73,0.6,70.6
NE-083,Harlan County,Nebraska,72.3,82,1.1,71.2
NE-085,Hayes County,Nebraska,71.2,93,2.1,69.1
NE-087,Hitchcock County,Nebraska,73,99,2.6,70.4
NE-089,Holt County,Nebraska,69,81,1,68
NE-091,Hooker County,Nebraska,67.7,81,1,66.7
NE-093,Howard County,Nebraska,70.4,76,0.6,69.8
NE-095,Jefferson County,Nebraska,72.6,79,0.8,71.8
