April 2005 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,61.5,20,-2.1,63.6
AL-003,Baldwin County,Alabama,64.5,21,-1.9,66.4
AL-005,Barbour County,Alabama,61.5,15,-3,64.5
AL-007,Bibb County,Alabama,60.7,29,-1.8,62.5
AL-009,Blount County,Alabama,59.3,41,-1,60.3
AL-011,Bullock County,Alabama,61.3,18,-2.5,63.8
AL-013,Butler County,Alabama,61.1,11,-3.3,64.4
AL-015,Calhoun County,Alabama,59.6,41,-1.1,60.7
AL-017,Chambers County,Alabama,59.1,22,-2.2,61.3
AL-019,Cherokee County,Alabama,59.5,46,-0.9,60.4
AL-021,Chilton County,Alabama,60.5,27,-1.9,62.4
AL-023,Choctaw County,Alabama,62.5,29,-1.9,64.4
AL-025,Clarke County,Alabama,62.8,26,-1.9,64.7
AL-027,Clay County,Alabama,58.6,26,-2,60.6
AL-029,Cleburne County,Alabama,58.4,38,-1.3,59.7
AL-031,Coffee County,Alabama,61.8,11,-3.3,65.1
AL-033,Colbert County,Alabama,59.5,53,-0.3,59.8
AL-035,Conecuh County,Alabama,62.2,16,-2.9,65.1
AL-037,Coosa County,Alabama,60.3,31,-1.7,62
AL-039,Covington County,Alabama,61.6,9,-3.7,65.3
AL-041,Crenshaw County,Alabama,61.1,13,-3.2,64.3
AL-043,Cullman County,Alabama,59,41,-1.1,60.1
AL-045,Dale County,Alabama,62.3,13,-3.1,65.4
AL-047,Dallas County,Alabama,61,12,-3,64
AL-049,DeKalb County,Alabama,58.3,44,-0.9,59.2
AL-051,Elmore County,Alabama,61.5,26,-1.8,63.3
AL-053,Escambia County,Alabama,63,16,-2.7,65.7
AL-055,Etowah County,Alabama,59.7,46,-0.9,60.6
AL-057,Fayette County,Alabama,60.3,37,-1.4,61.7
AL-059,Franklin County,Alabama,59.2,52,-0.6,59.8
AL-061,Geneva County,Alabama,62.1,6,-3.8,65.9
AL-063,Greene County,Alabama,62.2,38,-1.4,63.6
AL-065,Hale County,Alabama,61.8,33,-1.6,63.4
AL-067,Henry County,Alabama,62.3,13,-3.1,65.4
AL-069,Houston County,Alabama,62.7,8,-3.6,66.3
AL-071,Jackson County,Alabama,58.9,51,-0.5,59.4
AL-073,Jefferson County,Alabama,60.1,37,-1.4,61.5
AL-075,Lamar County,Alabama,60.8,44,-1,61.8
AL-077,Lauderdale County,Alabama,59,57,-0.5,59.5
AL-079,Lawrence County,Alabama,59.3,56,-0.6,59.9
AL-081,Lee County,Alabama,60.7,32,-1.7,62.4
AL-083,Limestone County,Alabama,59.3,56,-0.5,59.8
AL-085,Lowndes County,Alabama,61.7,16,-2.7,64.4
AL-087,Macon County,Alabama,61.6,25,-1.9,63.5
AL-089,Madison County,Alabama,59.4,58,-0.4,59.8
AL-091,Marengo County,Alabama,62.4,32,-1.7,64.1
AL-093,Marion County,Alabama,59.4,45,-1.1,60.5
AL-095,Marshall County,Alabama,59.2,43,-0.9,60.1
AL-097,Mobile County,Alabama,64.2,20,-2,66.2
AL-099,Monroe County,Alabama,62.7,22,-2.2,64.9
AL-101,Montgomery County,Alabama,62,22,-2.1,64.1
AL-103,Morgan County,Alabama,59.5,50,-0.6,60.1
AL-105,Perry County,Alabama,61.1,21,-2.2,63.3
AL-107,Pickens County,Alabama,61.8,43,-1,62.8
AL-109,Pike County,Alabama,61.4,15,-3,64.4
AL-111,Randolph County,Alabama,58.3,25,-1.9,60.2
AL-113,Russell County,Alabama,61.6,23,-2.1,63.7
AL-115,St. Clair County,Alabama,59.6,40,-1.2,60.8
AL-117,Shelby County,Alabama,60,31,-1.7,61.7
AL-119,Sumter County,Alabama,62.7,45,-1.1,63.8
AL-121,Talladega County,Alabama,59.8,31,-1.7,61.5
AL-123,Tallapoosa County,Alabama,59.8,23,-2,61.8
AL-125,Tuscaloosa County,Alabama,61.2,32,-1.6,62.8
AL-127,Walker County,Alabama,60.1,40,-1.2,61.3
AL-129,Washington County,Alabama,62.8,17,-2.5,65.3
AL-131,Wilcox County,Alabama,61.9,18,-2.5,64.4
AL-133,Winston County,Alabama,58.9,43,-1.1,60
AZ-001,Apache County,Arizona,47.9,62,0.5,47.4
AZ-003,Cochise County,Arizona,59.2,76,0.9,58.3
AZ-005,Coconino County,Arizona,49.6,57,0.1,49.5
AZ-007,Gila County,Arizona,56.5,75,1.1,55.4
AZ-009,Graham County,Arizona,58.4,73,0.8,57.6
AZ-011,Greenlee County,Arizona,53.8,68,0.5,53.3
AZ-012,La Paz County,Arizona,67.7,57,-0.1,67.8
AZ-013,Maricopa County,Arizona,67.1,68,0.8,66.3
AZ-015,Mohave County,Arizona,57.5,44,-0.8,58.3
AZ-017,Navajo County,Arizona,49.8,70,0.8,49
AZ-019,Pima County,Arizona,65.1,80,1.4,63.7
AZ-021,Pinal County,Arizona,65.9,73,1,64.9
