April 2013 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,63.4,59,-0.2,63.6
AL-003,Baldwin County,Alabama,65.6,52,-0.8,66.4
AL-005,Barbour County,Alabama,63.9,55,-0.6,64.5
AL-007,Bibb County,Alabama,61.8,51,-0.7,62.5
AL-009,Blount County,Alabama,60.1,58,-0.2,60.3
AL-011,Bullock County,Alabama,63.4,57,-0.4,63.8
AL-013,Butler County,Alabama,63.5,49,-0.9,64.4
AL-015,Calhoun County,Alabama,60.3,55,-0.4,60.7
AL-017,Chambers County,Alabama,61.2,60,-0.1,61.3
AL-019,Cherokee County,Alabama,59.8,51,-0.6,60.4
AL-021,Chilton County,Alabama,61.7,51,-0.7,62.4
AL-023,Choctaw County,Alabama,62.8,34,-1.6,64.4
AL-025,Clarke County,Alabama,63.4,42,-1.3,64.7
AL-027,Clay County,Alabama,59.7,49,-0.9,60.6
AL-029,Cleburne County,Alabama,59.5,57,-0.2,59.7
AL-031,Coffee County,Alabama,64.3,50,-0.8,65.1
AL-033,Colbert County,Alabama,59.6,60,-0.2,59.8
AL-035,Conecuh County,Alabama,64,41,-1.1,65.1
AL-037,Coosa County,Alabama,61.4,56,-0.6,62
AL-039,Covington County,Alabama,64.4,46,-0.9,65.3
AL-041,Crenshaw County,Alabama,63.5,50,-0.8,64.3
AL-043,Cullman County,Alabama,59.6,50,-0.5,60.1
AL-045,Dale County,Alabama,64.5,45,-0.9,65.4
AL-047,Dallas County,Alabama,63.4,52,-0.6,64
AL-049,DeKalb County,Alabama,58.3,44,-0.9,59.2
AL-051,Elmore County,Alabama,63,57,-0.3,63.3
AL-053,Escambia County,Alabama,65,51,-0.7,65.7
AL-055,Etowah County,Alabama,60.1,53,-0.5,60.6
AL-057,Fayette County,Alabama,61.5,61,-0.2,61.7
AL-059,Franklin County,Alabama,59.6,63,-0.2,59.8
AL-061,Geneva County,Alabama,65.4,53,-0.5,65.9
AL-063,Greene County,Alabama,62.5,45,-1.1,63.6
AL-065,Hale County,Alabama,62.5,49,-0.9,63.4
AL-067,Henry County,Alabama,64.7,52,-0.7,65.4
AL-069,Houston County,Alabama,65.5,46,-0.8,66.3
AL-071,Jackson County,Alabama,58.4,42,-1,59.4
AL-073,Jefferson County,Alabama,61.3,62,-0.2,61.5
AL-075,Lamar County,Alabama,61,50,-0.8,61.8
AL-077,Lauderdale County,Alabama,58.8,52,-0.7,59.5
AL-079,Lawrence County,Alabama,58.9,46,-1,59.9
AL-081,Lee County,Alabama,62.7,73,0.3,62.4
AL-083,Limestone County,Alabama,59,50,-0.8,59.8
AL-085,Lowndes County,Alabama,64.3,64,-0.1,64.4
AL-087,Macon County,Alabama,63.3,60,-0.2,63.5
AL-089,Madison County,Alabama,59.3,55,-0.5,59.8
AL-091,Marengo County,Alabama,62.5,34,-1.6,64.1
AL-093,Marion County,Alabama,59.9,58,-0.6,60.5
AL-095,Marshall County,Alabama,59.6,50,-0.5,60.1
AL-097,Mobile County,Alabama,65.2,48,-1,66.2
AL-099,Monroe County,Alabama,64,50,-0.9,64.9
