February 2006 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,47.2,44,-2,49.2
AL-003,Baldwin County,Alabama,52.8,55,-0.8,53.6
AL-005,Barbour County,Alabama,48.8,41,-1.8,50.6
AL-007,Bibb County,Alabama,45.4,44,-1.9,47.3
AL-009,Blount County,Alabama,42.2,34,-2.3,44.5
AL-011,Bullock County,Alabama,48.3,45,-1.4,49.7
AL-013,Butler County,Alabama,48.1,38,-2.4,50.5
AL-015,Calhoun County,Alabama,43.5,43,-1.8,45.3
AL-017,Chambers County,Alabama,44.9,45,-1.6,46.5
AL-019,Cherokee County,Alabama,42.3,37,-2.1,44.4
AL-021,Chilton County,Alabama,46.1,46,-1.5,47.6
AL-023,Choctaw County,Alabama,48.6,46,-1.5,50.1
AL-025,Clarke County,Alabama,49.3,45,-1.5,50.8
AL-027,Clay County,Alabama,43.2,32,-2.5,45.7
AL-029,Cleburne County,Alabama,42.8,46,-1.6,44.4
AL-031,Coffee County,Alabama,49.5,44,-2.1,51.6
AL-033,Colbert County,Alabama,40.5,33,-2.4,42.9
AL-035,Conecuh County,Alabama,49.5,39,-2.2,51.7
AL-037,Coosa County,Alabama,45.1,38,-2.3,47.4
AL-039,Covington County,Alabama,49.4,38,-2.5,51.9
AL-041,Crenshaw County,Alabama,48.2,38,-2.2,50.4
AL-043,Cullman County,Alabama,41.3,31,-2.7,44
AL-045,Dale County,Alabama,49.8,40,-2.1,51.9
AL-047,Dallas County,Alabama,47.8,46,-1.9,49.7
AL-049,DeKalb County,Alabama,40.7,37,-2.2,42.9
AL-051,Elmore County,Alabama,47,40,-2,49
AL-053,Escambia County,Alabama,50.8,41,-1.8,52.6
AL-055,Etowah County,Alabama,42.8,39,-2,44.8
AL-057,Fayette County,Alabama,43.7,37,-2.1,45.8
AL-059,Franklin County,Alabama,40.3,29,-2.9,43.2
AL-061,Geneva County,Alabama,50.4,42,-2.1,52.5
AL-063,Greene County,Alabama,46.3,42,-1.9,48.2
AL-065,Hale County,Alabama,46.3,42,-1.9,48.2
AL-067,Henry County,Alabama,49.6,39,-2.1,51.7
AL-069,Houston County,Alabama,51,42,-1.9,52.9
AL-071,Jackson County,Alabama,40.7,38,-2.1,42.8
AL-073,Jefferson County,Alabama,44.1,39,-1.9,46
AL-075,Lamar County,Alabama,43.4,34,-2.5,45.9
AL-077,Lauderdale County,Alabama,40.3,36,-2.1,42.4
AL-079,Lawrence County,Alabama,40.8,33,-2.5,43.3
AL-081,Lee County,Alabama,46.9,44,-1.3,48.2
AL-083,Limestone County,Alabama,40.9,39,-2,42.9
AL-085,Lowndes County,Alabama,48,41,-2.2,50.2
AL-087,Macon County,Alabama,48,46,-1.4,49.4
AL-089,Madison County,Alabama,41,38,-2.1,43.1
AL-091,Marengo County,Alabama,47.7,42,-1.8,49.5
AL-093,Marion County,Alabama,41.6,32,-2.7,44.3
AL-095,Marshall County,Alabama,41.8,34,-2.2,44
AL-097,Mobile County,Alabama,52.4,55,-0.8,53.2
AL-099,Monroe County,Alabama,49.6,43,-1.6,51.2
AL-101,Montgomery County,Alabama,48.2,43,-1.8,50
AL-103,Morgan County,Alabama,41,32,-2.6,43.6
AL-105,Perry County,Alabama,46.7,45,-1.8,48.5
AL-107,Pickens County,Alabama,44.6,36,-2.5,47.1
AL-109,Pike County,Alabama,48.8,45,-1.8,50.6
AL-111,Randolph County,Alabama,43.5,46,-1.7,45.2
AL-113,Russell County,Alabama,48.4,45,-1.2,49.6
AL-115,St. Clair County,Alabama,43.2,35,-2.3,45.5
AL-117,Shelby County,Alabama,44.8,42,-1.9,46.7
AL-119,Sumter County,Alabama,47,41,-1.9,48.9
AL-121,Talladega County,Alabama,44.1,34,-2.5,46.6
AL-123,Tallapoosa County,Alabama,45,36,-2.3,47.3
AL-125,Tuscaloosa County,Alabama,44.9,37,-2.2,47.1
AL-127,Walker County,Alabama,43.4,35,-2.1,45.5
AL-129,Washington County,Alabama,50.3,46,-1.3,51.6
AL-131,Wilcox County,Alabama,48.6,43,-1.7,50.3
AL-133,Winston County,Alabama,40.9,29,-2.9,43.8
AZ-001,Apache County,Arizona,36.9,97,2.4,34.5
AZ-003,Cochise County,Arizona,50.8,120,3.9,46.9
AZ-005,Coconino County,Arizona,39,96,2.5,36.5
AZ-007,Gila County,Arizona,48.6,117,4.3,44.3
AZ-009,Graham County,Arizona,50.2,120,4.1,46.1
AZ-011,Greenlee County,Arizona,46,117,4,42
AZ-012,La Paz County,Arizona,58.2,102,2.6,55.6
AZ-013,Maricopa County,Arizona,57.7,106,3,54.7
AZ-015,Mohave County,Arizona,49.6,112,3.4,46.2
AZ-017,Navajo County,Arizona,37.9,91,2.1,35.8
AZ-019,Pima County,Arizona,56.4,115,3.7,52.7
AZ-021,Pinal County,Arizona,56.5,113,3.3,53.2
AZ-023,Santa Cruz County,Arizona,50.6,112,3.7,46.9
AZ-025,Yavapai County,Arizona,47.9,112,3.8,44.1
AZ-027,Yuma County,Arizona,60.1,110,3.2,56.9
AR-001,Arkansas County,Arkansas,42.2,36,-2.7,44.9
AR-003,Ashley County,Arkansas,44.2,33,-3.1,47.3
AR-005,Baxter County,Arkansas,37.3,46,-1.5,38.8
