February 2005 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,52.2,98,3,49.2
AL-003,Baldwin County,Alabama,56.4,98,2.8,53.6
AL-005,Barbour County,Alabama,53.2,94,2.6,50.6
AL-007,Bibb County,Alabama,50.9,100,3.6,47.3
AL-009,Blount County,Alabama,48.5,103,4,44.5
AL-011,Bullock County,Alabama,52.8,98,3.1,49.7
AL-013,Butler County,Alabama,53.1,93,2.6,50.5
AL-015,Calhoun County,Alabama,49,102,3.7,45.3
AL-017,Chambers County,Alabama,50,102,3.5,46.5
AL-019,Cherokee County,Alabama,48,101,3.6,44.4
AL-021,Chilton County,Alabama,51.3,101,3.7,47.6
AL-023,Choctaw County,Alabama,52.9,95,2.8,50.1
AL-025,Clarke County,Alabama,53.8,97,3,50.8
AL-027,Clay County,Alabama,48.8,100,3.1,45.7
AL-029,Cleburne County,Alabama,48.3,102,4,44.4
AL-031,Coffee County,Alabama,54.2,93,2.6,51.6
AL-033,Colbert County,Alabama,46.9,104,4,42.9
AL-035,Conecuh County,Alabama,54.1,92,2.4,51.7
AL-037,Coosa County,Alabama,50.6,101,3.2,47.4
AL-039,Covington County,Alabama,54.6,97,2.7,51.9
AL-041,Crenshaw County,Alabama,52.9,92,2.5,50.4
AL-043,Cullman County,Alabama,47.6,100,3.6,44
AL-045,Dale County,Alabama,54.2,92,2.3,51.9
AL-047,Dallas County,Alabama,52.5,96,2.8,49.7
AL-049,DeKalb County,Alabama,46.7,103,3.8,42.9
AL-051,Elmore County,Alabama,52.2,103,3.2,49
AL-053,Escambia County,Alabama,55.2,95,2.6,52.6
AL-055,Etowah County,Alabama,48.6,103,3.8,44.8
AL-057,Fayette County,Alabama,49,96,3.2,45.8
AL-059,Franklin County,Alabama,46.8,100,3.6,43.2
AL-061,Geneva County,Alabama,55.1,95,2.6,52.5
AL-063,Greene County,Alabama,51.3,97,3.1,48.2
AL-065,Hale County,Alabama,51.6,99,3.4,48.2
AL-067,Henry County,Alabama,54.3,92,2.6,51.7
AL-069,Houston County,Alabama,55.2,90,2.3,52.9
AL-071,Jackson County,Alabama,46.4,101,3.6,42.8
AL-073,Jefferson County,Alabama,49.6,101,3.6,46
AL-075,Lamar County,Alabama,49.1,96,3.2,45.9
AL-077,Lauderdale County,Alabama,46.5,105,4.1,42.4
AL-079,Lawrence County,Alabama,46.7,98,3.4,43.3
AL-081,Lee County,Alabama,51.7,104,3.5,48.2
AL-083,Limestone County,Alabama,46.6,100,3.7,42.9
AL-085,Lowndes County,Alabama,53,96,2.8,50.2
AL-087,Macon County,Alabama,52.9,104,3.5,49.4
AL-089,Madison County,Alabama,46.7,101,3.6,43.1
AL-091,Marengo County,Alabama,52.5,99,3,49.5
AL-093,Marion County,Alabama,47.6,100,3.3,44.3
AL-095,Marshall County,Alabama,47.6,99,3.6,44
AL-097,Mobile County,Alabama,55.9,96,2.7,53.2
AL-099,Monroe County,Alabama,53.9,95,2.7,51.2
AL-101,Montgomery County,Alabama,53,100,3,50
AL-103,Morgan County,Alabama,47.1,100,3.5,43.6
AL-105,Perry County,Alabama,51.6,98,3.1,48.5
AL-107,Pickens County,Alabama,50,94,2.9,47.1
AL-109,Pike County,Alabama,53,94,2.4,50.6
AL-111,Randolph County,Alabama,48.8,102,3.6,45.2
AL-113,Russell County,Alabama,53,101,3.4,49.6
AL-115,St. Clair County,Alabama,49.1,101,3.6,45.5
AL-117,Shelby County,Alabama,50.3,101,3.6,46.7
AL-119,Sumter County,Alabama,51.8,98,2.9,48.9
AL-121,Talladega County,Alabama,49.7,101,3.1,46.6
AL-123,Tallapoosa County,Alabama,50.5,101,3.2,47.3
