January 2020 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 130 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
AL-001,Autauga County,Alabama,50.7,112,4.4,46.3
AL-003,Baldwin County,Alabama,54.8,107,3.8,51
AL-005,Barbour County,Alabama,51.6,104,3.8,47.8
AL-007,Bibb County,Alabama,48.6,110,4.3,44.3
AL-009,Blount County,Alabama,47.1,115,5.5,41.6
AL-011,Bullock County,Alabama,50.6,103,3.8,46.8
AL-013,Butler County,Alabama,52.2,110,4.7,47.5
AL-015,Calhoun County,Alabama,48.1,117,5.8,42.3
AL-017,Chambers County,Alabama,47.6,107,3.9,43.7
AL-019,Cherokee County,Alabama,46.9,115,5.5,41.4
AL-021,Chilton County,Alabama,49,109,4.3,44.7
AL-023,Choctaw County,Alabama,50.5,97,3.4,47.1
AL-025,Clarke County,Alabama,51.8,105,3.9,47.9
AL-027,Clay County,Alabama,47.3,110,4.5,42.8
AL-029,Cleburne County,Alabama,47.6,117,6.1,41.5
AL-031,Coffee County,Alabama,52.3,103,3.6,48.7
AL-033,Colbert County,Alabama,46.3,119,6.4,39.9
AL-035,Conecuh County,Alabama,53.4,108,4.7,48.7
AL-037,Coosa County,Alabama,48.5,106,4,44.5
AL-039,Covington County,Alabama,52.6,103,3.7,48.9
AL-041,Crenshaw County,Alabama,51.3,106,3.9,47.4
AL-043,Cullman County,Alabama,46.4,113,5.3,41.1
AL-045,Dale County,Alabama,52.8,102,3.7,49.1
AL-047,Dallas County,Alabama,50.6,104,3.8,46.8
AL-049,DeKalb County,Alabama,45,111,5,40
AL-051,Elmore County,Alabama,50.1,110,4,46.1
AL-053,Escambia County,Alabama,53.6,105,3.9,49.7
AL-055,Etowah County,Alabama,47.3,114,5.4,41.9
AL-057,Fayette County,Alabama,47.9,112,5.1,42.8
AL-059,Franklin County,Alabama,46.1,117,5.9,40.2
AL-061,Geneva County,Alabama,53.3,102,3.6,49.7
AL-063,Greene County,Alabama,48.8,98,3.6,45.2
AL-065,Hale County,Alabama,48.5,95,3.2,45.3
AL-067,Henry County,Alabama,53,104,3.9,49.1
AL-069,Houston County,Alabama,54.6,107,4.4,50.2
AL-071,Jackson County,Alabama,44.7,109,4.8,39.9
AL-073,Jefferson County,Alabama,48.6,115,5.5,43.1
AL-075,Lamar County,Alabama,47.8,111,5,42.8
AL-077,Lauderdale County,Alabama,45.7,119,6.3,39.4
AL-079,Lawrence County,Alabama,45.6,114,5.2,40.4
AL-081,Lee County,Alabama,48.4,98,2.8,45.6
AL-083,Limestone County,Alabama,45.4,115,5.5,39.9
AL-085,Lowndes County,Alabama,51.6,110,4.4,47.2
AL-087,Macon County,Alabama,49.4,100,2.9,46.5
AL-089,Madison County,Alabama,45.3,113,5.1,40.2
AL-091,Marengo County,Alabama,49.1,94,2.5,46.6
AL-093,Marion County,Alabama,46.7,115,5.4,41.3
AL-095,Marshall County,Alabama,45.9,111,4.9,41
AL-097,Mobile County,Alabama,54.4,106,3.9,50.5
AL-099,Monroe County,Alabama,53.2,109,4.8,48.4
AL-101,Montgomery County,Alabama,51.6,110,4.5,47.1
AL-103,Morgan County,Alabama,45.9,112,5.3,40.6
AL-105,Perry County,Alabama,48.9,95,3.3,45.6
AL-107,Pickens County,Alabama,48.8,109,4.7,44.1
AL-109,Pike County,Alabama,51.4,103,3.7,47.7
AL-111,Randolph County,Alabama,47.5,115,5.2,42.3
AL-113,Russell County,Alabama,50.4,102,3.4,47
AL-115,St. Clair County,Alabama,47.8,115,5.3,42.5
AL-117,Shelby County,Alabama,48.5,113,4.8,43.7
AL-119,Sumter County,Alabama,49.2,97,3.4,45.8
AL-121,Talladega County,Alabama,48,110,4.4,43.6
AL-123,Tallapoosa County,Alabama,47.7,102,3.3,44.4
AL-125,Tuscaloosa County,Alabama,48.9,114,4.7,44.2
AL-127,Walker County,Alabama,47.7,113,5.1,42.6
AL-129,Washington County,Alabama,52.4,101,3.8,48.6
AL-131,Wilcox County,Alabama,51.4,104,3.9,47.5
AL-133,Winston County,Alabama,45.9,113,5,40.9
AZ-001,Apache County,Arizona,32.8,95,3.1,29.7
AZ-003,Cochise County,Arizona,46,101,2.5,43.5
AZ-005,Coconino County,Arizona,35.6,111,3.7,31.9
AZ-007,Gila County,Arizona,43.8,102,2.9,40.9
AZ-009,Graham County,Arizona,45.1,105,2.5,42.6
AZ-011,Greenlee County,Arizona,41.8,113,3.4,38.4
AZ-012,La Paz County,Arizona,53.7,100,2.5,51.2
AZ-013,Maricopa County,Arizona,53.5,100,2.7,50.8
AZ-015,Mohave County,Arizona,45.6,108,3.3,42.3
AZ-017,Navajo County,Arizona,34,104,3.6,30.4
AZ-019,Pima County,Arizona,52.2,105,2.6,49.6
AZ-021,Pinal County,Arizona,51.5,95,2,49.5
AZ-023,Santa Cruz County,Arizona,47.4,106,3.1,44.3
AZ-025,Yavapai County,Arizona,44.3,109,3.4,40.9
AZ-027,Yuma County,Arizona,55.5,103,2.7,52.8
AR-001,Arkansas County,Arkansas,46.2,112,5,41.2
AR-003,Ashley County,Arkansas,48.9,115,5.3,43.6
AR-005,Baxter County,Arkansas,39.7,111,4.8,34.9
AR-007,Benton County,Arkansas,40.4,115,5.4,35
AR-009,Boone County,Arkansas,39.2,110,4.5,34.7
AR-011,Bradley County,Arkansas,48,115,5.2,42.8
AR-013,Calhoun County,Arkansas,47.2,112,4.4,42.8
AR-015,Carroll County,Arkansas,39.7,112,4.8,34.9
